date,sentiment
19/05/2015,negative
19/05/2015,negative
20/05/2015,negative
20/05/2015,negative
20/05/2015,negative
21/05/2015,positive
21/05/2015,negative
04/06/2015,negative
08/06/2015,positive
09/06/2015,negative
10/06/2015,positive
24/06/2015,positive
26/06/2015,negative
27/06/2015,negative
29/06/2015,negative
01/07/2015,positive
01/07/2015,negative
01/07/2015,negative
01/07/2015,negative
01/07/2015,negative
02/07/2015,negative
02/07/2015,negative
02/07/2015,negative
02/07/2015,negative
02/07/2015,negative
03/07/2015,positive
07/07/2015,negative
07/07/2015,negative
09/07/2015,negative
16/07/2015,negative
17/07/2015,positive
19/07/2015,negative
19/07/2015,positive
19/07/2015,positive
19/07/2015,positive
19/07/2015,negative
19/07/2015,negative
19/07/2015,positive
19/07/2015,positive
19/07/2015,negative
20/07/2015,negative
20/07/2015,negative
20/07/2015,negative
20/07/2015,negative
20/07/2015,negative
20/07/2015,negative
20/07/2015,positive
20/07/2015,negative
20/07/2015,positive
20/07/2015,negative
20/07/2015,negative
20/07/2015,negative
20/07/2015,positive
20/07/2015,positive
20/07/2015,negative
20/07/2015,positive
20/07/2015,positive
21/07/2015,negative
21/07/2015,negative
23/07/2015,negative
23/07/2015,negative
28/07/2015,positive
29/07/2015,negative
29/07/2015,negative
02/08/2015,negative
03/08/2015,negative
03/08/2015,positive
04/08/2015,positive
12/08/2015,negative
16/08/2015,negative
19/08/2015,negative
19/08/2015,negative
26/08/2015,positive
27/08/2015,negative
31/08/2015,positive
01/09/2015,positive
01/09/2015,positive
01/09/2015,negative
01/09/2015,negative
01/09/2015,negative
02/09/2015,negative
06/09/2015,negative
08/09/2015,negative
09/09/2015,negative
14/09/2015,negative
15/09/2015,negative
16/09/2015,negative
21/09/2015,positive
28/09/2015,positive
30/09/2015,negative
05/10/2015,negative
08/10/2015,negative
09/10/2015,negative
10/10/2015,negative
13/10/2015,negative
14/10/2015,negative
19/10/2015,negative
21/10/2015,negative
21/10/2015,negative
27/10/2015,negative
06/11/2015,negative
09/11/2015,negative
09/11/2015,negative
17/11/2015,negative
20/11/2015,negative
25/11/2015,negative
26/11/2015,positive
26/11/2015,negative
02/12/2015,negative
02/12/2015,positive
17/12/2015,negative
17/12/2015,negative
20/12/2015,negative
21/12/2015,negative
