date,AZN,isPartial
2014-12-10,67,False
2014-12-11,67,False
2014-12-12,68,False
2014-12-13,67,False
2014-12-14,58,False
2014-12-15,68,False
2014-12-16,71,False
2014-12-17,66,False
2014-12-18,78,False
2014-12-19,87,False
2014-12-20,72,False
2014-12-21,64,False
2014-12-22,68,False
2014-12-23,55,False
2014-12-24,62,False
2014-12-25,55,False
2014-12-26,55,False
2014-12-27,65,False
2014-12-28,46,False
2014-12-29,76,False
2014-12-30,87,False
2014-12-31,42,False
2015-01-01,23,False
2015-01-02,28,False
2015-01-03,18,False
2015-01-04,22,False
2015-01-05,34,False
2015-01-06,37,False
2015-01-07,30,False
2015-01-08,28,False
2015-01-09,26,False
2015-01-10,23,False
2015-01-11,24,False
2015-01-12,31,False
2015-01-13,28,False
2015-01-14,32,False
2015-01-15,24,False
2015-01-16,25,False
2015-01-17,30,False
2015-01-18,24,False
2015-01-19,29,False
2015-01-20,35,False
2015-01-21,24,False
2015-01-22,32,False
2015-01-23,29,False
2015-01-24,21,False
2015-01-25,19,False
2015-01-26,31,False
2015-01-27,38,False
2015-01-28,26,False
2015-01-29,37,False
2015-01-30,31,False
2015-01-31,27,False
2015-02-01,31,False
2015-02-02,31,False
2015-02-03,33,False
2015-02-04,28,False
2015-02-05,32,False
2015-02-06,30,False
2015-02-07,28,False
2015-02-08,15,False
2015-02-09,28,False
2015-02-10,37,False
2015-02-11,25,False
2015-02-12,31,False
2015-02-13,29,False
2015-02-14,19,False
2015-02-15,30,False
2015-02-16,33,False
2015-02-17,47,False
2015-02-18,43,False
2015-02-19,37,False
2015-02-20,26,False
2015-02-21,100,False
2015-02-22,57,False
2015-02-23,56,False
2015-02-24,49,False
2015-02-25,44,False
2015-02-26,34,False
2015-02-27,37,False
2015-02-28,27,False
2015-03-01,34,False
2015-03-02,34,False
2015-03-03,28,False
2015-03-04,28,False
2015-03-05,29,False
2015-03-06,27,False
2015-03-07,33,False
2015-03-08,20,False
2015-03-09,28,False
2015-03-10,34,False
2015-03-11,34,False
2015-03-12,32,False
2015-03-13,32,False
2015-03-14,26,False
2015-03-15,24,False
2015-03-16,32,False
2015-03-17,28,False
2015-03-18,31,False
2015-03-19,25,False
2015-03-20,26,False
2015-03-21,21,False
2015-03-22,21,False
2015-03-23,27,False
2015-03-24,23,False
2015-03-25,27,False
2015-03-26,24,False
2015-03-27,19,False
2015-03-28,22,False
2015-03-29,24,False
2015-03-30,24,False
2015-03-31,25,False
2015-04-01,28,False
2015-04-02,27,False
2015-04-03,25,False
2015-04-04,18,False
2015-04-05,21,False
2015-04-06,25,False
2015-04-07,21,False
2015-04-08,23,False
2015-04-09,26,False
2015-04-10,28,False
2015-04-11,22,False
2015-04-12,17,False
2015-04-13,26,False
2015-04-14,28,False
2015-04-15,20,False
2015-04-16,25,False
2015-04-17,27,False
2015-04-18,17,False
2015-04-19,18,False
2015-04-20,27,False
2015-04-21,28,False
2015-04-22,24,False
2015-04-23,25,False
2015-04-24,30,False
2015-04-25,17,False
2015-04-26,15,False
2015-04-27,23,False
2015-04-28,22,False
2015-04-29,22,False
2015-04-30,26,False
2015-05-01,24,False
2015-05-02,23,False
2015-05-03,23,False
2015-05-04,23,False
2015-05-05,22,False
2015-05-06,19,False
2015-05-07,17,False
2015-05-08,22,False
2015-05-09,14,False
2015-05-10,25,False
2015-05-11,24,False
2015-05-12,27,False
2015-05-13,25,False
2015-05-14,20,False
2015-05-15,20,False
2015-05-16,22,False
2015-05-17,17,False
2015-05-18,25,False
2015-05-19,36,False
2015-05-20,19,False
2015-05-21,23,False
2015-05-22,24,False
2015-05-23,20,False
2015-05-24,29,False
2015-05-25,23,False
2015-05-26,40,False
2015-05-27,27,False
2015-05-28,21,False
2015-05-29,26,False
2015-05-30,26,False
2015-05-31,17,False
2015-06-01,33,False
2015-06-02,43,False
2015-06-03,27,False
2015-06-04,25,False
2015-06-05,23,False
2015-06-06,25,False
2015-06-07,23,False
2015-06-08,22,False
2015-06-09,29,False
2015-06-10,24,False
2015-06-11,20,False
2015-06-12,21,False
2015-06-13,24,False
2015-06-14,18,False
2015-06-15,30,False
2015-06-16,26,False
2015-06-17,21,False
2015-06-18,25,False
2015-06-19,25,False
2015-06-20,25,False
2015-06-21,28,False
2015-06-22,26,False
2015-06-23,31,False
2015-06-24,20,False
2015-06-25,26,False
2015-06-26,23,False
2015-06-27,23,False
2015-06-28,16,False
2015-06-29,28,False
2015-06-30,29,False
2015-07-01,24,False
2015-07-02,23,False
2015-07-03,22,False
2015-07-04,21,False
2015-07-05,26,False
2015-07-06,31,False
2015-07-07,30,False
2015-07-08,28,False
2015-07-09,30,False
2015-07-10,27,False
2015-07-11,23,False
2015-07-12,24,False
2015-07-13,24,False
2015-07-14,31,False
2015-07-15,26,False
2015-07-16,26,False
2015-07-17,35,False
2015-07-18,27,False
2015-07-19,24,False
2015-07-20,36,False
2015-07-21,37,False
2015-07-22,24,False
2015-07-23,23,False
2015-07-24,24,False
2015-07-25,24,False
2015-07-26,14,False
2015-07-27,37,False
2015-07-28,37,False
2015-07-29,23,False
2015-07-30,32,False
2015-07-31,31,False
2015-08-01,26,False
2015-08-02,31,False
2015-08-03,27,False
2015-08-04,26,False
2015-08-05,30,False
2015-08-06,31,False
2015-08-07,24,False
2015-08-08,23,False
2015-08-09,17,False
2015-08-10,24,False
2015-08-11,29,False
2015-08-12,33,False
2015-08-13,28,False
2015-08-14,22,False
2015-08-15,26,False
2015-08-16,28,False
2015-08-17,34,False
2015-08-18,28,False
2015-08-19,31,False
2015-08-20,25,False
2015-08-21,33,False
2015-08-22,23,False
2015-08-23,36,False
2015-08-24,35,False
2015-08-25,29,False
2015-08-26,25,False
2015-08-27,31,False
2015-08-28,27,False
2015-08-29,26,False
2015-08-30,25,False
2015-08-31,30,False
2015-09-01,23,False
2015-09-02,23,False
2015-09-03,28,False
2015-09-04,27,False
2015-09-05,17,False
2015-09-06,24,False
2015-09-07,28,False
2015-09-08,19,False
2015-09-09,18,False
2015-09-10,20,False
2015-09-11,23,False
2015-09-12,23,False
2015-09-13,27,False
2015-09-14,19,False
2015-09-15,21,False
2015-09-16,22,False
2015-09-17,24,False
2015-09-18,21,False
2015-09-19,24,False
2015-09-20,25,False
2015-09-21,25,False
2015-09-22,27,False
2015-09-23,25,False
2015-09-24,18,False
2015-09-25,21,False
2015-09-26,25,False
2015-09-27,19,False
2015-09-28,26,False
2015-09-29,23,False
2015-09-30,21,False
2015-10-01,28,False
2015-10-02,20,False
2015-10-03,19,False
2015-10-04,27,False
2015-10-05,26,False
2015-10-06,26,False
2015-10-07,25,False
2015-10-08,27,False
2015-10-09,25,False
2015-10-10,25,False
2015-10-11,23,False
2015-10-12,24,False
2015-10-13,20,False
2015-10-14,31,False
2015-10-15,20,False
2015-10-16,21,False
2015-10-17,22,False
2015-10-18,26,False
2015-10-19,20,False
2015-10-20,31,False
2015-10-21,24,False
2015-10-22,26,False
2015-10-23,24,False
2015-10-24,24,False
2015-10-25,21,False
2015-10-26,24,False
2015-10-27,32,False
2015-10-28,31,False
2015-10-29,24,False
2015-10-30,31,False
2015-10-31,19,False
2015-11-01,21,False
2015-11-02,28,False
2015-11-03,35,False
2015-11-04,29,False
2015-11-05,24,False
2015-11-06,22,False
2015-11-07,19,False
2015-11-08,20,False
2015-11-09,22,False
2015-11-10,37,False
2015-11-11,24,False
2015-11-12,22,False
2015-11-13,24,False
2015-11-14,28,False
2015-11-15,25,False
2015-11-16,25,False
2015-11-17,45,False
2015-11-18,30,False
2015-11-19,24,False
2015-11-20,28,False
2015-11-21,28,False
2015-11-22,25,False
2015-11-23,21,False
2015-11-24,31,False
2015-11-25,27,False
2015-11-26,25,False
2015-11-27,28,False
2015-11-28,25,False
2015-11-29,25,False
2015-11-30,28,False
2015-12-01,34,False
2015-12-02,20,False
2015-12-03,26,False
2015-12-04,30,False
2015-12-05,26,False
2015-12-06,23,False
2015-12-07,28,False
2015-12-08,41,False
2015-12-09,24,False
2015-12-10,30,False
2015-12-11,29,False
2015-12-12,20,False
2015-12-13,33,False
2015-12-14,29,False
2015-12-15,27,False
2015-12-16,29,False
2015-12-17,28,False
2015-12-18,30,False
2015-12-19,28,False
2015-12-20,25,False
2015-12-21,100,False
2015-12-22,57,False
2015-12-23,49,False
2015-12-24,41,False
2015-12-25,43,False
2015-12-26,36,False
2015-12-27,42,False
2015-12-28,60,False
2015-12-29,45,False
2015-12-30,37,False
2015-12-31,30,False
2016-01-01,53,False
2016-01-02,52,False
2016-01-03,49,False
2016-01-04,52,False
2016-01-05,47,False
2016-01-06,45,False
2016-01-07,47,False
2016-01-08,67,False
2016-01-09,52,False
2016-01-10,41,False
2016-01-11,58,False
2016-01-12,52,False
2016-01-13,51,False
2016-01-14,39,False
2016-01-15,53,False
2016-01-16,39,False
2016-01-17,26,False
2016-01-18,54,False
2016-01-19,49,False
2016-01-20,46,False
2016-01-21,58,False
2016-01-22,46,False
2016-01-23,42,False
2016-01-24,38,False
2016-01-25,41,False
2016-01-26,35,False
2016-01-27,42,False
2016-01-28,36,False
2016-01-29,35,False
2016-01-30,32,False
2016-01-31,33,False
2016-02-01,51,False
2016-02-02,43,False
2016-02-03,53,False
2016-02-04,64,False
2016-02-05,45,False
2016-02-06,38,False
2016-02-07,40,False
2016-02-08,36,False
2016-02-09,43,False
2016-02-10,41,False
2016-02-11,49,False
2016-02-12,43,False
2016-02-13,43,False
2016-02-14,22,False
2016-02-15,29,False
2016-02-16,50,False
2016-02-17,47,False
2016-02-18,41,False
2016-02-19,31,False
2016-02-20,33,False
2016-02-21,40,False
2016-02-22,36,False
2016-02-23,46,False
2016-02-24,44,False
2016-02-25,37,False
2016-02-26,44,False
2016-02-27,42,False
2016-02-28,31,False
2016-02-29,40,False
2016-03-01,43,False
2016-03-02,45,False
2016-03-03,43,False
2016-03-04,40,False
2016-03-05,46,False
2016-03-06,42,False
2016-03-07,38,False
2016-03-08,46,False
2016-03-09,49,False
2016-03-10,49,False
2016-03-11,33,False
2016-03-12,39,False
2016-03-13,44,False
2016-03-14,39,False
2016-03-15,50,False
2016-03-16,43,False
2016-03-17,58,False
2016-03-18,51,False
2016-03-19,32,False
2016-03-20,29,False
2016-03-21,40,False
2016-03-22,47,False
2016-03-23,47,False
2016-03-24,40,False
2016-03-25,38,False
2016-03-26,41,False
2016-03-27,36,False
2016-03-28,39,False
2016-03-29,38,False
2016-03-30,45,False
2016-03-31,54,False
2016-04-01,56,False
2016-04-02,39,False
2016-04-03,34,False
2016-04-04,51,False
2016-04-05,49,False
2016-04-06,35,False
2016-04-07,46,False
2016-04-08,42,False
2016-04-09,39,False
2016-04-10,32,False
2016-04-11,49,False
2016-04-12,41,False
2016-04-13,41,False
2016-04-14,28,False
2016-04-15,44,False
2016-04-16,23,False
2016-04-17,39,False
2016-04-18,45,False
2016-04-19,45,False
2016-04-20,41,False
2016-04-21,40,False
2016-04-22,43,False
2016-04-23,32,False
2016-04-24,32,False
2016-04-25,55,False
2016-04-26,40,False
2016-04-27,46,False
2016-04-28,48,False
2016-04-29,39,False
2016-04-30,37,False
2016-05-01,36,False
2016-05-02,45,False
2016-05-03,49,False
2016-05-04,36,False
2016-05-05,44,False
2016-05-06,30,False
2016-05-07,38,False
2016-05-08,44,False
2016-05-09,43,False
2016-05-10,54,False
2016-05-11,33,False
2016-05-12,38,False
2016-05-13,40,False
2016-05-14,29,False
2016-05-15,39,False
2016-05-16,39,False
2016-05-17,46,False
2016-05-18,44,False
2016-05-19,32,False
2016-05-20,37,False
2016-05-21,38,False
2016-05-22,30,False
2016-05-23,46,False
2016-05-24,45,False
2016-05-25,44,False
2016-05-26,51,False
2016-05-27,49,False
2016-05-28,32,False
2016-05-29,24,False
2016-05-30,49,False
2016-05-31,92,False
2016-06-01,56,False
2016-06-02,54,False
2016-06-03,31,False
2016-06-04,47,False
2016-06-05,43,False
2016-06-06,53,False
2016-06-07,61,False
2016-06-08,41,False
2016-06-09,37,False
2016-06-10,43,False
2016-06-11,39,False
2016-06-12,35,False
2016-06-13,42,False
2016-06-14,52,False
2016-06-15,41,False
2016-06-16,38,False
2016-06-17,49,False
2016-06-18,41,False
2016-06-19,52,False
2016-06-20,53,False
2016-06-21,65,False
2016-06-22,41,False
2016-06-23,47,False
2016-06-24,100,False
2016-06-25,58,False
2016-06-26,40,False
2016-06-27,54,False
2016-06-28,59,False
2016-06-29,52,False
2016-06-30,49,False
2016-07-01,68,False
2016-07-02,52,False
2016-07-03,76,False
2016-07-04,74,False
2016-07-05,70,False
2016-07-06,48,False
2016-07-07,56,False
2016-07-08,78,False
2016-07-09,58,False
2016-07-10,76,False
2016-07-11,75,False
2016-07-12,62,False
2016-07-13,60,False
2016-07-14,65,False
2016-07-15,76,False
2016-07-16,57,False
2016-07-17,50,False
2016-07-18,60,False
2016-07-19,79,False
2016-07-20,84,False
2016-07-21,73,False
2016-07-22,80,False
2016-07-23,51,False
2016-07-24,49,False
2016-07-25,83,False
2016-07-26,79,False
2016-07-27,74,False
2016-07-28,85,False
2016-07-29,91,False
2016-07-30,56,False
2016-07-31,63,False
2016-08-01,83,False
2016-08-02,61,False
2016-08-03,70,False
2016-08-04,81,False
2016-08-05,73,False
2016-08-06,52,False
2016-08-07,64,False
2016-08-08,71,False
2016-08-09,83,False
2016-08-10,62,False
2016-08-11,61,False
2016-08-12,69,False
2016-08-13,69,False
2016-08-14,65,False
2016-08-15,79,False
2016-08-16,74,False
2016-08-17,52,False
2016-08-18,78,False
2016-08-19,69,False
2016-08-20,41,False
2016-08-21,48,False
2016-08-22,69,False
2016-08-23,78,False
2016-08-24,73,False
2016-08-25,69,False
2016-08-26,69,False
2016-08-27,61,False
2016-08-28,53,False
2016-08-29,66,False
2016-08-30,64,False
2016-08-31,64,False
2016-09-01,79,False
2016-09-02,72,False
2016-09-03,49,False
2016-09-04,60,False
2016-09-05,79,False
2016-09-06,70,False
2016-09-07,84,False
2016-09-08,79,False
2016-09-09,63,False
2016-09-10,53,False
2016-09-11,51,False
2016-09-12,48,False
2016-09-13,42,False
2016-09-14,62,False
2016-09-15,75,False
2016-09-16,65,False
2016-09-17,59,False
2016-09-18,50,False
2016-09-19,75,False
2016-09-20,66,False
2016-09-21,57,False
2016-09-22,51,False
2016-09-23,68,False
2016-09-24,71,False
2016-09-25,58,False
2016-09-26,53,False
2016-09-27,53,False
2016-09-28,53,False
2016-09-29,56,False
2016-09-30,46,False
2016-10-01,43,False
2016-10-02,44,False
2016-10-03,54,False
2016-10-04,67,False
2016-10-05,60,False
2016-10-06,56,False
2016-10-07,56,False
2016-10-08,65,False
2016-10-09,51,False
2016-10-10,77,False
2016-10-11,45,False
2016-10-12,64,False
2016-10-13,65,False
2016-10-14,74,False
2016-10-15,44,False
2016-10-16,48,False
2016-10-17,53,False
2016-10-18,68,False
2016-10-19,58,False
2016-10-20,57,False
2016-10-21,64,False
2016-10-22,55,False
2016-10-23,49,False
2016-10-24,50,False
2016-10-25,78,False
2016-10-26,51,False
2016-10-27,73,False
2016-10-28,77,False
2016-10-29,61,False
2016-10-30,62,False
2016-10-31,75,False
2016-11-01,81,False
2016-11-02,67,False
2016-11-03,53,False
2016-11-04,56,False
2016-11-05,66,False
2016-11-06,63,False
2016-11-07,73,False
2016-11-08,91,False
2016-11-09,68,False
2016-11-10,80,False
2016-11-11,87,False
2016-11-12,65,False
2016-11-13,67,False
2016-11-14,68,False
2016-11-15,79,False
2016-11-16,78,False
2016-11-17,67,False
2016-11-18,100,False
2016-11-19,60,False
2016-11-20,52,False
2016-11-21,63,False
2016-11-22,80,False
2016-11-23,76,False
2016-11-24,51,False
2016-11-25,69,False
2016-11-26,51,False
2016-11-27,64,False
2016-11-28,71,False
2016-11-29,81,False
2016-11-30,77,False
2016-12-01,74,False
2016-12-02,80,False
2016-12-03,59,False
2016-12-04,49,False
2016-12-05,77,False
2016-12-06,89,False
2016-12-07,73,False
2016-12-08,64,False
2016-12-09,90,False
2016-12-10,59,False
2016-12-11,65,False
2016-12-12,75,False
2016-12-13,92,False
2016-12-14,81,False
2016-12-15,78,False
2016-12-16,74,False
2016-12-17,62,False
2016-12-18,41,False
2016-12-19,63,False
2016-12-20,93,False
2016-12-21,79,False
2016-12-22,90,False
2016-12-23,79,False
2016-12-24,68,False
2016-12-25,67,False
2016-12-26,73,False
2016-12-27,61,False
2016-12-28,80,False
2016-12-29,86,False
2016-12-30,71,False
2016-12-31,49,False
2017-01-01,23,False
2017-01-02,35,False
2017-01-03,43,False
2017-01-04,47,False
2017-01-05,38,False
2017-01-06,48,False
2017-01-07,33,False
2017-01-08,28,False
2017-01-09,37,False
2017-01-10,34,False
2017-01-11,43,False
2017-01-12,45,False
2017-01-13,41,False
2017-01-14,28,False
2017-01-15,25,False
2017-01-16,35,False
2017-01-17,33,False
2017-01-18,38,False
2017-01-19,36,False
2017-01-20,36,False
2017-01-21,29,False
2017-01-22,33,False
2017-01-23,35,False
2017-01-24,35,False
2017-01-25,41,False
2017-01-26,36,False
2017-01-27,43,False
2017-01-28,31,False
2017-01-29,31,False
2017-01-30,26,False
2017-01-31,39,False
2017-02-01,39,False
2017-02-02,44,False
2017-02-03,39,False
2017-02-04,32,False
2017-02-05,25,False
2017-02-06,38,False
2017-02-07,41,False
2017-02-08,41,False
2017-02-09,37,False
2017-02-10,47,False
2017-02-11,36,False
2017-02-12,35,False
2017-02-13,45,False
2017-02-14,48,False
2017-02-15,44,False
2017-02-16,47,False
2017-02-17,44,False
2017-02-18,24,False
2017-02-19,34,False
2017-02-20,26,False
2017-02-21,36,False
2017-02-22,32,False
2017-02-23,39,False
2017-02-24,33,False
2017-02-25,34,False
2017-02-26,30,False
2017-02-27,33,False
2017-02-28,48,False
2017-03-01,42,False
2017-03-02,40,False
2017-03-03,38,False
2017-03-04,29,False
2017-03-05,32,False
2017-03-06,40,False
2017-03-07,34,False
2017-03-08,22,False
2017-03-09,34,False
2017-03-10,33,False
2017-03-11,31,False
2017-03-12,29,False
2017-03-13,39,False
2017-03-14,50,False
2017-03-15,48,False
2017-03-16,39,False
2017-03-17,44,False
2017-03-18,37,False
2017-03-19,30,False
2017-03-20,36,False
2017-03-21,100,False
2017-03-22,63,False
2017-03-23,55,False
2017-03-24,54,False
2017-03-25,41,False
2017-03-26,51,False
2017-03-27,45,False
2017-03-28,86,False
2017-03-29,48,False
2017-03-30,44,False
2017-03-31,49,False
2017-04-01,41,False
2017-04-02,32,False
2017-04-03,49,False
2017-04-04,49,False
2017-04-05,41,False
2017-04-06,41,False
2017-04-07,38,False
2017-04-08,28,False
2017-04-09,29,False
2017-04-10,40,False
2017-04-11,49,False
2017-04-12,42,False
2017-04-13,37,False
2017-04-14,37,False
2017-04-15,37,False
2017-04-16,38,False
2017-04-17,35,False
2017-04-18,49,False
2017-04-19,34,False
2017-04-20,38,False
2017-04-21,35,False
2017-04-22,34,False
2017-04-23,26,False
2017-04-24,44,False
2017-04-25,47,False
2017-04-26,40,False
2017-04-27,45,False
2017-04-28,37,False
2017-04-29,31,False
2017-04-30,29,False
2017-05-01,44,False
2017-05-02,57,False
2017-05-03,33,False
2017-05-04,32,False
2017-05-05,35,False
2017-05-06,35,False
2017-05-07,32,False
2017-05-08,37,False
2017-05-09,36,False
2017-05-10,41,False
2017-05-11,34,False
2017-05-12,46,False
2017-05-13,38,False
2017-05-14,25,False
2017-05-15,42,False
2017-05-16,41,False
2017-05-17,41,False
2017-05-18,32,False
2017-05-19,28,False
2017-05-20,30,False
2017-05-21,34,False
2017-05-22,32,False
2017-05-23,43,False
2017-05-24,39,False
2017-05-25,33,False
2017-05-26,38,False
2017-05-27,24,False
2017-05-28,31,False
2017-05-29,39,False
2017-05-30,35,False
2017-05-31,38,False
2017-06-01,34,False
2017-06-02,35,False
2017-06-03,25,False
2017-06-04,24,False
2017-06-05,27,False
2017-06-06,30,False
2017-06-07,35,False
2017-06-08,36,False
2017-06-09,33,False
2017-06-10,29,False
2017-06-11,26,False
2017-06-12,40,False
2017-06-13,30,False
2017-06-14,28,False
2017-06-15,37,False
2017-06-16,39,False
2017-06-17,22,False
2017-06-18,27,False
2017-06-19,26,False
2017-06-20,35,False
2017-06-21,21,False
2017-06-22,35,False
2017-06-23,34,False
2017-06-24,33,False
2017-06-25,33,False
2017-06-26,32,False
2017-06-27,28,False
2017-06-28,34,False
2017-06-29,38,False
2017-06-30,32,False
2017-07-01,22,False
2017-07-02,26,False
2017-07-03,42,False
2017-07-04,39,False
2017-07-05,38,False
2017-07-06,37,False
2017-07-07,33,False
2017-07-08,36,False
2017-07-09,35,False
2017-07-10,42,False
2017-07-11,41,False
2017-07-12,37,False
2017-07-13,58,False
2017-07-14,49,False
2017-07-15,26,False
2017-07-16,20,False
2017-07-17,42,False
2017-07-18,46,False
2017-07-19,42,False
2017-07-20,39,False
2017-07-21,36,False
2017-07-22,21,False
2017-07-23,30,False
2017-07-24,36,False
2017-07-25,36,False
2017-07-26,39,False
2017-07-27,100,False
2017-07-28,75,False
2017-07-29,33,False
2017-07-30,36,False
2017-07-31,44,False
2017-08-01,51,False
2017-08-02,50,False
2017-08-03,46,False
2017-08-04,47,False
2017-08-05,39,False
2017-08-06,26,False
2017-08-07,47,False
2017-08-08,46,False
2017-08-09,42,False
2017-08-10,41,False
2017-08-11,43,False
2017-08-12,28,False
2017-08-13,25,False
2017-08-14,43,False
2017-08-15,45,False
2017-08-16,30,False
2017-08-17,47,False
2017-08-18,39,False
2017-08-19,35,False
2017-08-20,31,False
2017-08-21,34,False
2017-08-22,36,False
2017-08-23,37,False
2017-08-24,40,False
2017-08-25,36,False
2017-08-26,27,False
2017-08-27,23,False
2017-08-28,42,False
2017-08-29,41,False
2017-08-30,44,False
2017-08-31,33,False
2017-09-01,35,False
2017-09-02,30,False
2017-09-03,32,False
2017-09-04,33,False
2017-09-05,35,False
2017-09-06,41,False
2017-09-07,52,False
2017-09-08,40,False
2017-09-09,35,False
2017-09-10,41,False
2017-09-11,43,False
2017-09-12,41,False
2017-09-13,40,False
2017-09-14,40,False
2017-09-15,28,False
2017-09-16,26,False
2017-09-17,34,False
2017-09-18,38,False
2017-09-19,40,False
2017-09-20,34,False
2017-09-21,35,False
2017-09-22,52,False
2017-09-23,25,False
2017-09-24,27,False
2017-09-25,38,False
2017-09-26,41,False
2017-09-27,35,False
2017-09-28,34,False
2017-09-29,32,False
2017-09-30,44,False
2017-10-01,35,False
2017-10-02,37,False
2017-10-03,34,False
2017-10-04,38,False
2017-10-05,31,False
2017-10-06,30,False
2017-10-07,29,False
2017-10-08,29,False
2017-10-09,40,False
2017-10-10,36,False
2017-10-11,34,False
2017-10-12,34,False
2017-10-13,36,False
2017-10-14,32,False
2017-10-15,25,False
2017-10-16,41,False
2017-10-17,37,False
2017-10-18,30,False
2017-10-19,32,False
2017-10-20,40,False
2017-10-21,35,False
2017-10-22,32,False
2017-10-23,33,False
2017-10-24,41,False
2017-10-25,35,False
2017-10-26,36,False
2017-10-27,37,False
2017-10-28,27,False
2017-10-29,35,False
2017-10-30,31,False
2017-10-31,39,False
2017-11-01,34,False
2017-11-02,36,False
2017-11-03,33,False
2017-11-04,29,False
2017-11-05,27,False
2017-11-06,24,False
2017-11-07,37,False
2017-11-08,42,False
2017-11-09,44,False
2017-11-10,40,False
2017-11-11,35,False
2017-11-12,34,False
2017-11-13,44,False
2017-11-14,33,False
2017-11-15,40,False
2017-11-16,45,False
2017-11-17,40,False
2017-11-18,36,False
2017-11-19,39,False
2017-11-20,40,False
2017-11-21,42,False
2017-11-22,33,False
2017-11-23,34,False
2017-11-24,36,False
2017-11-25,37,False
2017-11-26,34,False
2017-11-27,33,False
2017-11-28,45,False
2017-11-29,33,False
2017-11-30,45,False
2017-12-01,37,False
2017-12-02,43,False
2017-12-03,35,False
2017-12-04,35,False
2017-12-05,48,False
2017-12-06,41,False
2017-12-07,37,False
2017-12-08,40,False
2017-12-09,33,False
2017-12-10,36,False
2017-12-11,35,False
2017-12-12,43,False
2017-12-13,38,False
2017-12-14,39,False
2017-12-15,33,False
2017-12-16,46,False
2017-12-17,41,False
2017-12-18,39,False
2017-12-19,48,False
2017-12-20,47,False
2017-12-21,44,False
2017-12-22,43,False
2017-12-23,31,False
2017-12-24,38,False
2017-12-25,49,False
2017-12-26,29,False
2017-12-27,40,False
2017-12-28,38,False
2017-12-29,39,False
2017-12-30,37,False
2017-12-31,49,False
2018-01-01,86,False
2018-01-02,100,False
2018-01-03,67,False
2018-01-04,78,False
2018-01-05,66,False
2018-01-06,66,False
2018-01-07,53,False
2018-01-08,64,False
2018-01-09,69,False
2018-01-10,63,False
2018-01-11,81,False
2018-01-12,70,False
2018-01-13,41,False
2018-01-14,55,False
2018-01-15,52,False
2018-01-16,82,False
2018-01-17,60,False
2018-01-18,61,False
2018-01-19,59,False
2018-01-20,57,False
2018-01-21,28,False
2018-01-22,60,False
2018-01-23,59,False
2018-01-24,59,False
2018-01-25,69,False
2018-01-26,67,False
2018-01-27,61,False
2018-01-28,49,False
2018-01-29,61,False
2018-01-30,57,False
2018-01-31,69,False
2018-02-01,67,False
2018-02-02,59,False
2018-02-03,49,False
2018-02-04,53,False
2018-02-05,58,False
2018-02-06,95,False
2018-02-07,97,False
2018-02-08,61,False
2018-02-09,62,False
2018-02-10,63,False
2018-02-11,54,False
2018-02-12,68,False
2018-02-13,81,False
2018-02-14,66,False
2018-02-15,57,False
2018-02-16,58,False
2018-02-17,51,False
2018-02-18,54,False
2018-02-19,71,False
2018-02-20,73,False
2018-02-21,66,False
2018-02-22,54,False
2018-02-23,58,False
2018-02-24,45,False
2018-02-25,44,False
2018-02-26,65,False
2018-02-27,74,False
2018-02-28,65,False
2018-03-01,98,False
2018-03-02,84,False
2018-03-03,71,False
2018-03-04,65,False
2018-03-05,72,False
2018-03-06,100,False
2018-03-07,67,False
2018-03-08,52,False
2018-03-09,61,False
2018-03-10,39,False
2018-03-11,40,False
2018-03-12,50,False
2018-03-13,48,False
2018-03-14,46,False
2018-03-15,48,False
2018-03-16,49,False
2018-03-17,58,False
2018-03-18,37,False
2018-03-19,46,False
2018-03-20,38,False
2018-03-21,47,False
2018-03-22,52,False
2018-03-23,54,False
2018-03-24,50,False
2018-03-25,40,False
2018-03-26,46,False
2018-03-27,58,False
2018-03-28,48,False
2018-03-29,40,False
2018-03-30,39,False
2018-03-31,41,False
2018-04-01,49,False
2018-04-02,44,False
2018-04-03,49,False
2018-04-04,45,False
2018-04-05,49,False
2018-04-06,46,False
2018-04-07,43,False
2018-04-08,35,False
2018-04-09,53,False
2018-04-10,55,False
2018-04-11,50,False
2018-04-12,60,False
2018-04-13,59,False
2018-04-14,43,False
2018-04-15,48,False
2018-04-16,61,False
2018-04-17,49,False
2018-04-18,51,False
2018-04-19,43,False
2018-04-20,46,False
2018-04-21,34,False
2018-04-22,34,False
2018-04-23,45,False
2018-04-24,42,False
2018-04-25,51,False
2018-04-26,44,False
2018-04-27,44,False
2018-04-28,40,False
2018-04-29,37,False
2018-04-30,48,False
2018-05-01,47,False
2018-05-02,45,False
2018-05-03,36,False
2018-05-04,47,False
2018-05-05,35,False
2018-05-06,41,False
2018-05-07,47,False
2018-05-08,39,False
2018-05-09,48,False
2018-05-10,55,False
2018-05-11,57,False
2018-05-12,49,False
2018-05-13,46,False
2018-05-14,54,False
2018-05-15,43,False
2018-05-16,37,False
2018-05-17,43,False
2018-05-18,48,False
2018-05-19,49,False
2018-05-20,40,False
2018-05-21,55,False
2018-05-22,63,False
2018-05-23,65,False
2018-05-24,75,False
2018-05-25,66,False
2018-05-26,57,False
2018-05-27,40,False
2018-05-28,46,False
2018-05-29,54,False
2018-05-30,57,False
2018-05-31,59,False
2018-06-01,48,False
2018-06-02,38,False
