date,ON,isPartial
2012-09-08,78,False
2012-09-09,84,False
2012-09-10,79,False
2012-09-11,75,False
2012-09-12,78,False
2012-09-13,77,False
2012-09-14,80,False
2012-09-15,76,False
2012-09-16,78,False
2012-09-17,76,False
2012-09-18,78,False
2012-09-19,79,False
2012-09-20,83,False
2012-09-21,80,False
2012-09-22,82,False
2012-09-23,83,False
2012-09-24,79,False
2012-09-25,81,False
2012-09-26,78,False
2012-09-27,80,False
2012-09-28,78,False
2012-09-29,81,False
2012-09-30,85,False
2012-10-01,82,False
2012-10-02,80,False
2012-10-03,81,False
2012-10-04,77,False
2012-10-05,76,False
2012-10-06,76,False
2012-10-07,81,False
2012-10-08,82,False
2012-10-09,76,False
2012-10-10,74,False
2012-10-11,75,False
2012-10-12,75,False
2012-10-13,79,False
2012-10-14,80,False
2012-10-15,77,False
2012-10-16,74,False
2012-10-17,80,False
2012-10-18,80,False
2012-10-19,75,False
2012-10-20,77,False
2012-10-21,77,False
2012-10-22,73,False
2012-10-23,79,False
2012-10-24,78,False
2012-10-25,77,False
2012-10-26,77,False
2012-10-27,75,False
2012-10-28,75,False
2012-10-29,74,False
2012-10-30,75,False
2012-10-31,76,False
2012-11-01,76,False
2012-11-02,80,False
2012-11-03,79,False
2012-11-04,78,False
2012-11-05,78,False
2012-11-06,80,False
2012-11-07,75,False
2012-11-08,74,False
2012-11-09,72,False
2012-11-10,75,False
2012-11-11,80,False
2012-11-12,77,False
2012-11-13,76,False
2012-11-14,78,False
2012-11-15,77,False
2012-11-16,78,False
2012-11-17,75,False
2012-11-18,78,False
2012-11-19,76,False
2012-11-20,76,False
2012-11-21,75,False
2012-11-22,77,False
2012-11-23,74,False
2012-11-24,78,False
2012-11-25,84,False
2012-11-26,82,False
2012-11-27,80,False
2012-11-28,74,False
2012-11-29,78,False
2012-11-30,76,False
2012-12-01,80,False
2012-12-02,81,False
2012-12-03,77,False
2012-12-04,80,False
2012-12-05,80,False
2012-12-06,77,False
2012-12-07,76,False
2012-12-08,78,False
2012-12-09,80,False
2012-12-10,76,False
2012-12-11,73,False
2012-12-12,75,False
2012-12-13,75,False
2012-12-14,73,False
2012-12-15,77,False
2012-12-16,77,False
2012-12-17,74,False
2012-12-18,76,False
2012-12-19,74,False
2012-12-20,74,False
2012-12-21,72,False
2012-12-22,77,False
2012-12-23,77,False
2012-12-24,81,False
2012-12-25,100,False
2012-12-26,82,False
2012-12-27,79,False
2012-12-28,80,False
2012-12-29,79,False
2012-12-30,83,False
2012-12-31,86,False
2013-01-01,100,False
2013-01-02,87,False
2013-01-03,89,False
2013-01-04,90,False
2013-01-05,92,False
2013-01-06,100,False
2013-01-07,92,False
2013-01-08,86,False
2013-01-09,89,False
2013-01-10,87,False
2013-01-11,83,False
2013-01-12,88,False
2013-01-13,93,False
2013-01-14,83,False
2013-01-15,85,False
2013-01-16,89,False
2013-01-17,88,False
2013-01-18,86,False
2013-01-19,85,False
2013-01-20,95,False
2013-01-21,90,False
2013-01-22,87,False
2013-01-23,89,False
2013-01-24,90,False
2013-01-25,88,False
2013-01-26,90,False
2013-01-27,96,False
2013-01-28,95,False
2013-01-29,87,False
2013-01-30,87,False
2013-01-31,91,False
2013-02-01,88,False
2013-02-02,89,False
2013-02-03,88,False
2013-02-04,92,False
2013-02-05,89,False
2013-02-06,84,False
2013-02-07,90,False
2013-02-08,88,False
2013-02-09,90,False
2013-02-10,95,False
2013-02-11,97,False
2013-02-12,88,False
2013-02-13,85,False
2013-02-14,86,False
2013-02-15,86,False
2013-02-16,87,False
2013-02-17,99,False
2013-02-18,91,False
2013-02-19,91,False
2013-02-20,91,False
2013-02-21,87,False
2013-02-22,88,False
2013-02-23,90,False
2013-02-24,93,False
2013-02-25,87,False
2013-02-26,89,False
2013-02-27,89,False
2013-02-28,87,False
2013-03-01,86,False
2013-03-02,89,False
2013-03-03,95,False
2013-03-04,88,False
2013-03-05,88,False
2013-03-06,89,False
2013-03-07,87,False
2013-03-08,85,False
2013-03-09,89,False
2013-03-10,90,False
2013-03-11,88,False
2013-03-12,90,False
2013-03-13,86,False
2013-03-14,85,False
2013-03-15,85,False
2013-03-16,88,False
2013-03-17,88,False
2013-03-18,89,False
2013-03-19,89,False
2013-03-20,90,False
2013-03-21,87,False
2013-03-22,88,False
2013-03-23,85,False
2013-03-24,90,False
2013-03-25,84,False
2013-03-26,88,False
2013-03-27,91,False
2013-03-28,87,False
2013-03-29,91,False
2013-03-30,90,False
2013-03-31,97,False
2013-04-01,96,False
2013-04-02,91,False
2013-04-03,84,False
2013-04-04,87,False
2013-04-05,87,False
2013-04-06,89,False
2013-04-07,88,False
2013-04-08,85,False
2013-04-09,90,False
2013-04-10,89,False
2013-04-11,90,False
2013-04-12,85,False
2013-04-13,88,False
2013-04-14,88,False
2013-04-15,85,False
2013-04-16,90,False
2013-04-17,89,False
2013-04-18,88,False
2013-04-19,86,False
2013-04-20,88,False
2013-04-21,89,False
2013-04-22,87,False
2013-04-23,86,False
2013-04-24,88,False
2013-04-25,88,False
2013-04-26,81,False
2013-04-27,86,False
2013-04-28,90,False
2013-04-29,86,False
2013-04-30,85,False
2013-05-01,89,False
2013-05-02,88,False
2013-05-03,88,False
2013-05-04,86,False
2013-05-05,93,False
2013-05-06,84,False
2013-05-07,85,False
2013-05-08,86,False
2013-05-09,88,False
2013-05-10,84,False
2013-05-11,89,False
2013-05-12,89,False
2013-05-13,86,False
2013-05-14,87,False
2013-05-15,83,False
2013-05-16,85,False
2013-05-17,87,False
2013-05-18,89,False
2013-05-19,97,False
2013-05-20,93,False
2013-05-21,87,False
2013-05-22,89,False
2013-05-23,84,False
2013-05-24,81,False
2013-05-25,86,False
2013-05-26,87,False
2013-05-27,85,False
2013-05-28,87,False
2013-05-29,83,False
2013-05-30,89,False
2013-05-31,86,False
2013-06-01,86,False
2013-06-02,89,False
2013-06-03,88,False
2013-06-04,86,False
2013-06-05,87,False
2013-06-06,87,False
2013-06-07,83,False
2013-06-08,87,False
2013-06-09,91,False
2013-06-10,85,False
2013-06-11,91,False
2013-06-12,87,False
2013-06-13,85,False
2013-06-14,89,False
2013-06-15,86,False
2013-06-16,92,False
2013-06-17,86,False
2013-06-18,91,False
2013-06-19,87,False
2013-06-20,89,False
2013-06-21,84,False
2013-06-22,92,False
2013-06-23,93,False
2013-06-24,90,False
2013-06-25,93,False
2013-06-26,88,False
2013-06-27,87,False
2013-06-28,89,False
2013-06-29,89,False
2013-06-30,90,False
2013-07-01,76,False
2013-07-02,75,False
2013-07-03,77,False
2013-07-04,78,False
2013-07-05,69,False
2013-07-06,78,False
2013-07-07,83,False
2013-07-08,77,False
2013-07-09,77,False
2013-07-10,78,False
2013-07-11,77,False
2013-07-12,76,False
2013-07-13,80,False
2013-07-14,82,False
2013-07-15,78,False
2013-07-16,80,False
2013-07-17,80,False
2013-07-18,78,False
2013-07-19,76,False
2013-07-20,80,False
2013-07-21,81,False
2013-07-22,78,False
2013-07-23,76,False
2013-07-24,80,False
2013-07-25,75,False
2013-07-26,78,False
2013-07-27,80,False
2013-07-28,80,False
2013-07-29,78,False
2013-07-30,80,False
2013-07-31,77,False
2013-08-01,81,False
2013-08-02,77,False
2013-08-03,80,False
2013-08-04,83,False
2013-08-05,78,False
2013-08-06,79,False
2013-08-07,76,False
2013-08-08,76,False
2013-08-09,83,False
2013-08-10,84,False
2013-08-11,81,False
2013-08-12,78,False
2013-08-13,80,False
2013-08-14,78,False
2013-08-15,80,False
2013-08-16,78,False
2013-08-17,81,False
2013-08-18,85,False
2013-08-19,78,False
2013-08-20,75,False
2013-08-21,76,False
2013-08-22,76,False
2013-08-23,79,False
2013-08-24,75,False
2013-08-25,82,False
2013-08-26,77,False
2013-08-27,77,False
2013-08-28,73,False
2013-08-29,78,False
2013-08-30,75,False
2013-08-31,76,False
2013-09-01,79,False
2013-09-02,82,False
2013-09-03,76,False
2013-09-04,76,False
2013-09-05,82,False
2013-09-06,76,False
2013-09-07,80,False
2013-09-08,85,False
2013-09-09,77,False
2013-09-10,74,False
2013-09-11,75,False
2013-09-12,77,False
2013-09-13,75,False
2013-09-14,77,False
2013-09-15,78,False
2013-09-16,73,False
2013-09-17,78,False
2013-09-18,80,False
2013-09-19,86,False
2013-09-20,81,False
2013-09-21,82,False
2013-09-22,82,False
2013-09-23,76,False
2013-09-24,79,False
2013-09-25,80,False
2013-09-26,74,False
2013-09-27,79,False
2013-09-28,80,False
2013-09-29,85,False
2013-09-30,78,False
2013-10-01,82,False
2013-10-02,74,False
2013-10-03,78,False
2013-10-04,78,False
2013-10-05,80,False
2013-10-06,82,False
2013-10-07,77,False
2013-10-08,78,False
2013-10-09,79,False
2013-10-10,76,False
2013-10-11,77,False
2013-10-12,77,False
2013-10-13,83,False
2013-10-14,87,False
2013-10-15,78,False
2013-10-16,74,False
2013-10-17,80,False
2013-10-18,77,False
2013-10-19,79,False
2013-10-20,82,False
2013-10-21,76,False
2013-10-22,78,False
2013-10-23,77,False
2013-10-24,77,False
2013-10-25,75,False
2013-10-26,79,False
2013-10-27,79,False
2013-10-28,79,False
2013-10-29,77,False
2013-10-30,76,False
2013-10-31,77,False
2013-11-01,72,False
2013-11-02,82,False
2013-11-03,78,False
2013-11-04,73,False
2013-11-05,76,False
2013-11-06,80,False
2013-11-07,76,False
2013-11-08,75,False
2013-11-09,80,False
2013-11-10,82,False
2013-11-11,85,False
2013-11-12,76,False
2013-11-13,76,False
2013-11-14,78,False
2013-11-15,78,False
2013-11-16,82,False
2013-11-17,82,False
2013-11-18,78,False
2013-11-19,80,False
2013-11-20,78,False
2013-11-21,76,False
2013-11-22,78,False
2013-11-23,76,False
2013-11-24,81,False
2013-11-25,77,False
2013-11-26,83,False
2013-11-27,78,False
2013-11-28,81,False
2013-11-29,76,False
2013-11-30,81,False
2013-12-01,80,False
2013-12-02,80,False
2013-12-03,79,False
2013-12-04,80,False
2013-12-05,82,False
2013-12-06,80,False
2013-12-07,77,False
2013-12-08,79,False
2013-12-09,77,False
2013-12-10,79,False
2013-12-11,78,False
2013-12-12,77,False
2013-12-13,77,False
2013-12-14,77,False
2013-12-15,84,False
2013-12-16,77,False
2013-12-17,75,False
2013-12-18,76,False
2013-12-19,75,False
2013-12-20,74,False
2013-12-21,78,False
2013-12-22,81,False
2013-12-23,75,False
2013-12-24,82,False
2013-12-25,100,False
2013-12-26,86,False
2013-12-27,80,False
2013-12-28,81,False
2013-12-29,85,False
2013-12-30,79,False
2013-12-31,86,False
2014-01-01,98,False
2014-01-02,89,False
2014-01-03,91,False
2014-01-04,92,False
2014-01-05,96,False
2014-01-06,86,False
2014-01-07,87,False
2014-01-08,89,False
2014-01-09,84,False
2014-01-10,85,False
2014-01-11,91,False
2014-01-12,94,False
2014-01-13,86,False
2014-01-14,88,False
2014-01-15,86,False
2014-01-16,85,False
2014-01-17,84,False
2014-01-18,88,False
2014-01-19,94,False
2014-01-20,89,False
2014-01-21,89,False
2014-01-22,91,False
2014-01-23,86,False
2014-01-24,85,False
2014-01-25,89,False
2014-01-26,95,False
2014-01-27,96,False
2014-01-28,86,False
2014-01-29,88,False
2014-01-30,85,False
2014-01-31,87,False
2014-02-01,89,False
2014-02-02,96,False
2014-02-03,86,False
2014-02-04,87,False
2014-02-05,86,False
2014-02-06,82,False
2014-02-07,84,False
2014-02-08,91,False
2014-02-09,92,False
2014-02-10,87,False
2014-02-11,86,False
2014-02-12,87,False
2014-02-13,85,False
2014-02-14,85,False
2014-02-15,89,False
2014-02-16,91,False
2014-02-17,93,False
2014-02-18,86,False
2014-02-19,85,False
2014-02-20,87,False
2014-02-21,87,False
2014-02-22,91,False
2014-02-23,93,False
2014-02-24,86,False
2014-02-25,88,False
2014-02-26,87,False
2014-02-27,85,False
2014-02-28,84,False
2014-03-01,89,False
2014-03-02,91,False
2014-03-03,90,False
2014-03-04,89,False
2014-03-05,89,False
2014-03-06,87,False
2014-03-07,88,False
2014-03-08,92,False
2014-03-09,92,False
2014-03-10,88,False
2014-03-11,88,False
2014-03-12,84,False
2014-03-13,88,False
2014-03-14,86,False
2014-03-15,88,False
2014-03-16,90,False
2014-03-17,87,False
2014-03-18,88,False
2014-03-19,86,False
2014-03-20,88,False
2014-03-21,85,False
2014-03-22,88,False
2014-03-23,93,False
2014-03-24,87,False
2014-03-25,86,False
2014-03-26,88,False
2014-03-27,90,False
2014-03-28,82,False
2014-03-29,88,False
2014-03-30,89,False
2014-03-31,86,False
2014-04-01,86,False
2014-04-02,86,False
2014-04-03,90,False
2014-04-04,83,False
2014-04-05,91,False
2014-04-06,90,False
2014-04-07,90,False
2014-04-08,88,False
2014-04-09,84,False
2014-04-10,84,False
2014-04-11,85,False
2014-04-12,89,False
2014-04-13,93,False
2014-04-14,88,False
2014-04-15,86,False
2014-04-16,91,False
2014-04-17,90,False
2014-04-18,93,False
2014-04-19,93,False
2014-04-20,100,False
2014-04-21,90,False
2014-04-22,88,False
2014-04-23,91,False
2014-04-24,89,False
2014-04-25,85,False
2014-04-26,87,False
2014-04-27,91,False
2014-04-28,87,False
2014-04-29,89,False
2014-04-30,89,False
2014-05-01,91,False
2014-05-02,86,False
2014-05-03,88,False
2014-05-04,90,False
2014-05-05,92,False
2014-05-06,85,False
2014-05-07,90,False
2014-05-08,85,False
2014-05-09,88,False
2014-05-10,87,False
2014-05-11,90,False
2014-05-12,89,False
2014-05-13,92,False
2014-05-14,87,False
2014-05-15,84,False
2014-05-16,84,False
2014-05-17,90,False
2014-05-18,93,False
2014-05-19,91,False
2014-05-20,90,False
2014-05-21,83,False
2014-05-22,83,False
2014-05-23,84,False
2014-05-24,86,False
2014-05-25,86,False
2014-05-26,84,False
2014-05-27,83,False
2014-05-28,86,False
2014-05-29,85,False
2014-05-30,83,False
2014-05-31,84,False
2014-06-01,86,False
2014-06-02,87,False
2014-06-03,84,False
2014-06-04,87,False
2014-06-05,84,False
2014-06-06,86,False
2014-06-07,86,False
2014-06-08,87,False
2014-06-09,87,False
2014-06-10,86,False
2014-06-11,87,False
2014-06-12,89,False
2014-06-13,86,False
2014-06-14,84,False
2014-06-15,88,False
2014-06-16,77,False
2014-06-17,84,False
2014-06-18,83,False
2014-06-19,79,False
2014-06-20,86,False
2014-06-21,88,False
2014-06-22,90,False
2014-06-23,89,False
2014-06-24,83,False
2014-06-25,85,False
2014-06-26,89,False
2014-06-27,84,False
2014-06-28,84,False
2014-06-29,89,False
2014-06-30,88,False
2014-07-01,72,False
2014-07-02,71,False
2014-07-03,74,False
2014-07-04,75,False
2014-07-05,71,False
2014-07-06,79,False
2014-07-07,73,False
2014-07-08,74,False
2014-07-09,74,False
2014-07-10,72,False
2014-07-11,73,False
2014-07-12,79,False
2014-07-13,77,False
2014-07-14,73,False
2014-07-15,76,False
2014-07-16,75,False
2014-07-17,74,False
2014-07-18,76,False
2014-07-19,78,False
2014-07-20,80,False
2014-07-21,76,False
2014-07-22,74,False
2014-07-23,74,False
2014-07-24,73,False
2014-07-25,76,False
2014-07-26,76,False
2014-07-27,79,False
2014-07-28,72,False
2014-07-29,75,False
2014-07-30,75,False
2014-07-31,75,False
2014-08-01,73,False
2014-08-02,79,False
2014-08-03,80,False
2014-08-04,70,False
2014-08-05,76,False
2014-08-06,74,False
2014-08-07,74,False
2014-08-08,76,False
2014-08-09,78,False
2014-08-10,79,False
2014-08-11,74,False
2014-08-12,74,False
2014-08-13,72,False
2014-08-14,75,False
2014-08-15,74,False
2014-08-16,76,False
2014-08-17,78,False
2014-08-18,76,False
2014-08-19,74,False
2014-08-20,74,False
2014-08-21,74,False
2014-08-22,75,False
2014-08-23,75,False
2014-08-24,76,False
2014-08-25,73,False
2014-08-26,70,False
2014-08-27,72,False
2014-08-28,70,False
2014-08-29,73,False
2014-08-30,75,False
2014-08-31,77,False
2014-09-01,74,False
2014-09-02,74,False
2014-09-03,74,False
2014-09-04,71,False
2014-09-05,73,False
2014-09-06,78,False
2014-09-07,79,False
2014-09-08,71,False
2014-09-09,72,False
2014-09-10,76,False
2014-09-11,75,False
2014-09-12,75,False
2014-09-13,81,False
2014-09-14,81,False
2014-09-15,73,False
2014-09-16,74,False
2014-09-17,76,False
2014-09-18,76,False
2014-09-19,76,False
2014-09-20,75,False
2014-09-21,80,False
2014-09-22,75,False
2014-09-23,75,False
2014-09-24,76,False
2014-09-25,75,False
2014-09-26,74,False
2014-09-27,71,False
2014-09-28,78,False
2014-09-29,75,False
2014-09-30,77,False
2014-10-01,75,False
2014-10-02,74,False
2014-10-03,74,False
2014-10-04,76,False
2014-10-05,77,False
2014-10-06,73,False
2014-10-07,74,False
2014-10-08,80,False
2014-10-09,76,False
2014-10-10,71,False
2014-10-11,78,False
2014-10-12,82,False
2014-10-13,74,False
2014-10-14,73,False
2014-10-15,72,False
2014-10-16,75,False
2014-10-17,74,False
2014-10-18,79,False
2014-10-19,78,False
2014-10-20,73,False
2014-10-21,75,False
2014-10-22,77,False
2014-10-23,70,False
2014-10-24,73,False
2014-10-25,77,False
2014-10-26,75,False
2014-10-27,75,False
2014-10-28,72,False
2014-10-29,73,False
2014-10-30,71,False
2014-10-31,74,False
2014-11-01,77,False
2014-11-02,78,False
2014-11-03,74,False
2014-11-04,79,False
2014-11-05,74,False
2014-11-06,75,False
2014-11-07,71,False
2014-11-08,77,False
2014-11-09,80,False
2014-11-10,78,False
2014-11-11,77,False
2014-11-12,74,False
2014-11-13,73,False
2014-11-14,73,False
2014-11-15,81,False
2014-11-16,79,False
2014-11-17,76,False
2014-11-18,77,False
2014-11-19,80,False
2014-11-20,76,False
2014-11-21,71,False
2014-11-22,75,False
2014-11-23,77,False
2014-11-24,72,False
2014-11-25,74,False
2014-11-26,71,False
2014-11-27,79,False
2014-11-28,74,False
2014-11-29,76,False
2014-11-30,78,False
2014-12-01,75,False
2014-12-02,75,False
2014-12-03,77,False
2014-12-04,75,False
2014-12-05,74,False
2014-12-06,78,False
2014-12-07,80,False
2014-12-08,77,False
2014-12-09,76,False
2014-12-10,77,False
2014-12-11,72,False
2014-12-12,74,False
2014-12-13,77,False
2014-12-14,80,False
2014-12-15,72,False
2014-12-16,71,False
2014-12-17,79,False
2014-12-18,71,False
2014-12-19,72,False
2014-12-20,77,False
2014-12-21,75,False
2014-12-22,72,False
2014-12-23,72,False
2014-12-24,80,False
2014-12-25,100,False
2014-12-26,82,False
2014-12-27,75,False
2014-12-28,79,False
2014-12-29,79,False
2014-12-30,76,False
2014-12-31,88,False
2015-01-01,100,False
2015-01-02,89,False
2015-01-03,95,False
2015-01-04,98,False
2015-01-05,87,False
2015-01-06,90,False
2015-01-07,82,False
2015-01-08,87,False
2015-01-09,91,False
2015-01-10,91,False
2015-01-11,94,False
2015-01-12,87,False
2015-01-13,88,False
2015-01-14,88,False
2015-01-15,85,False
2015-01-16,87,False
2015-01-17,89,False
2015-01-18,95,False
2015-01-19,90,False
2015-01-20,90,False
2015-01-21,91,False
2015-01-22,86,False
2015-01-23,89,False
2015-01-24,90,False
2015-01-25,93,False
2015-01-26,85,False
2015-01-27,89,False
2015-01-28,86,False
2015-01-29,93,False
2015-01-30,86,False
2015-01-31,91,False
2015-02-01,97,False
2015-02-02,85,False
2015-02-03,90,False
2015-02-04,85,False
2015-02-05,89,False
2015-02-06,85,False
2015-02-07,94,False
2015-02-08,96,False
2015-02-09,91,False
2015-02-10,89,False
2015-02-11,85,False
2015-02-12,89,False
2015-02-13,85,False
2015-02-14,89,False
2015-02-15,93,False
2015-02-16,97,False
2015-02-17,93,False
2015-02-18,87,False
2015-02-19,92,False
2015-02-20,91,False
2015-02-21,90,False
2015-02-22,95,False
2015-02-23,88,False
2015-02-24,88,False
2015-02-25,90,False
2015-02-26,88,False
2015-02-27,88,False
2015-02-28,91,False
2015-03-01,95,False
2015-03-02,89,False
2015-03-03,87,False
2015-03-04,90,False
2015-03-05,90,False
2015-03-06,89,False
2015-03-07,86,False
2015-03-08,92,False
2015-03-09,87,False
2015-03-10,89,False
2015-03-11,87,False
2015-03-12,86,False
2015-03-13,85,False
2015-03-14,89,False
2015-03-15,91,False
2015-03-16,87,False
2015-03-17,86,False
2015-03-18,86,False
2015-03-19,90,False
2015-03-20,89,False
2015-03-21,89,False
2015-03-22,89,False
2015-03-23,88,False
2015-03-24,92,False
2015-03-25,85,False
2015-03-26,83,False
2015-03-27,85,False
2015-03-28,87,False
2015-03-29,86,False
2015-03-30,91,False
2015-03-31,91,False
2015-04-01,91,False
2015-04-02,95,False
2015-04-03,95,False
2015-04-04,97,False
2015-04-05,98,False
2015-04-06,93,False
2015-04-07,88,False
2015-04-08,85,False
2015-04-09,89,False
2015-04-10,87,False
2015-04-11,91,False
2015-04-12,95,False
2015-04-13,88,False
2015-04-14,88,False
2015-04-15,86,False
2015-04-16,90,False
2015-04-17,88,False
2015-04-18,90,False
2015-04-19,92,False
2015-04-20,89,False
2015-04-21,90,False
2015-04-22,89,False
2015-04-23,87,False
2015-04-24,87,False
2015-04-25,89,False
2015-04-26,89,False
2015-04-27,87,False
2015-04-28,90,False
2015-04-29,84,False
2015-04-30,97,False
2015-05-01,90,False
2015-05-02,89,False
2015-05-03,93,False
2015-05-04,92,False
2015-05-05,89,False
2015-05-06,85,False
2015-05-07,89,False
2015-05-08,90,False
2015-05-09,88,False
2015-05-10,89,False
2015-05-11,89,False
2015-05-12,87,False
2015-05-13,88,False
2015-05-14,91,False
2015-05-15,83,False
2015-05-16,90,False
2015-05-17,89,False
2015-05-18,87,False
2015-05-19,88,False
2015-05-20,87,False
2015-05-21,81,False
2015-05-22,87,False
2015-05-23,88,False
2015-05-24,90,False
2015-05-25,90,False
2015-05-26,86,False
2015-05-27,86,False
2015-05-28,88,False
2015-05-29,88,False
2015-05-30,93,False
2015-05-31,92,False
2015-06-01,88,False
2015-06-02,89,False
2015-06-03,85,False
2015-06-04,91,False
2015-06-05,88,False
2015-06-06,94,False
2015-06-07,90,False
2015-06-08,87,False
2015-06-09,86,False
2015-06-10,89,False
2015-06-11,85,False
2015-06-12,89,False
2015-06-13,86,False
2015-06-14,95,False
2015-06-15,85,False
2015-06-16,90,False
2015-06-17,92,False
2015-06-18,89,False
2015-06-19,86,False
2015-06-20,93,False
2015-06-21,94,False
2015-06-22,86,False
2015-06-23,88,False
2015-06-24,91,False
2015-06-25,90,False
2015-06-26,91,False
2015-06-27,92,False
2015-06-28,95,False
2015-06-29,91,False
2015-06-30,92,False
2015-07-01,72,False
2015-07-02,72,False
2015-07-03,71,False
2015-07-04,79,False
2015-07-05,73,False
2015-07-06,72,False
2015-07-07,71,False
2015-07-08,73,False
2015-07-09,73,False
2015-07-10,73,False
2015-07-11,75,False
2015-07-12,76,False
2015-07-13,69,False
2015-07-14,77,False
2015-07-15,74,False
2015-07-16,73,False
2015-07-17,73,False
2015-07-18,76,False
2015-07-19,77,False
2015-07-20,73,False
2015-07-21,74,False
2015-07-22,70,False
2015-07-23,71,False
2015-07-24,72,False
2015-07-25,75,False
2015-07-26,80,False
2015-07-27,74,False
2015-07-28,72,False
2015-07-29,71,False
2015-07-30,72,False
2015-07-31,76,False
2015-08-01,77,False
2015-08-02,81,False
2015-08-03,74,False
2015-08-04,76,False
2015-08-05,69,False
2015-08-06,75,False
2015-08-07,73,False
2015-08-08,75,False
2015-08-09,79,False
2015-08-10,73,False
2015-08-11,76,False
2015-08-12,74,False
2015-08-13,75,False
2015-08-14,73,False
2015-08-15,72,False
2015-08-16,76,False
2015-08-17,73,False
2015-08-18,71,False
2015-08-19,73,False
2015-08-20,75,False
2015-08-21,71,False
2015-08-22,76,False
2015-08-23,77,False
2015-08-24,73,False
2015-08-25,71,False
2015-08-26,74,False
2015-08-27,73,False
2015-08-28,73,False
2015-08-29,75,False
2015-08-30,77,False
2015-08-31,74,False
2015-09-01,72,False
2015-09-02,75,False
2015-09-03,74,False
2015-09-04,73,False
2015-09-05,73,False
2015-09-06,77,False
2015-09-07,75,False
2015-09-08,71,False
2015-09-09,68,False
2015-09-10,73,False
2015-09-11,72,False
2015-09-12,76,False
2015-09-13,77,False
2015-09-14,74,False
2015-09-15,71,False
2015-09-16,73,False
2015-09-17,73,False
2015-09-18,71,False
2015-09-19,74,False
2015-09-20,78,False
2015-09-21,72,False
2015-09-22,75,False
2015-09-23,73,False
2015-09-24,70,False
2015-09-25,76,False
2015-09-26,76,False
2015-09-27,82,False
2015-09-28,77,False
2015-09-29,76,False
2015-09-30,74,False
2015-10-01,72,False
2015-10-02,74,False
2015-10-03,73,False
2015-10-04,78,False
2015-10-05,75,False
2015-10-06,74,False
2015-10-07,73,False
2015-10-08,74,False
2015-10-09,71,False
2015-10-10,73,False
2015-10-11,78,False
2015-10-12,76,False
2015-10-13,74,False
2015-10-14,72,False
2015-10-15,71,False
2015-10-16,71,False
2015-10-17,73,False
2015-10-18,77,False
2015-10-19,73,False
2015-10-20,73,False
2015-10-21,69,False
2015-10-22,71,False
2015-10-23,70,False
2015-10-24,74,False
2015-10-25,72,False
2015-10-26,74,False
2015-10-27,74,False
2015-10-28,74,False
2015-10-29,76,False
2015-10-30,69,False
2015-10-31,72,False
2015-11-01,77,False
2015-11-02,78,False
2015-11-03,72,False
2015-11-04,72,False
2015-11-05,72,False
2015-11-06,73,False
2015-11-07,72,False
2015-11-08,76,False
2015-11-09,69,False
2015-11-10,78,False
2015-11-11,74,False
2015-11-12,74,False
2015-11-13,73,False
2015-11-14,75,False
2015-11-15,75,False
2015-11-16,72,False
2015-11-17,72,False
2015-11-18,73,False
2015-11-19,76,False
2015-11-20,74,False
2015-11-21,73,False
2015-11-22,72,False
2015-11-23,72,False
2015-11-24,73,False
2015-11-25,70,False
2015-11-26,75,False
2015-11-27,72,False
2015-11-28,75,False
2015-11-29,76,False
2015-11-30,73,False
2015-12-01,74,False
2015-12-02,75,False
2015-12-03,75,False
2015-12-04,75,False
2015-12-05,75,False
2015-12-06,77,False
2015-12-07,73,False
2015-12-08,76,False
2015-12-09,73,False
2015-12-10,72,False
2015-12-11,71,False
2015-12-12,73,False
2015-12-13,74,False
2015-12-14,72,False
2015-12-15,77,False
2015-12-16,74,False
2015-12-17,74,False
2015-12-18,71,False
2015-12-19,75,False
2015-12-20,79,False
2015-12-21,73,False
2015-12-22,72,False
2015-12-23,74,False
2015-12-24,81,False
2015-12-25,100,False
2015-12-26,84,False
2015-12-27,80,False
2015-12-28,74,False
2015-12-29,76,False
2015-12-30,75,False
2015-12-31,83,False
2016-01-01,100,False
2016-01-02,94,False
2016-01-03,93,False
2016-01-04,89,False
2016-01-05,90,False
2016-01-06,83,False
2016-01-07,86,False
2016-01-08,83,False
2016-01-09,90,False
2016-01-10,92,False
2016-01-11,87,False
2016-01-12,87,False
2016-01-13,87,False
2016-01-14,85,False
2016-01-15,84,False
2016-01-16,87,False
2016-01-17,92,False
2016-01-18,88,False
2016-01-19,86,False
2016-01-20,86,False
2016-01-21,86,False
2016-01-22,86,False
2016-01-23,91,False
2016-01-24,90,False
2016-01-25,86,False
2016-01-26,85,False
2016-01-27,85,False
2016-01-28,82,False
2016-01-29,82,False
2016-01-30,86,False
2016-01-31,92,False
2016-02-01,87,False
2016-02-02,84,False
2016-02-03,88,False
2016-02-04,87,False
2016-02-05,87,False
2016-02-06,87,False
2016-02-07,92,False
2016-02-08,84,False
2016-02-09,85,False
2016-02-10,88,False
2016-02-11,85,False
2016-02-12,86,False
2016-02-13,84,False
2016-02-14,91,False
2016-02-15,88,False
2016-02-16,90,False
2016-02-17,90,False
2016-02-18,85,False
2016-02-19,84,False
2016-02-20,86,False
2016-02-21,95,False
2016-02-22,86,False
2016-02-23,90,False
2016-02-24,88,False
2016-02-25,89,False
2016-02-26,88,False
2016-02-27,86,False
2016-02-28,92,False
2016-02-29,89,False
2016-03-01,88,False
