date,SIRI,isPartial
2011-11-11,27,False
2011-11-12,27,False
2011-11-13,26,False
2011-11-14,22,False
2011-11-15,23,False
2011-11-16,22,False
2011-11-17,23,False
2011-11-18,23,False
2011-11-19,25,False
2011-11-20,25,False
2011-11-21,22,False
2011-11-22,21,False
2011-11-23,21,False
2011-11-24,22,False
2011-11-25,22,False
2011-11-26,25,False
2011-11-27,24,False
2011-11-28,22,False
2011-11-29,21,False
2011-11-30,23,False
2011-12-01,23,False
2011-12-02,25,False
2011-12-03,26,False
2011-12-04,23,False
2011-12-05,21,False
2011-12-06,21,False
2011-12-07,19,False
2011-12-08,19,False
2011-12-09,19,False
2011-12-10,23,False
2011-12-11,21,False
2011-12-12,17,False
2011-12-13,17,False
2011-12-14,18,False
2011-12-15,18,False
2011-12-16,21,False
2011-12-17,25,False
2011-12-18,27,False
2011-12-19,20,False
2011-12-20,21,False
2011-12-21,22,False
2011-12-22,23,False
2011-12-23,24,False
2011-12-24,32,False
2011-12-25,37,False
2011-12-26,29,False
2011-12-27,32,False
2011-12-28,33,False
2011-12-29,30,False
2011-12-30,31,False
2011-12-31,30,False
2012-01-01,54,False
2012-01-02,48,False
2012-01-03,46,False
2012-01-04,48,False
2012-01-05,40,False
2012-01-06,47,False
2012-01-07,51,False
2012-01-08,48,False
2012-01-09,40,False
2012-01-10,36,False
2012-01-11,41,False
2012-01-12,39,False
2012-01-13,39,False
2012-01-14,48,False
2012-01-15,43,False
2012-01-16,35,False
2012-01-17,34,False
2012-01-18,37,False
2012-01-19,34,False
2012-01-20,36,False
2012-01-21,52,False
2012-01-22,48,False
2012-01-23,37,False
2012-01-24,38,False
2012-01-25,40,False
2012-01-26,36,False
2012-01-27,44,False
2012-01-28,43,False
2012-01-29,43,False
2012-01-30,36,False
2012-01-31,34,False
2012-02-01,34,False
2012-02-02,35,False
2012-02-03,39,False
2012-02-04,40,False
2012-02-05,40,False
2012-02-06,31,False
2012-02-07,32,False
2012-02-08,32,False
2012-02-09,34,False
2012-02-10,37,False
2012-02-11,40,False
2012-02-12,38,False
2012-02-13,34,False
2012-02-14,29,False
2012-02-15,30,False
2012-02-16,30,False
2012-02-17,34,False
2012-02-18,44,False
2012-02-19,39,False
2012-02-20,32,False
2012-02-21,32,False
2012-02-22,28,False
2012-02-23,33,False
2012-02-24,31,False
2012-02-25,39,False
2012-02-26,34,False
2012-02-27,31,False
2012-02-28,32,False
2012-02-29,28,False
2012-03-01,30,False
2012-03-02,33,False
2012-03-03,37,False
2012-03-04,40,False
2012-03-05,29,False
2012-03-06,28,False
2012-03-07,43,False
2012-03-08,100,False
2012-03-09,76,False
2012-03-10,70,False
2012-03-11,58,False
2012-03-12,43,False
2012-03-13,37,False
2012-03-14,40,False
2012-03-15,37,False
2012-03-16,40,False
2012-03-17,48,False
2012-03-18,42,False
2012-03-19,32,False
2012-03-20,32,False
2012-03-21,29,False
2012-03-22,29,False
2012-03-23,29,False
2012-03-24,32,False
2012-03-25,31,False
2012-03-26,26,False
2012-03-27,26,False
2012-03-28,27,False
2012-03-29,26,False
2012-03-30,26,False
2012-03-31,31,False
2012-04-01,30,False
2012-04-02,22,False
2012-04-03,24,False
2012-04-04,23,False
2012-04-05,25,False
2012-04-06,28,False
2012-04-07,29,False
2012-04-08,29,False
2012-04-09,24,False
2012-04-10,22,False
2012-04-11,21,False
2012-04-12,20,False
2012-04-13,21,False
2012-04-14,24,False
2012-04-15,23,False
2012-04-16,18,False
2012-04-17,23,False
2012-04-18,23,False
2012-04-19,24,False
2012-04-20,24,False
2012-04-21,28,False
2012-04-22,28,False
2012-04-23,22,False
2012-04-24,23,False
2012-04-25,22,False
2012-04-26,24,False
2012-04-27,23,False
2012-04-28,30,False
2012-04-29,31,False
2012-04-30,25,False
2012-05-01,25,False
2012-05-02,23,False
2012-05-03,25,False
2012-05-04,26,False
2012-05-05,32,False
2012-05-06,31,False
2012-05-07,25,False
2012-05-08,25,False
2012-05-09,25,False
2012-05-10,25,False
2012-05-11,28,False
2012-05-12,34,False
2012-05-13,35,False
2012-05-14,26,False
2012-05-15,27,False
2012-05-16,27,False
2012-05-17,27,False
2012-05-18,27,False
2012-05-19,30,False
2012-05-20,29,False
2012-05-21,23,False
2012-05-22,22,False
2012-05-23,24,False
2012-05-24,28,False
2012-05-25,30,False
2012-05-26,37,False
2012-05-27,35,False
2012-05-28,31,False
2012-05-29,27,False
2012-05-30,27,False
2012-05-31,28,False
2012-06-01,29,False
2012-06-02,35,False
2012-06-03,32,False
2012-06-04,26,False
2012-06-05,26,False
2012-06-06,24,False
2012-06-07,27,False
2012-06-08,27,False
2012-06-09,30,False
2012-06-10,32,False
2012-06-11,36,False
2012-06-12,50,False
2012-06-13,42,False
2012-06-14,33,False
2012-06-15,30,False
2012-06-16,39,False
2012-06-17,37,False
2012-06-18,27,False
2012-06-19,27,False
2012-06-20,26,False
2012-06-21,26,False
2012-06-22,27,False
2012-06-23,31,False
2012-06-24,31,False
2012-06-25,25,False
2012-06-26,25,False
2012-06-27,25,False
2012-06-28,25,False
2012-06-29,27,False
2012-06-30,33,False
2012-07-01,21,False
2012-07-02,17,False
2012-07-03,17,False
2012-07-04,18,False
2012-07-05,16,False
2012-07-06,18,False
2012-07-07,20,False
2012-07-08,18,False
2012-07-09,15,False
2012-07-10,15,False
2012-07-11,16,False
2012-07-12,15,False
2012-07-13,16,False
2012-07-14,18,False
2012-07-15,19,False
2012-07-16,15,False
2012-07-17,15,False
2012-07-18,15,False
2012-07-19,15,False
2012-07-20,16,False
2012-07-21,17,False
2012-07-22,18,False
2012-07-23,14,False
2012-07-24,15,False
2012-07-25,16,False
2012-07-26,18,False
2012-07-27,16,False
2012-07-28,20,False
2012-07-29,19,False
2012-07-30,15,False
2012-07-31,15,False
2012-08-01,15,False
2012-08-02,15,False
2012-08-03,16,False
2012-08-04,18,False
2012-08-05,18,False
2012-08-06,15,False
2012-08-07,16,False
2012-08-08,16,False
2012-08-09,16,False
2012-08-10,17,False
2012-08-11,18,False
2012-08-12,19,False
2012-08-13,14,False
2012-08-14,15,False
2012-08-15,15,False
2012-08-16,16,False
2012-08-17,15,False
2012-08-18,18,False
2012-08-19,18,False
2012-08-20,15,False
2012-08-21,14,False
2012-08-22,13,False
2012-08-23,13,False
2012-08-24,14,False
2012-08-25,17,False
2012-08-26,16,False
2012-08-27,12,False
2012-08-28,12,False
2012-08-29,12,False
2012-08-30,12,False
2012-08-31,13,False
2012-09-01,17,False
2012-09-02,15,False
2012-09-03,14,False
2012-09-04,12,False
2012-09-05,12,False
2012-09-06,11,False
2012-09-07,14,False
2012-09-08,15,False
2012-09-09,14,False
2012-09-10,11,False
2012-09-11,12,False
2012-09-12,19,False
2012-09-13,24,False
2012-09-14,21,False
2012-09-15,22,False
2012-09-16,21,False
2012-09-17,16,False
2012-09-18,17,False
2012-09-19,47,False
2012-09-20,100,False
2012-09-21,85,False
2012-09-22,81,False
2012-09-23,66,False
2012-09-24,47,False
2012-09-25,38,False
2012-09-26,38,False
2012-09-27,35,False
2012-09-28,33,False
2012-09-29,37,False
2012-09-30,33,False
2012-10-01,26,False
2012-10-02,22,False
2012-10-03,25,False
2012-10-04,23,False
2012-10-05,23,False
2012-10-06,27,False
2012-10-07,29,False
2012-10-08,22,False
2012-10-09,18,False
2012-10-10,17,False
2012-10-11,18,False
2012-10-12,22,False
2012-10-13,25,False
2012-10-14,22,False
2012-10-15,17,False
2012-10-16,17,False
2012-10-17,17,False
2012-10-18,18,False
2012-10-19,19,False
2012-10-20,26,False
2012-10-21,19,False
2012-10-22,18,False
2012-10-23,17,False
2012-10-24,17,False
2012-10-25,17,False
2012-10-26,18,False
2012-10-27,21,False
2012-10-28,20,False
2012-10-29,15,False
2012-10-30,17,False
2012-10-31,18,False
2012-11-01,18,False
2012-11-02,19,False
2012-11-03,22,False
2012-11-04,22,False
2012-11-05,16,False
2012-11-06,16,False
2012-11-07,15,False
2012-11-08,16,False
2012-11-09,16,False
2012-11-10,21,False
2012-11-11,20,False
2012-11-12,15,False
2012-11-13,15,False
2012-11-14,16,False
2012-11-15,15,False
2012-11-16,16,False
2012-11-17,20,False
2012-11-18,19,False
2012-11-19,15,False
2012-11-20,16,False
2012-11-21,16,False
2012-11-22,18,False
2012-11-23,20,False
2012-11-24,20,False
2012-11-25,20,False
2012-11-26,16,False
2012-11-27,16,False
2012-11-28,16,False
2012-11-29,17,False
2012-11-30,17,False
2012-12-01,20,False
2012-12-02,21,False
2012-12-03,16,False
2012-12-04,16,False
2012-12-05,16,False
2012-12-06,15,False
2012-12-07,15,False
2012-12-08,21,False
2012-12-09,19,False
2012-12-10,15,False
2012-12-11,14,False
2012-12-12,14,False
2012-12-13,15,False
2012-12-14,16,False
2012-12-15,19,False
2012-12-16,20,False
2012-12-17,17,False
2012-12-18,16,False
2012-12-19,17,False
2012-12-20,16,False
2012-12-21,17,False
2012-12-22,21,False
2012-12-23,25,False
2012-12-24,23,False
2012-12-25,40,False
2012-12-26,27,False
2012-12-27,25,False
2012-12-28,24,False
2012-12-29,24,False
2012-12-30,24,False
2012-12-31,23,False
2013-01-01,100,False
2013-01-02,76,False
2013-01-03,76,False
2013-01-04,83,False
2013-01-05,96,False
2013-01-06,85,False
2013-01-07,83,False
2013-01-08,67,False
2013-01-09,69,False
2013-01-10,69,False
2013-01-11,71,False
2013-01-12,79,False
2013-01-13,83,False
2013-01-14,75,False
2013-01-15,70,False
2013-01-16,63,False
2013-01-17,64,False
2013-01-18,70,False
2013-01-19,79,False
2013-01-20,79,False
2013-01-21,63,False
2013-01-22,62,False
2013-01-23,61,False
2013-01-24,59,False
2013-01-25,60,False
2013-01-26,74,False
2013-01-27,71,False
2013-01-28,55,False
2013-01-29,62,False
2013-01-30,60,False
2013-01-31,55,False
2013-02-01,56,False
2013-02-02,75,False
2013-02-03,73,False
2013-02-04,60,False
2013-02-05,78,False
2013-02-06,67,False
2013-02-07,69,False
2013-02-08,69,False
2013-02-09,82,False
2013-02-10,85,False
2013-02-11,66,False
2013-02-12,66,False
2013-02-13,66,False
2013-02-14,64,False
2013-02-15,63,False
2013-02-16,72,False
2013-02-17,74,False
2013-02-18,61,False
2013-02-19,59,False
2013-02-20,57,False
2013-02-21,56,False
2013-02-22,61,False
2013-02-23,70,False
2013-02-24,69,False
2013-02-25,53,False
2013-02-26,52,False
2013-02-27,52,False
2013-02-28,51,False
2013-03-01,54,False
2013-03-02,68,False
2013-03-03,63,False
2013-03-04,52,False
2013-03-05,51,False
2013-03-06,52,False
2013-03-07,49,False
2013-03-08,54,False
2013-03-09,66,False
2013-03-10,64,False
2013-03-11,52,False
2013-03-12,52,False
2013-03-13,50,False
2013-03-14,52,False
2013-03-15,54,False
2013-03-16,65,False
2013-03-17,69,False
2013-03-18,51,False
2013-03-19,49,False
2013-03-20,52,False
2013-03-21,49,False
2013-03-22,53,False
2013-03-23,65,False
2013-03-24,67,False
2013-03-25,52,False
2013-03-26,50,False
2013-03-27,52,False
2013-03-28,55,False
2013-03-29,60,False
2013-03-30,64,False
2013-03-31,68,False
2013-04-01,53,False
2013-04-02,47,False
2013-04-03,48,False
2013-04-04,49,False
2013-04-05,53,False
2013-04-06,61,False
2013-04-07,57,False
2013-04-08,45,False
2013-04-09,46,False
2013-04-10,48,False
2013-04-11,43,False
2013-04-12,49,False
2013-04-13,59,False
2013-04-14,58,False
2013-04-15,44,False
2013-04-16,45,False
2013-04-17,46,False
2013-04-18,44,False
2013-04-19,46,False
2013-04-20,59,False
2013-04-21,56,False
2013-04-22,45,False
2013-04-23,45,False
2013-04-24,50,False
2013-04-25,48,False
2013-04-26,46,False
2013-04-27,59,False
2013-04-28,57,False
2013-04-29,49,False
2013-04-30,53,False
2013-05-01,53,False
2013-05-02,50,False
2013-05-03,50,False
2013-05-04,60,False
2013-05-05,58,False
2013-05-06,48,False
2013-05-07,46,False
2013-05-08,46,False
2013-05-09,51,False
2013-05-10,52,False
2013-05-11,63,False
2013-05-12,62,False
2013-05-13,46,False
2013-05-14,46,False
2013-05-15,49,False
2013-05-16,47,False
2013-05-17,50,False
2013-05-18,61,False
2013-05-19,59,False
2013-05-20,49,False
2013-05-21,45,False
2013-05-22,47,False
2013-05-23,49,False
2013-05-24,51,False
2013-05-25,63,False
2013-05-26,58,False
2013-05-27,50,False
2013-05-28,46,False
2013-05-29,48,False
2013-05-30,48,False
2013-05-31,49,False
2013-06-01,58,False
2013-06-02,58,False
2013-06-03,45,False
2013-06-04,45,False
2013-06-05,48,False
2013-06-06,49,False
2013-06-07,53,False
2013-06-08,55,False
2013-06-09,57,False
2013-06-10,56,False
2013-06-11,64,False
2013-06-12,60,False
2013-06-13,52,False
2013-06-14,56,False
2013-06-15,63,False
2013-06-16,62,False
2013-06-17,53,False
2013-06-18,53,False
2013-06-19,48,False
2013-06-20,50,False
2013-06-21,53,False
2013-06-22,61,False
2013-06-23,60,False
2013-06-24,50,False
2013-06-25,55,False
2013-06-26,52,False
2013-06-27,53,False
2013-06-28,54,False
2013-06-29,67,False
2013-06-30,59,False
2013-07-01,38,False
2013-07-02,37,False
2013-07-03,37,False
2013-07-04,39,False
2013-07-05,40,False
2013-07-06,45,False
2013-07-07,41,False
2013-07-08,37,False
2013-07-09,37,False
2013-07-10,34,False
2013-07-11,37,False
2013-07-12,39,False
2013-07-13,43,False
2013-07-14,41,False
2013-07-15,35,False
2013-07-16,35,False
2013-07-17,37,False
2013-07-18,37,False
2013-07-19,35,False
2013-07-20,42,False
2013-07-21,42,False
2013-07-22,35,False
2013-07-23,35,False
2013-07-24,38,False
2013-07-25,37,False
2013-07-26,40,False
2013-07-27,44,False
2013-07-28,44,False
2013-07-29,37,False
2013-07-30,37,False
2013-07-31,36,False
2013-08-01,37,False
2013-08-02,40,False
2013-08-03,43,False
2013-08-04,44,False
2013-08-05,35,False
2013-08-06,36,False
2013-08-07,38,False
2013-08-08,38,False
2013-08-09,39,False
2013-08-10,43,False
2013-08-11,41,False
2013-08-12,36,False
2013-08-13,35,False
2013-08-14,36,False
2013-08-15,38,False
2013-08-16,35,False
2013-08-17,38,False
2013-08-18,38,False
2013-08-19,35,False
2013-08-20,35,False
2013-08-21,36,False
2013-08-22,35,False
2013-08-23,36,False
2013-08-24,40,False
2013-08-25,40,False
2013-08-26,32,False
2013-08-27,35,False
2013-08-28,34,False
2013-08-29,40,False
2013-08-30,36,False
2013-08-31,42,False
2013-09-01,40,False
2013-09-02,33,False
2013-09-03,31,False
2013-09-04,32,False
2013-09-05,34,False
2013-09-06,36,False
2013-09-07,41,False
2013-09-08,39,False
2013-09-09,32,False
2013-09-10,36,False
2013-09-11,38,False
2013-09-12,38,False
2013-09-13,40,False
2013-09-14,43,False
2013-09-15,42,False
2013-09-16,34,False
2013-09-17,35,False
2013-09-18,60,False
2013-09-19,100,False
2013-09-20,73,False
2013-09-21,68,False
2013-09-22,62,False
2013-09-23,54,False
2013-09-24,50,False
2013-09-25,52,False
2013-09-26,44,False
2013-09-27,45,False
2013-09-28,50,False
2013-09-29,47,False
2013-09-30,36,False
2013-10-01,35,False
2013-10-02,33,False
2013-10-03,35,False
2013-10-04,71,False
2013-10-05,74,False
2013-10-06,57,False
2013-10-07,45,False
2013-10-08,38,False
2013-10-09,35,False
2013-10-10,36,False
2013-10-11,34,False
2013-10-12,39,False
2013-10-13,40,False
2013-10-14,32,False
2013-10-15,30,False
2013-10-16,33,False
2013-10-17,35,False
2013-10-18,34,False
2013-10-19,39,False
2013-10-20,37,False
2013-10-21,30,False
2013-10-22,32,False
2013-10-23,33,False
2013-10-24,35,False
2013-10-25,37,False
2013-10-26,40,False
2013-10-27,36,False
2013-10-28,33,False
2013-10-29,28,False
2013-10-30,29,False
2013-10-31,32,False
2013-11-01,31,False
2013-11-02,34,False
2013-11-03,35,False
2013-11-04,30,False
2013-11-05,29,False
2013-11-06,32,False
2013-11-07,32,False
2013-11-08,33,False
2013-11-09,35,False
2013-11-10,36,False
2013-11-11,31,False
2013-11-12,30,False
2013-11-13,30,False
2013-11-14,30,False
2013-11-15,33,False
2013-11-16,37,False
2013-11-17,37,False
2013-11-18,31,False
2013-11-19,31,False
2013-11-20,31,False
2013-11-21,30,False
2013-11-22,29,False
2013-11-23,35,False
2013-11-24,33,False
2013-11-25,30,False
2013-11-26,28,False
2013-11-27,31,False
2013-11-28,35,False
2013-11-29,36,False
2013-11-30,36,False
2013-12-01,34,False
2013-12-02,29,False
2013-12-03,27,False
2013-12-04,31,False
2013-12-05,28,False
2013-12-06,29,False
2013-12-07,36,False
2013-12-08,37,False
2013-12-09,30,False
2013-12-10,30,False
2013-12-11,31,False
2013-12-12,29,False
2013-12-13,28,False
2013-12-14,35,False
2013-12-15,37,False
2013-12-16,30,False
2013-12-17,28,False
2013-12-18,39,False
2013-12-19,39,False
2013-12-20,42,False
2013-12-21,41,False
2013-12-22,45,False
2013-12-23,40,False
2013-12-24,45,False
2013-12-25,64,False
2013-12-26,51,False
2013-12-27,52,False
2013-12-28,49,False
2013-12-29,46,False
2013-12-30,45,False
2013-12-31,47,False
2014-01-01,100,False
2014-01-02,85,False
2014-01-03,84,False
2014-01-04,88,False
2014-01-05,88,False
2014-01-06,92,False
2014-01-07,89,False
2014-01-08,84,False
2014-01-09,78,False
2014-01-10,77,False
2014-01-11,94,False
2014-01-12,88,False
2014-01-13,70,False
2014-01-14,67,False
2014-01-15,73,False
2014-01-16,67,False
2014-01-17,69,False
2014-01-18,78,False
2014-01-19,79,False
2014-01-20,67,False
2014-01-21,62,False
2014-01-22,62,False
2014-01-23,61,False
2014-01-24,62,False
2014-01-25,72,False
2014-01-26,71,False
2014-01-27,60,False
2014-01-28,60,False
2014-01-29,59,False
2014-01-30,59,False
2014-01-31,60,False
2014-02-01,65,False
2014-02-02,72,False
2014-02-03,57,False
2014-02-04,58,False
2014-02-05,57,False
2014-02-06,52,False
2014-02-07,66,False
2014-02-08,68,False
2014-02-09,65,False
2014-02-10,56,False
2014-02-11,57,False
2014-02-12,51,False
2014-02-13,53,False
2014-02-14,61,False
2014-02-15,66,False
2014-02-16,66,False
2014-02-17,57,False
2014-02-18,53,False
2014-02-19,53,False
2014-02-20,54,False
2014-02-21,59,False
2014-02-22,63,False
2014-02-23,65,False
2014-02-24,51,False
2014-02-25,55,False
2014-02-26,50,False
2014-02-27,55,False
2014-02-28,56,False
2014-03-01,62,False
2014-03-02,64,False
2014-03-03,58,False
2014-03-04,58,False
2014-03-05,57,False
2014-03-06,59,False
2014-03-07,60,False
2014-03-08,70,False
2014-03-09,67,False
2014-03-10,56,False
2014-03-11,72,False
2014-03-12,68,False
2014-03-13,71,False
2014-03-14,66,False
2014-03-15,73,False
2014-03-16,73,False
2014-03-17,59,False
2014-03-18,57,False
2014-03-19,58,False
2014-03-20,58,False
2014-03-21,58,False
2014-03-22,70,False
2014-03-23,67,False
2014-03-24,52,False
2014-03-25,58,False
2014-03-26,55,False
2014-03-27,62,False
2014-03-28,73,False
2014-03-29,73,False
2014-03-30,74,False
2014-03-31,59,False
2014-04-01,57,False
2014-04-02,61,False
2014-04-03,66,False
2014-04-04,64,False
2014-04-05,73,False
2014-04-06,65,False
2014-04-07,57,False
2014-04-08,57,False
2014-04-09,57,False
2014-04-10,60,False
2014-04-11,61,False
2014-04-12,69,False
2014-04-13,69,False
2014-04-14,55,False
2014-04-15,59,False
2014-04-16,62,False
2014-04-17,69,False
2014-04-18,71,False
2014-04-19,68,False
2014-04-20,74,False
2014-04-21,60,False
2014-04-22,54,False
2014-04-23,57,False
2014-04-24,57,False
2014-04-25,58,False
2014-04-26,66,False
2014-04-27,65,False
2014-04-28,52,False
2014-04-29,57,False
2014-04-30,52,False
2014-05-01,63,False
2014-05-02,57,False
2014-05-03,65,False
2014-05-04,60,False
2014-05-05,51,False
2014-05-06,51,False
2014-05-07,51,False
2014-05-08,52,False
2014-05-09,55,False
2014-05-10,58,False
2014-05-11,61,False
2014-05-12,51,False
2014-05-13,57,False
2014-05-14,55,False
2014-05-15,52,False
2014-05-16,51,False
2014-05-17,60,False
2014-05-18,61,False
2014-05-19,49,False
2014-05-20,50,False
2014-05-21,46,False
2014-05-22,51,False
2014-05-23,54,False
2014-05-24,60,False
2014-05-25,58,False
2014-05-26,52,False
2014-05-27,47,False
2014-05-28,48,False
2014-05-29,52,False
2014-05-30,53,False
2014-05-31,57,False
2014-06-01,58,False
2014-06-02,59,False
2014-06-03,66,False
2014-06-04,56,False
2014-06-05,55,False
2014-06-06,56,False
2014-06-07,60,False
2014-06-08,65,False
2014-06-09,53,False
2014-06-10,53,False
2014-06-11,54,False
2014-06-12,56,False
2014-06-13,54,False
2014-06-14,59,False
2014-06-15,59,False
2014-06-16,52,False
2014-06-17,51,False
2014-06-18,50,False
2014-06-19,54,False
2014-06-20,54,False
2014-06-21,61,False
2014-06-22,59,False
2014-06-23,49,False
2014-06-24,53,False
2014-06-25,51,False
2014-06-26,53,False
2014-06-27,59,False
2014-06-28,66,False
2014-06-29,59,False
2014-06-30,52,False
2014-07-01,45,False
2014-07-02,46,False
2014-07-03,51,False
2014-07-04,52,False
2014-07-05,51,False
2014-07-06,57,False
2014-07-07,50,False
2014-07-08,48,False
2014-07-09,46,False
2014-07-10,54,False
2014-07-11,56,False
2014-07-12,65,False
2014-07-13,63,False
2014-07-14,54,False
2014-07-15,50,False
2014-07-16,50,False
2014-07-17,48,False
2014-07-18,50,False
2014-07-19,56,False
2014-07-20,55,False
2014-07-21,48,False
2014-07-22,48,False
2014-07-23,52,False
2014-07-24,48,False
2014-07-25,51,False
2014-07-26,56,False
2014-07-27,70,False
2014-07-28,61,False
2014-07-29,58,False
2014-07-30,53,False
2014-07-31,48,False
2014-08-01,55,False
2014-08-02,58,False
2014-08-03,55,False
2014-08-04,47,False
2014-08-05,51,False
2014-08-06,49,False
2014-08-07,47,False
2014-08-08,51,False
2014-08-09,55,False
2014-08-10,55,False
2014-08-11,47,False
2014-08-12,48,False
2014-08-13,65,False
2014-08-14,77,False
2014-08-15,79,False
2014-08-16,69,False
2014-08-17,60,False
2014-08-18,48,False
2014-08-19,49,False
2014-08-20,47,False
2014-08-21,55,False
2014-08-22,52,False
2014-08-23,56,False
2014-08-24,55,False
2014-08-25,47,False
2014-08-26,46,False
2014-08-27,47,False
2014-08-28,45,False
2014-08-29,50,False
2014-08-30,58,False
2014-08-31,54,False
2014-09-01,45,False
2014-09-02,45,False
2014-09-03,50,False
2014-09-04,48,False
2014-09-05,52,False
2014-09-06,58,False
2014-09-07,59,False
2014-09-08,49,False
2014-09-09,53,False
2014-09-10,59,False
2014-09-11,56,False
2014-09-12,54,False
2014-09-13,61,False
2014-09-14,61,False
2014-09-15,48,False
2014-09-16,50,False
2014-09-17,68,False
2014-09-18,97,False
2014-09-19,93,False
2014-09-20,100,False
2014-09-21,99,False
2014-09-22,73,False
2014-09-23,69,False
2014-09-24,67,False
2014-09-25,67,False
2014-09-26,64,False
2014-09-27,71,False
2014-09-28,75,False
2014-09-29,61,False
2014-09-30,56,False
2014-10-01,56,False
2014-10-02,55,False
2014-10-03,61,False
2014-10-04,74,False
2014-10-05,70,False
2014-10-06,58,False
2014-10-07,57,False
2014-10-08,56,False
2014-10-09,58,False
2014-10-10,57,False
2014-10-11,66,False
2014-10-12,64,False
2014-10-13,52,False
2014-10-14,49,False
2014-10-15,51,False
2014-10-16,49,False
2014-10-17,54,False
2014-10-18,64,False
2014-10-19,67,False
2014-10-20,56,False
2014-10-21,51,False
2014-10-22,54,False
2014-10-23,51,False
2014-10-24,56,False
2014-10-25,63,False
2014-10-26,68,False
2014-10-27,51,False
2014-10-28,53,False
2014-10-29,54,False
2014-10-30,52,False
2014-10-31,51,False
2014-11-01,61,False
2014-11-02,61,False
2014-11-03,50,False
2014-11-04,48,False
2014-11-05,50,False
2014-11-06,51,False
2014-11-07,58,False
2014-11-08,66,False
2014-11-09,65,False
2014-11-10,52,False
2014-11-11,54,False
2014-11-12,51,False
2014-11-13,52,False
2014-11-14,53,False
2014-11-15,59,False
2014-11-16,60,False
2014-11-17,51,False
2014-11-18,49,False
2014-11-19,46,False
2014-11-20,47,False
2014-11-21,52,False
2014-11-22,58,False
2014-11-23,61,False
2014-11-24,49,False
2014-11-25,50,False
2014-11-26,51,False
2014-11-27,52,False
2014-11-28,55,False
2014-11-29,59,False
2014-11-30,54,False
2014-12-01,45,False
2014-12-02,49,False
2014-12-03,48,False
2014-12-04,49,False
2014-12-05,49,False
2014-12-06,60,False
2014-12-07,60,False
2014-12-08,47,False
2014-12-09,44,False
2014-12-10,46,False
2014-12-11,42,False
2014-12-12,49,False
2014-12-13,58,False
2014-12-14,53,False
2014-12-15,45,False
2014-12-16,44,False
2014-12-17,46,False
2014-12-18,51,False
2014-12-19,51,False
2014-12-20,59,False
2014-12-21,61,False
2014-12-22,59,False
2014-12-23,60,False
2014-12-24,70,False
2014-12-25,92,False
2014-12-26,80,False
2014-12-27,80,False
2014-12-28,77,False
2014-12-29,65,False
2014-12-30,65,False
2014-12-31,65,False
2015-01-01,21,False
2015-01-02,17,False
2015-01-03,18,False
2015-01-04,18,False
2015-01-05,15,False
2015-01-06,15,False
2015-01-07,16,False
2015-01-08,15,False
2015-01-09,15,False
2015-01-10,17,False
2015-01-11,17,False
2015-01-12,13,False
2015-01-13,14,False
2015-01-14,14,False
2015-01-15,14,False
2015-01-16,15,False
2015-01-17,18,False
2015-01-18,17,False
2015-01-19,14,False
2015-01-20,13,False
2015-01-21,14,False
2015-01-22,14,False
2015-01-23,15,False
2015-01-24,18,False
2015-01-25,16,False
2015-01-26,13,False
2015-01-27,16,False
2015-01-28,14,False
2015-01-29,16,False
2015-01-30,15,False
2015-01-31,17,False
2015-02-01,15,False
2015-02-02,13,False
2015-02-03,12,False
2015-02-04,12,False
2015-02-05,13,False
2015-02-06,14,False
2015-02-07,16,False
2015-02-08,16,False
2015-02-09,12,False
2015-02-10,13,False
2015-02-11,14,False
2015-02-12,14,False
2015-02-13,14,False
2015-02-14,16,False
2015-02-15,17,False
2015-02-16,15,False
2015-02-17,14,False
2015-02-18,13,False
2015-02-19,14,False
2015-02-20,14,False
2015-02-21,16,False
2015-02-22,16,False
2015-02-23,14,False
2015-02-24,17,False
2015-02-25,17,False
2015-02-26,16,False
2015-02-27,16,False
2015-02-28,18,False
2015-03-01,17,False
2015-03-02,14,False
2015-03-03,14,False
2015-03-04,13,False
2015-03-05,14,False
2015-03-06,14,False
2015-03-07,17,False
2015-03-08,16,False
2015-03-09,14,False
2015-03-10,15,False
2015-03-11,15,False
2015-03-12,15,False
2015-03-13,16,False
2015-03-14,19,False
2015-03-15,18,False
2015-03-16,16,False
2015-03-17,14,False
2015-03-18,15,False
2015-03-19,15,False
2015-03-20,17,False
2015-03-21,19,False
2015-03-22,19,False
2015-03-23,15,False
2015-03-24,14,False
2015-03-25,15,False
2015-03-26,14,False
2015-03-27,16,False
2015-03-28,17,False
2015-03-29,17,False
2015-03-30,13,False
2015-03-31,13,False
2015-04-01,14,False
2015-04-02,15,False
2015-04-03,16,False
2015-04-04,17,False
2015-04-05,17,False
2015-04-06,15,False
2015-04-07,14,False
2015-04-08,17,False
2015-04-09,35,False
2015-04-10,43,False
2015-04-11,37,False
2015-04-12,36,False
2015-04-13,26,False
2015-04-14,29,False
2015-04-15,25,False
2015-04-16,23,False
2015-04-17,23,False
2015-04-18,26,False
2015-04-19,21,False
2015-04-20,18,False
2015-04-21,18,False
2015-04-22,17,False
2015-04-23,17,False
2015-04-24,17,False
2015-04-25,19,False
2015-04-26,20,False
2015-04-27,16,False
2015-04-28,16,False
2015-04-29,16,False
2015-04-30,15,False
2015-05-01,19,False
2015-05-02,20,False
2015-05-03,19,False
2015-05-04,16,False
