date,DASH,isPartial
2008-01-01,66,False
2008-01-02,52,False
2008-01-03,49,False
2008-01-04,53,False
2008-01-05,64,False
2008-01-06,60,False
2008-01-07,45,False
2008-01-08,46,False
2008-01-09,46,False
2008-01-10,44,False
2008-01-11,46,False
2008-01-12,57,False
2008-01-13,61,False
2008-01-14,46,False
2008-01-15,43,False
2008-01-16,42,False
2008-01-17,41,False
2008-01-18,56,False
2008-01-19,60,False
2008-01-20,58,False
2008-01-21,46,False
2008-01-22,45,False
2008-01-23,44,False
2008-01-24,43,False
2008-01-25,45,False
2008-01-26,54,False
2008-01-27,56,False
2008-01-28,45,False
2008-01-29,45,False
2008-01-30,46,False
2008-01-31,45,False
2008-02-01,48,False
2008-02-02,62,False
2008-02-03,54,False
2008-02-04,51,False
2008-02-05,50,False
2008-02-06,46,False
2008-02-07,46,False
2008-02-08,48,False
2008-02-09,56,False
2008-02-10,65,False
2008-02-11,46,False
2008-02-12,44,False
2008-02-13,43,False
2008-02-14,43,False
2008-02-15,44,False
2008-02-16,54,False
2008-02-17,55,False
2008-02-18,47,False
2008-02-19,48,False
2008-02-20,47,False
2008-02-21,42,False
2008-02-22,46,False
2008-02-23,59,False
2008-02-24,60,False
2008-02-25,55,False
2008-02-26,54,False
2008-02-27,46,False
2008-02-28,45,False
2008-02-29,46,False
2008-03-01,51,False
2008-03-02,56,False
2008-03-03,43,False
2008-03-04,43,False
2008-03-05,43,False
2008-03-06,45,False
2008-03-07,43,False
2008-03-08,55,False
2008-03-09,58,False
2008-03-10,52,False
2008-03-11,52,False
2008-03-12,49,False
2008-03-13,48,False
2008-03-14,50,False
2008-03-15,67,False
2008-03-16,61,False
2008-03-17,46,False
2008-03-18,49,False
2008-03-19,49,False
2008-03-20,47,False
2008-03-21,55,False
2008-03-22,61,False
2008-03-23,58,False
2008-03-24,79,False
2008-03-25,55,False
2008-03-26,60,False
2008-03-27,56,False
2008-03-28,50,False
2008-03-29,66,False
2008-03-30,69,False
2008-03-31,64,False
2008-04-01,56,False
2008-04-02,54,False
2008-04-03,47,False
2008-04-04,51,False
2008-04-05,83,False
2008-04-06,74,False
2008-04-07,61,False
2008-04-08,57,False
2008-04-09,73,False
2008-04-10,100,False
2008-04-11,80,False
2008-04-12,85,False
2008-04-13,81,False
2008-04-14,61,False
2008-04-15,81,False
2008-04-16,64,False
2008-04-17,58,False
2008-04-18,68,False
2008-04-19,73,False
2008-04-20,80,False
2008-04-21,57,False
2008-04-22,56,False
2008-04-23,56,False
2008-04-24,54,False
2008-04-25,59,False
2008-04-26,65,False
2008-04-27,75,False
2008-04-28,57,False
2008-04-29,50,False
2008-04-30,57,False
2008-05-01,61,False
2008-05-02,64,False
2008-05-03,64,False
2008-05-04,56,False
2008-05-05,57,False
2008-05-06,48,False
2008-05-07,54,False
2008-05-08,54,False
2008-05-09,53,False
2008-05-10,68,False
2008-05-11,69,False
2008-05-12,54,False
2008-05-13,47,False
2008-05-14,50,False
2008-05-15,51,False
2008-05-16,55,False
2008-05-17,62,False
2008-05-18,69,False
2008-05-19,57,False
2008-05-20,53,False
2008-05-21,55,False
2008-05-22,46,False
2008-05-23,50,False
2008-05-24,62,False
2008-05-25,60,False
2008-05-26,61,False
2008-05-27,54,False
2008-05-28,56,False
2008-05-29,51,False
2008-05-30,48,False
2008-05-31,62,False
2008-06-01,75,False
2008-06-02,51,False
2008-06-03,51,False
2008-06-04,53,False
2008-06-05,53,False
2008-06-06,57,False
2008-06-07,64,False
2008-06-08,63,False
2008-06-09,52,False
2008-06-10,52,False
2008-06-11,54,False
2008-06-12,61,False
2008-06-13,57,False
2008-06-14,62,False
2008-06-15,59,False
2008-06-16,54,False
2008-06-17,56,False
2008-06-18,53,False
2008-06-19,73,False
2008-06-20,58,False
2008-06-21,67,False
2008-06-22,64,False
2008-06-23,55,False
2008-06-24,59,False
2008-06-25,57,False
2008-06-26,67,False
2008-06-27,62,False
2008-06-28,66,False
2008-06-29,68,False
2008-06-30,63,False
2008-07-01,63,False
2008-07-02,64,False
2008-07-03,79,False
2008-07-04,64,False
2008-07-05,76,False
2008-07-06,72,False
2008-07-07,61,False
2008-07-08,67,False
2008-07-09,65,False
2008-07-10,74,False
2008-07-11,58,False
2008-07-12,70,False
2008-07-13,73,False
2008-07-14,65,False
2008-07-15,59,False
2008-07-16,61,False
2008-07-17,62,False
2008-07-18,59,False
2008-07-19,72,False
2008-07-20,70,False
2008-07-21,62,False
2008-07-22,59,False
2008-07-23,61,False
2008-07-24,60,False
2008-07-25,53,False
2008-07-26,70,False
2008-07-27,72,False
2008-07-28,59,False
2008-07-29,59,False
2008-07-30,61,False
2008-07-31,66,False
2008-08-01,59,False
2008-08-02,67,False
2008-08-03,68,False
2008-08-04,58,False
2008-08-05,59,False
2008-08-06,64,False
2008-08-07,66,False
2008-08-08,62,False
2008-08-09,76,False
2008-08-10,70,False
2008-08-11,64,False
2008-08-12,62,False
2008-08-13,62,False
2008-08-14,68,False
2008-08-15,79,False
2008-08-16,95,False
2008-08-17,100,False
2008-08-18,84,False
2008-08-19,71,False
2008-08-20,72,False
2008-08-21,69,False
2008-08-22,72,False
2008-08-23,70,False
2008-08-24,71,False
2008-08-25,65,False
2008-08-26,60,False
2008-08-27,61,False
2008-08-28,60,False
2008-08-29,61,False
2008-08-30,65,False
2008-08-31,64,False
2008-09-01,58,False
2008-09-02,54,False
2008-09-03,47,False
2008-09-04,46,False
2008-09-05,47,False
2008-09-06,63,False
2008-09-07,64,False
2008-09-08,48,False
2008-09-09,52,False
2008-09-10,49,False
2008-09-11,49,False
2008-09-12,51,False
2008-09-13,73,False
2008-09-14,63,False
2008-09-15,52,False
2008-09-16,47,False
2008-09-17,47,False
2008-09-18,49,False
2008-09-19,52,False
2008-09-20,61,False
2008-09-21,60,False
2008-09-22,53,False
2008-09-23,51,False
2008-09-24,51,False
2008-09-25,48,False
2008-09-26,48,False
2008-09-27,59,False
2008-09-28,63,False
2008-09-29,48,False
2008-09-30,55,False
2008-10-01,59,False
2008-10-02,48,False
2008-10-03,52,False
2008-10-04,64,False
2008-10-05,59,False
2008-10-06,52,False
2008-10-07,52,False
2008-10-08,53,False
2008-10-09,53,False
2008-10-10,49,False
2008-10-11,62,False
2008-10-12,68,False
2008-10-13,55,False
2008-10-14,52,False
2008-10-15,50,False
2008-10-16,46,False
2008-10-17,54,False
2008-10-18,58,False
2008-10-19,58,False
2008-10-20,51,False
2008-10-21,50,False
2008-10-22,54,False
2008-10-23,50,False
2008-10-24,49,False
2008-10-25,61,False
2008-10-26,67,False
2008-10-27,53,False
2008-10-28,50,False
2008-10-29,56,False
2008-10-30,45,False
2008-10-31,54,False
2008-11-01,53,False
2008-11-02,68,False
2008-11-03,51,False
2008-11-04,49,False
2008-11-05,44,False
2008-11-06,51,False
2008-11-07,55,False
2008-11-08,67,False
2008-11-09,64,False
2008-11-10,53,False
2008-11-11,53,False
2008-11-12,49,False
2008-11-13,49,False
2008-11-14,53,False
2008-11-15,69,False
2008-11-16,67,False
2008-11-17,51,False
2008-11-18,53,False
2008-11-19,52,False
2008-11-20,46,False
2008-11-21,51,False
2008-11-22,58,False
2008-11-23,64,False
2008-11-24,52,False
2008-11-25,49,False
2008-11-26,52,False
2008-11-27,54,False
2008-11-28,49,False
2008-11-29,59,False
2008-11-30,66,False
2008-12-01,51,False
2008-12-02,47,False
2008-12-03,48,False
2008-12-04,46,False
2008-12-05,51,False
2008-12-06,58,False
2008-12-07,65,False
2008-12-08,54,False
2008-12-09,52,False
2008-12-10,50,False
2008-12-11,49,False
2008-12-12,55,False
2008-12-13,59,False
2008-12-14,59,False
2008-12-15,53,False
2008-12-16,50,False
2008-12-17,53,False
2008-12-18,53,False
2008-12-19,50,False
2008-12-20,57,False
2008-12-21,62,False
2008-12-22,57,False
2008-12-23,51,False
2008-12-24,57,False
2008-12-25,59,False
2008-12-26,60,False
2008-12-27,61,False
2008-12-28,64,False
2008-12-29,60,False
2008-12-30,65,False
2008-12-31,69,False
2009-01-01,46,False
2009-01-02,46,False
2009-01-03,46,False
2009-01-04,44,False
2009-01-05,36,False
2009-01-06,33,False
2009-01-07,32,False
2009-01-08,34,False
2009-01-09,35,False
2009-01-10,40,False
2009-01-11,46,False
2009-01-12,34,False
2009-01-13,33,False
2009-01-14,34,False
2009-01-15,34,False
2009-01-16,35,False
2009-01-17,40,False
2009-01-18,44,False
2009-01-19,36,False
2009-01-20,33,False
2009-01-21,33,False
2009-01-22,34,False
2009-01-23,35,False
2009-01-24,43,False
2009-01-25,40,False
2009-01-26,36,False
2009-01-27,34,False
2009-01-28,32,False
2009-01-29,33,False
2009-01-30,35,False
2009-01-31,42,False
2009-02-01,41,False
2009-02-02,34,False
2009-02-03,32,False
2009-02-04,32,False
2009-02-05,33,False
2009-02-06,35,False
2009-02-07,43,False
2009-02-08,40,False
2009-02-09,32,False
2009-02-10,33,False
2009-02-11,33,False
2009-02-12,32,False
2009-02-13,100,False
2009-02-14,54,False
2009-02-15,46,False
2009-02-16,39,False
2009-02-17,34,False
2009-02-18,38,False
2009-02-19,33,False
2009-02-20,38,False
2009-02-21,38,False
2009-02-22,45,False
2009-02-23,37,False
2009-02-24,36,False
2009-02-25,36,False
2009-02-26,34,False
2009-02-27,36,False
2009-02-28,38,False
2009-03-01,40,False
2009-03-02,37,False
2009-03-03,31,False
2009-03-04,33,False
2009-03-05,34,False
2009-03-06,35,False
2009-03-07,42,False
2009-03-08,48,False
2009-03-09,37,False
2009-03-10,33,False
2009-03-11,34,False
2009-03-12,31,False
2009-03-13,35,False
2009-03-14,41,False
2009-03-15,46,False
2009-03-16,34,False
2009-03-17,34,False
2009-03-18,34,False
2009-03-19,36,False
2009-03-20,30,False
2009-03-21,38,False
2009-03-22,40,False
2009-03-23,31,False
2009-03-24,32,False
2009-03-25,36,False
2009-03-26,34,False
2009-03-27,35,False
2009-03-28,43,False
2009-03-29,35,False
2009-03-30,34,False
2009-03-31,34,False
2009-04-01,33,False
2009-04-02,34,False
2009-04-03,37,False
2009-04-04,42,False
2009-04-05,43,False
2009-04-06,38,False
2009-04-07,37,False
2009-04-08,37,False
2009-04-09,38,False
2009-04-10,39,False
2009-04-11,48,False
2009-04-12,46,False
2009-04-13,38,False
2009-04-14,35,False
2009-04-15,32,False
2009-04-16,36,False
2009-04-17,35,False
2009-04-18,38,False
2009-04-19,42,False
2009-04-20,36,False
2009-04-21,36,False
2009-04-22,34,False
2009-04-23,36,False
2009-04-24,36,False
2009-04-25,44,False
2009-04-26,44,False
2009-04-27,35,False
2009-04-28,34,False
2009-04-29,36,False
2009-04-30,36,False
2009-05-01,41,False
2009-05-02,47,False
2009-05-03,40,False
2009-05-04,35,False
2009-05-05,35,False
2009-05-06,34,False
2009-05-07,35,False
2009-05-08,35,False
2009-05-09,43,False
2009-05-10,44,False
2009-05-11,34,False
2009-05-12,35,False
2009-05-13,36,False
2009-05-14,35,False
2009-05-15,36,False
2009-05-16,41,False
2009-05-17,41,False
2009-05-18,33,False
2009-05-19,35,False
2009-05-20,36,False
2009-05-21,37,False
2009-05-22,39,False
2009-05-23,42,False
2009-05-24,41,False
2009-05-25,33,False
2009-05-26,36,False
2009-05-27,35,False
2009-05-28,37,False
2009-05-29,36,False
2009-05-30,45,False
2009-05-31,46,False
2009-06-01,38,False
2009-06-02,35,False
2009-06-03,34,False
2009-06-04,34,False
2009-06-05,37,False
2009-06-06,42,False
2009-06-07,44,False
2009-06-08,37,False
2009-06-09,34,False
2009-06-10,37,False
2009-06-11,38,False
2009-06-12,35,False
2009-06-13,38,False
2009-06-14,44,False
2009-06-15,34,False
2009-06-16,37,False
2009-06-17,34,False
2009-06-18,38,False
2009-06-19,39,False
2009-06-20,41,False
2009-06-21,45,False
2009-06-22,36,False
2009-06-23,35,False
2009-06-24,37,False
2009-06-25,34,False
2009-06-26,35,False
2009-06-27,43,False
2009-06-28,37,False
2009-06-29,33,False
2009-06-30,34,False
2009-07-01,64,False
2009-07-02,64,False
2009-07-03,65,False
2009-07-04,73,False
2009-07-05,70,False
2009-07-06,62,False
2009-07-07,60,False
2009-07-08,61,False
2009-07-09,64,False
2009-07-10,60,False
2009-07-11,76,False
2009-07-12,74,False
2009-07-13,64,False
2009-07-14,100,False
2009-07-15,99,False
2009-07-16,87,False
2009-07-17,79,False
2009-07-18,86,False
2009-07-19,79,False
2009-07-20,72,False
2009-07-21,63,False
2009-07-22,66,False
2009-07-23,62,False
2009-07-24,70,False
2009-07-25,77,False
2009-07-26,84,False
2009-07-27,65,False
2009-07-28,59,False
2009-07-29,66,False
2009-07-30,66,False
2009-07-31,65,False
2009-08-01,65,False
2009-08-02,75,False
2009-08-03,58,False
2009-08-04,62,False
2009-08-05,59,False
2009-08-06,62,False
2009-08-07,65,False
2009-08-08,71,False
2009-08-09,73,False
2009-08-10,62,False
2009-08-11,62,False
2009-08-12,67,False
2009-08-13,65,False
2009-08-14,67,False
2009-08-15,75,False
2009-08-16,81,False
2009-08-17,91,False
2009-08-18,79,False
2009-08-19,69,False
2009-08-20,66,False
2009-08-21,68,False
2009-08-22,74,False
2009-08-23,81,False
2009-08-24,64,False
2009-08-25,62,False
2009-08-26,61,False
2009-08-27,65,False
2009-08-28,61,False
2009-08-29,72,False
2009-08-30,73,False
2009-08-31,60,False
2009-09-01,59,False
2009-09-02,67,False
2009-09-03,61,False
2009-09-04,58,False
2009-09-05,71,False
2009-09-06,75,False
2009-09-07,63,False
2009-09-08,63,False
2009-09-09,56,False
2009-09-10,60,False
2009-09-11,61,False
2009-09-12,67,False
2009-09-13,74,False
2009-09-14,55,False
2009-09-15,54,False
2009-09-16,59,False
2009-09-17,56,False
2009-09-18,61,False
2009-09-19,71,False
2009-09-20,79,False
2009-09-21,63,False
2009-09-22,61,False
2009-09-23,56,False
2009-09-24,55,False
2009-09-25,58,False
2009-09-26,66,False
2009-09-27,71,False
2009-09-28,58,False
2009-09-29,55,False
2009-09-30,55,False
2009-10-01,55,False
2009-10-02,58,False
2009-10-03,67,False
2009-10-04,67,False
2009-10-05,59,False
2009-10-06,57,False
2009-10-07,57,False
2009-10-08,51,False
2009-10-09,57,False
2009-10-10,66,False
2009-10-11,71,False
2009-10-12,59,False
2009-10-13,53,False
2009-10-14,56,False
2009-10-15,54,False
2009-10-16,56,False
2009-10-17,73,False
2009-10-18,68,False
2009-10-19,57,False
2009-10-20,53,False
2009-10-21,54,False
2009-10-22,53,False
2009-10-23,54,False
2009-10-24,62,False
2009-10-25,68,False
2009-10-26,54,False
2009-10-27,53,False
2009-10-28,54,False
2009-10-29,53,False
2009-10-30,54,False
2009-10-31,64,False
2009-11-01,67,False
2009-11-02,54,False
2009-11-03,60,False
2009-11-04,53,False
2009-11-05,56,False
2009-11-06,55,False
2009-11-07,62,False
2009-11-08,70,False
2009-11-09,54,False
2009-11-10,53,False
2009-11-11,53,False
2009-11-12,52,False
2009-11-13,54,False
2009-11-14,65,False
2009-11-15,67,False
2009-11-16,55,False
2009-11-17,52,False
2009-11-18,54,False
2009-11-19,56,False
2009-11-20,54,False
2009-11-21,71,False
2009-11-22,74,False
2009-11-23,65,False
2009-11-24,66,False
2009-11-25,63,False
2009-11-26,60,False
2009-11-27,65,False
2009-11-28,81,False
2009-11-29,73,False
2009-11-30,62,False
2009-12-01,56,False
2009-12-02,59,False
2009-12-03,57,False
2009-12-04,63,False
2009-12-05,68,False
2009-12-06,71,False
2009-12-07,61,False
2009-12-08,58,False
2009-12-09,56,False
2009-12-10,54,False
2009-12-11,61,False
2009-12-12,72,False
2009-12-13,68,False
2009-12-14,62,False
2009-12-15,60,False
2009-12-16,57,False
2009-12-17,60,False
2009-12-18,61,False
2009-12-19,68,False
2009-12-20,78,False
2009-12-21,71,False
2009-12-22,72,False
2009-12-23,72,False
2009-12-24,71,False
2009-12-25,63,False
2009-12-26,76,False
2009-12-27,76,False
2009-12-28,74,False
2009-12-29,82,False
2009-12-30,79,False
2009-12-31,77,False
2010-01-01,85,False
2010-01-02,81,False
2010-01-03,79,False
2010-01-04,70,False
2010-01-05,65,False
2010-01-06,69,False
2010-01-07,70,False
2010-01-08,75,False
2010-01-09,71,False
2010-01-10,74,False
2010-01-11,67,False
2010-01-12,63,False
2010-01-13,62,False
2010-01-14,66,False
2010-01-15,65,False
2010-01-16,78,False
2010-01-17,84,False
2010-01-18,65,False
2010-01-19,68,False
2010-01-20,67,False
2010-01-21,59,False
2010-01-22,69,False
2010-01-23,71,False
2010-01-24,77,False
2010-01-25,64,False
2010-01-26,66,False
2010-01-27,63,False
2010-01-28,61,False
2010-01-29,66,False
2010-01-30,78,False
2010-01-31,80,False
2010-02-01,62,False
2010-02-02,60,False
2010-02-03,61,False
2010-02-04,63,False
2010-02-05,68,False
2010-02-06,73,False
2010-02-07,79,False
2010-02-08,63,False
2010-02-09,64,False
2010-02-10,63,False
2010-02-11,64,False
2010-02-12,75,False
2010-02-13,76,False
2010-02-14,75,False
2010-02-15,70,False
2010-02-16,69,False
2010-02-17,70,False
2010-02-18,67,False
2010-02-19,70,False
2010-02-20,81,False
2010-02-21,89,False
2010-02-22,76,False
2010-02-23,73,False
2010-02-24,71,False
2010-02-25,68,False
2010-02-26,72,False
2010-02-27,82,False
2010-02-28,85,False
2010-03-01,75,False
2010-03-02,77,False
2010-03-03,75,False
2010-03-04,70,False
2010-03-05,77,False
2010-03-06,84,False
2010-03-07,84,False
2010-03-08,78,False
2010-03-09,85,False
2010-03-10,87,False
2010-03-11,83,False
2010-03-12,88,False
2010-03-13,100,False
2010-03-14,89,False
2010-03-15,77,False
2010-03-16,76,False
2010-03-17,72,False
2010-03-18,71,False
2010-03-19,73,False
2010-03-20,88,False
2010-03-21,84,False
2010-03-22,71,False
2010-03-23,71,False
2010-03-24,68,False
2010-03-25,68,False
2010-03-26,74,False
2010-03-27,90,False
2010-03-28,86,False
2010-03-29,74,False
2010-03-30,70,False
2010-03-31,75,False
2010-04-01,78,False
2010-04-02,85,False
2010-04-03,89,False
2010-04-04,83,False
2010-04-05,74,False
2010-04-06,74,False
2010-04-07,67,False
2010-04-08,72,False
2010-04-09,85,False
2010-04-10,88,False
2010-04-11,93,False
2010-04-12,83,False
2010-04-13,82,False
2010-04-14,84,False
2010-04-15,75,False
2010-04-16,76,False
2010-04-17,87,False
2010-04-18,82,False
2010-04-19,71,False
2010-04-20,69,False
2010-04-21,65,False
2010-04-22,68,False
2010-04-23,80,False
2010-04-24,86,False
2010-04-25,98,False
2010-04-26,76,False
2010-04-27,78,False
2010-04-28,76,False
2010-04-29,75,False
2010-04-30,82,False
2010-05-01,93,False
2010-05-02,89,False
2010-05-03,83,False
2010-05-04,76,False
2010-05-05,78,False
2010-05-06,71,False
2010-05-07,70,False
2010-05-08,82,False
2010-05-09,82,False
2010-05-10,68,False
2010-05-11,68,False
2010-05-12,69,False
2010-05-13,70,False
2010-05-14,73,False
2010-05-15,79,False
2010-05-16,79,False
2010-05-17,69,False
2010-05-18,74,False
2010-05-19,72,False
2010-05-20,70,False
2010-05-21,77,False
2010-05-22,78,False
2010-05-23,87,False
2010-05-24,75,False
2010-05-25,69,False
2010-05-26,65,False
2010-05-27,71,False
2010-05-28,69,False
2010-05-29,75,False
2010-05-30,74,False
2010-05-31,65,False
2010-06-01,67,False
2010-06-02,74,False
2010-06-03,75,False
2010-06-04,73,False
2010-06-05,78,False
2010-06-06,77,False
2010-06-07,67,False
2010-06-08,67,False
2010-06-09,72,False
2010-06-10,68,False
2010-06-11,71,False
2010-06-12,81,False
2010-06-13,79,False
2010-06-14,83,False
2010-06-15,72,False
2010-06-16,75,False
2010-06-17,69,False
2010-06-18,81,False
2010-06-19,88,False
2010-06-20,86,False
2010-06-21,74,False
2010-06-22,76,False
2010-06-23,70,False
2010-06-24,71,False
2010-06-25,72,False
2010-06-26,80,False
2010-06-27,78,False
2010-06-28,72,False
2010-06-29,71,False
2010-06-30,68,False
2010-07-01,72,False
2010-07-02,73,False
2010-07-03,85,False
2010-07-04,77,False
2010-07-05,67,False
2010-07-06,75,False
2010-07-07,78,False
2010-07-08,69,False
2010-07-09,79,False
2010-07-10,83,False
2010-07-11,84,False
2010-07-12,76,False
2010-07-13,76,False
2010-07-14,77,False
2010-07-15,80,False
2010-07-16,83,False
2010-07-17,89,False
2010-07-18,83,False
2010-07-19,74,False
2010-07-20,75,False
2010-07-21,79,False
2010-07-22,74,False
2010-07-23,84,False
2010-07-24,90,False
2010-07-25,89,False
2010-07-26,76,False
2010-07-27,74,False
2010-07-28,75,False
2010-07-29,73,False
2010-07-30,78,False
2010-07-31,98,False
2010-08-01,88,False
2010-08-02,81,False
2010-08-03,74,False
2010-08-04,79,False
2010-08-05,78,False
2010-08-06,79,False
2010-08-07,90,False
2010-08-08,97,False
2010-08-09,79,False
2010-08-10,80,False
2010-08-11,76,False
2010-08-12,84,False
2010-08-13,79,False
2010-08-14,92,False
2010-08-15,92,False
2010-08-16,79,False
2010-08-17,76,False
2010-08-18,82,False
2010-08-19,75,False
2010-08-20,76,False
2010-08-21,92,False
2010-08-22,100,False
2010-08-23,79,False
2010-08-24,79,False
2010-08-25,75,False
2010-08-26,71,False
2010-08-27,70,False
2010-08-28,86,False
2010-08-29,86,False
2010-08-30,72,False
2010-08-31,75,False
2010-09-01,70,False
2010-09-02,70,False
2010-09-03,70,False
2010-09-04,78,False
2010-09-05,85,False
2010-09-06,76,False
2010-09-07,70,False
2010-09-08,69,False
2010-09-09,74,False
2010-09-10,75,False
2010-09-11,94,False
2010-09-12,97,False
2010-09-13,77,False
2010-09-14,74,False
2010-09-15,76,False
2010-09-16,77,False
2010-09-17,81,False
2010-09-18,86,False
2010-09-19,91,False
2010-09-20,77,False
2010-09-21,71,False
2010-09-22,66,False
2010-09-23,67,False
2010-09-24,72,False
2010-09-25,80,False
2010-09-26,81,False
2010-09-27,69,False
2010-09-28,71,False
2010-09-29,67,False
2010-09-30,75,False
2010-10-01,76,False
2010-10-02,81,False
2010-10-03,79,False
2010-10-04,70,False
2010-10-05,71,False
2010-10-06,66,False
2010-10-07,69,False
2010-10-08,76,False
2010-10-09,86,False
2010-10-10,90,False
2010-10-11,77,False
2010-10-12,71,False
2010-10-13,73,False
2010-10-14,72,False
2010-10-15,75,False
2010-10-16,80,False
2010-10-17,82,False
2010-10-18,79,False
2010-10-19,74,False
2010-10-20,68,False
2010-10-21,69,False
2010-10-22,72,False
2010-10-23,82,False
2010-10-24,83,False
2010-10-25,86,False
2010-10-26,73,False
2010-10-27,72,False
2010-10-28,73,False
2010-10-29,77,False
2010-10-30,85,False
2010-10-31,86,False
2010-11-01,83,False
2010-11-02,75,False
2010-11-03,74,False
2010-11-04,87,False
2010-11-05,86,False
2010-11-06,88,False
2010-11-07,88,False
2010-11-08,78,False
2010-11-09,75,False
2010-11-10,72,False
2010-11-11,74,False
2010-11-12,76,False
2010-11-13,90,False
2010-11-14,90,False
2010-11-15,75,False
2010-11-16,74,False
2010-11-17,69,False
2010-11-18,69,False
2010-11-19,75,False
2010-11-20,84,False
2010-11-21,90,False
2010-11-22,77,False
2010-11-23,74,False
2010-11-24,76,False
2010-11-25,71,False
2010-11-26,75,False
2010-11-27,82,False
2010-11-28,77,False
2010-11-29,73,False
2010-11-30,73,False
2010-12-01,68,False
2010-12-02,67,False
2010-12-03,73,False
2010-12-04,83,False
2010-12-05,85,False
2010-12-06,76,False
2010-12-07,73,False
2010-12-08,78,False
2010-12-09,73,False
2010-12-10,75,False
2010-12-11,78,False
2010-12-12,84,False
2010-12-13,72,False
2010-12-14,76,False
2010-12-15,73,False
2010-12-16,76,False
2010-12-17,74,False
2010-12-18,80,False
2010-12-19,82,False
2010-12-20,79,False
2010-12-21,79,False
2010-12-22,78,False
2010-12-23,77,False
2010-12-24,75,False
2010-12-25,82,False
2010-12-26,85,False
2010-12-27,82,False
2010-12-28,81,False
2010-12-29,83,False
2010-12-30,83,False
2010-12-31,86,False
2011-01-01,63,False
2011-01-02,71,False
2011-01-03,63,False
2011-01-04,61,False
2011-01-05,64,False
2011-01-06,61,False
2011-01-07,67,False
2011-01-08,75,False
2011-01-09,72,False
2011-01-10,56,False
2011-01-11,62,False
2011-01-12,60,False
2011-01-13,56,False
2011-01-14,60,False
2011-01-15,63,False
2011-01-16,67,False
2011-01-17,55,False
2011-01-18,56,False
2011-01-19,59,False
2011-01-20,57,False
2011-01-21,58,False
2011-01-22,66,False
2011-01-23,69,False
2011-01-24,64,False
2011-01-25,58,False
2011-01-26,59,False
2011-01-27,57,False
2011-01-28,58,False
2011-01-29,71,False
2011-01-30,69,False
2011-01-31,65,False
2011-02-01,55,False
2011-02-02,60,False
2011-02-03,56,False
2011-02-04,58,False
2011-02-05,68,False
2011-02-06,67,False
2011-02-07,56,False
2011-02-08,53,False
2011-02-09,55,False
2011-02-10,58,False
2011-02-11,67,False
2011-02-12,69,False
2011-02-13,65,False
2011-02-14,54,False
2011-02-15,54,False
2011-02-16,55,False
2011-02-17,55,False
2011-02-18,61,False
2011-02-19,62,False
2011-02-20,66,False
2011-02-21,55,False
2011-02-22,57,False
2011-02-23,57,False
2011-02-24,57,False
2011-02-25,57,False
2011-02-26,63,False
2011-02-27,64,False
2011-02-28,54,False
2011-03-01,64,False
2011-03-02,60,False
2011-03-03,57,False
2011-03-04,57,False
2011-03-05,73,False
2011-03-06,65,False
2011-03-07,58,False
2011-03-08,59,False
2011-03-09,56,False
2011-03-10,56,False
2011-03-11,58,False
2011-03-12,65,False
2011-03-13,66,False
2011-03-14,58,False
2011-03-15,58,False
2011-03-16,60,False
2011-03-17,56,False
2011-03-18,60,False
2011-03-19,67,False
2011-03-20,71,False
2011-03-21,67,False
2011-03-22,60,False
2011-03-23,59,False
2011-03-24,55,False
2011-03-25,59,False
2011-03-26,65,False
2011-03-27,69,False
2011-03-28,65,False
2011-03-29,62,False
2011-03-30,70,False
2011-03-31,55,False
2011-04-01,63,False
2011-04-02,69,False
2011-04-03,68,False
2011-04-04,63,False
2011-04-05,60,False
2011-04-06,61,False
2011-04-07,58,False
2011-04-08,59,False
2011-04-09,64,False
2011-04-10,65,False
2011-04-11,65,False
2011-04-12,60,False
2011-04-13,59,False
2011-04-14,59,False
2011-04-15,64,False
2011-04-16,68,False
2011-04-17,87,False
2011-04-18,73,False
2011-04-19,65,False
2011-04-20,69,False
2011-04-21,65,False
2011-04-22,67,False
2011-04-23,69,False
2011-04-24,83,False
2011-04-25,72,False
2011-04-26,61,False
2011-04-27,60,False
2011-04-28,57,False
2011-04-29,57,False
2011-04-30,67,False
2011-05-01,69,False
2011-05-02,61,False
2011-05-03,59,False
2011-05-04,58,False
2011-05-05,57,False
2011-05-06,58,False
2011-05-07,65,False
2011-05-08,65,False
2011-05-09,58,False
2011-05-10,54,False
2011-05-11,60,False
2011-05-12,55,False
2011-05-13,59,False
2011-05-14,68,False
2011-05-15,71,False
2011-05-16,65,False
2011-05-17,62,False
2011-05-18,59,False
2011-05-19,59,False
2011-05-20,64,False
2011-05-21,65,False
2011-05-22,68,False
2011-05-23,61,False
2011-05-24,59,False
2011-05-25,56,False
2011-05-26,57,False
2011-05-27,56,False
2011-05-28,64,False
2011-05-29,68,False
2011-05-30,60,False
2011-05-31,92,False
2011-06-01,70,False
2011-06-02,69,False
2011-06-03,65,False
2011-06-04,74,False
2011-06-05,79,False
2011-06-06,69,False
2011-06-07,100,False
2011-06-08,75,False
2011-06-09,73,False
2011-06-10,74,False
2011-06-11,76,False
2011-06-12,84,False
2011-06-13,77,False
2011-06-14,77,False
2011-06-15,64,False
2011-06-16,64,False
2011-06-17,65,False
2011-06-18,74,False
2011-06-19,78,False
2011-06-20,70,False
2011-06-21,67,False
2011-06-22,63,False
2011-06-23,68,False
2011-06-24,67,False
