date,HON,isPartial
2014-12-13,81,False
2014-12-14,77,False
2014-12-15,60,False
2014-12-16,67,False
2014-12-17,73,False
2014-12-18,71,False
2014-12-19,76,False
2014-12-20,89,False
2014-12-21,96,False
2014-12-22,71,False
2014-12-23,72,False
2014-12-24,76,False
2014-12-25,88,False
2014-12-26,80,False
2014-12-27,82,False
2014-12-28,84,False
2014-12-29,72,False
2014-12-30,71,False
2014-12-31,75,False
2015-01-01,74,False
2015-01-02,68,False
2015-01-03,66,False
2015-01-04,70,False
2015-01-05,59,False
2015-01-06,65,False
2015-01-07,58,False
2015-01-08,58,False
2015-01-09,67,False
2015-01-10,62,False
2015-01-11,67,False
2015-01-12,56,False
2015-01-13,55,False
2015-01-14,58,False
2015-01-15,55,False
2015-01-16,58,False
2015-01-17,65,False
2015-01-18,65,False
2015-01-19,55,False
2015-01-20,55,False
2015-01-21,54,False
2015-01-22,61,False
2015-01-23,60,False
2015-01-24,65,False
2015-01-25,64,False
2015-01-26,54,False
2015-01-27,57,False
2015-01-28,63,False
2015-01-29,63,False
2015-01-30,63,False
2015-01-31,65,False
2015-02-01,66,False
2015-02-02,55,False
2015-02-03,54,False
2015-02-04,56,False
2015-02-05,55,False
2015-02-06,58,False
2015-02-07,65,False
2015-02-08,60,False
2015-02-09,53,False
2015-02-10,52,False
2015-02-11,53,False
2015-02-12,54,False
2015-02-13,57,False
2015-02-14,64,False
2015-02-15,60,False
2015-02-16,53,False
2015-02-17,51,False
2015-02-18,47,False
2015-02-19,47,False
2015-02-20,55,False
2015-02-21,62,False
2015-02-22,62,False
2015-02-23,54,False
2015-02-24,57,False
2015-02-25,65,False
2015-02-26,67,False
2015-02-27,65,False
2015-02-28,74,False
2015-03-01,71,False
2015-03-02,60,False
2015-03-03,59,False
2015-03-04,60,False
2015-03-05,63,False
2015-03-06,67,False
2015-03-07,73,False
2015-03-08,70,False
2015-03-09,59,False
2015-03-10,63,False
2015-03-11,61,False
2015-03-12,70,False
2015-03-13,71,False
2015-03-14,74,False
2015-03-15,73,False
2015-03-16,65,False
2015-03-17,62,False
2015-03-18,65,False
2015-03-19,65,False
2015-03-20,71,False
2015-03-21,78,False
2015-03-22,72,False
2015-03-23,63,False
2015-03-24,72,False
2015-03-25,83,False
2015-03-26,68,False
2015-03-27,76,False
2015-03-28,100,False
2015-03-29,86,False
2015-03-30,77,False
2015-03-31,71,False
2015-04-01,78,False
2015-04-02,75,False
2015-04-03,72,False
2015-04-04,79,False
2015-04-05,82,False
2015-04-06,66,False
2015-04-07,56,False
2015-04-08,67,False
2015-04-09,72,False
2015-04-10,68,False
2015-04-11,81,False
2015-04-12,74,False
2015-04-13,58,False
2015-04-14,61,False
2015-04-15,61,False
2015-04-16,62,False
2015-04-17,68,False
2015-04-18,71,False
2015-04-19,70,False
2015-04-20,63,False
2015-04-21,68,False
2015-04-22,64,False
2015-04-23,69,False
2015-04-24,65,False
2015-04-25,74,False
2015-04-26,71,False
2015-04-27,61,False
2015-04-28,64,False
2015-04-29,74,False
2015-04-30,64,False
2015-05-01,74,False
2015-05-02,70,False
2015-05-03,84,False
2015-05-04,67,False
2015-05-05,68,False
2015-05-06,73,False
2015-05-07,82,False
2015-05-08,73,False
2015-05-09,92,False
2015-05-10,82,False
2015-05-11,73,False
2015-05-12,71,False
2015-05-13,75,False
2015-05-14,75,False
2015-05-15,76,False
2015-05-16,84,False
2015-05-17,85,False
2015-05-18,74,False
2015-05-19,72,False
2015-05-20,78,False
2015-05-21,77,False
2015-05-22,79,False
2015-05-23,82,False
2015-05-24,79,False
2015-05-25,71,False
2015-05-26,69,False
2015-05-27,71,False
2015-05-28,70,False
2015-05-29,67,False
2015-05-30,79,False
2015-05-31,75,False
2015-06-01,68,False
2015-06-02,65,False
2015-06-03,68,False
2015-06-04,75,False
2015-06-05,74,False
2015-06-06,79,False
2015-06-07,89,False
2015-06-08,65,False
2015-06-09,67,False
2015-06-10,71,False
2015-06-11,75,False
2015-06-12,74,False
2015-06-13,83,False
2015-06-14,73,False
2015-06-15,65,False
2015-06-16,68,False
2015-06-17,66,False
2015-06-18,84,False
2015-06-19,85,False
2015-06-20,85,False
2015-06-21,73,False
2015-06-22,61,False
2015-06-23,64,False
2015-06-24,69,False
2015-06-25,72,False
2015-06-26,75,False
2015-06-27,79,False
2015-06-28,75,False
2015-06-29,62,False
2015-06-30,62,False
2015-07-01,70,False
2015-07-02,85,False
2015-07-03,76,False
2015-07-04,89,False
2015-07-05,79,False
2015-07-06,71,False
2015-07-07,71,False
2015-07-08,70,False
2015-07-09,76,False
2015-07-10,78,False
2015-07-11,91,False
2015-07-12,78,False
2015-07-13,66,False
2015-07-14,71,False
2015-07-15,70,False
2015-07-16,77,False
2015-07-17,77,False
2015-07-18,91,False
2015-07-19,82,False
2015-07-20,78,False
2015-07-21,70,False
2015-07-22,76,False
2015-07-23,78,False
2015-07-24,85,False
2015-07-25,79,False
2015-07-26,81,False
2015-07-27,68,False
2015-07-28,63,False
2015-07-29,79,False
2015-07-30,84,False
2015-07-31,80,False
2015-08-01,82,False
2015-08-02,80,False
2015-08-03,68,False
2015-08-04,72,False
2015-08-05,74,False
2015-08-06,73,False
2015-08-07,76,False
2015-08-08,85,False
2015-08-09,86,False
2015-08-10,66,False
2015-08-11,71,False
2015-08-12,72,False
2015-08-13,75,False
2015-08-14,83,False
2015-08-15,89,False
2015-08-16,83,False
2015-08-17,65,False
2015-08-18,67,False
2015-08-19,70,False
2015-08-20,62,False
2015-08-21,70,False
2015-08-22,66,False
2015-08-23,77,False
2015-08-24,64,False
2015-08-25,63,False
2015-08-26,65,False
2015-08-27,68,False
2015-08-28,68,False
2015-08-29,76,False
2015-08-30,76,False
2015-08-31,56,False
2015-09-01,58,False
2015-09-02,60,False
2015-09-03,64,False
2015-09-04,65,False
2015-09-05,62,False
2015-09-06,67,False
2015-09-07,59,False
2015-09-08,58,False
2015-09-09,61,False
2015-09-10,65,False
2015-09-11,63,False
2015-09-12,73,False
2015-09-13,70,False
2015-09-14,58,False
2015-09-15,58,False
2015-09-16,61,False
2015-09-17,61,False
2015-09-18,62,False
2015-09-19,70,False
2015-09-20,66,False
2015-09-21,57,False
2015-09-22,62,False
2015-09-23,58,False
2015-09-24,65,False
2015-09-25,62,False
2015-09-26,67,False
2015-09-27,67,False
2015-09-28,58,False
2015-09-29,64,False
2015-09-30,60,False
2015-10-01,63,False
2015-10-02,65,False
2015-10-03,72,False
2015-10-04,71,False
2015-10-05,61,False
2015-10-06,60,False
2015-10-07,57,False
2015-10-08,62,False
2015-10-09,66,False
2015-10-10,70,False
2015-10-11,67,False
2015-10-12,62,False
2015-10-13,62,False
2015-10-14,59,False
2015-10-15,59,False
2015-10-16,64,False
2015-10-17,65,False
2015-10-18,69,False
2015-10-19,56,False
2015-10-20,62,False
2015-10-21,62,False
2015-10-22,66,False
2015-10-23,62,False
2015-10-24,70,False
2015-10-25,71,False
2015-10-26,57,False
2015-10-27,66,False
2015-10-28,57,False
2015-10-29,63,False
2015-10-30,68,False
2015-10-31,81,False
2015-11-01,85,False
2015-11-02,75,False
2015-11-03,63,False
2015-11-04,67,False
2015-11-05,65,False
2015-11-06,66,False
2015-11-07,83,False
2015-11-08,88,False
2015-11-09,71,False
2015-11-10,68,False
2015-11-11,71,False
2015-11-12,71,False
2015-11-13,67,False
2015-11-14,76,False
2015-11-15,73,False
2015-11-16,66,False
2015-11-17,65,False
2015-11-18,67,False
2015-11-19,70,False
2015-11-20,66,False
2015-11-21,77,False
2015-11-22,85,False
2015-11-23,64,False
2015-11-24,68,False
2015-11-25,63,False
2015-11-26,65,False
2015-11-27,60,False
2015-11-28,78,False
2015-11-29,79,False
2015-11-30,63,False
2015-12-01,67,False
2015-12-02,75,False
2015-12-03,66,False
2015-12-04,76,False
2015-12-05,81,False
2015-12-06,86,False
2015-12-07,81,False
2015-12-08,70,False
2015-12-09,66,False
2015-12-10,68,False
2015-12-11,76,False
2015-12-12,81,False
2015-12-13,79,False
2015-12-14,64,False
2015-12-15,68,False
2015-12-16,68,False
2015-12-17,71,False
2015-12-18,68,False
2015-12-19,77,False
2015-12-20,91,False
2015-12-21,73,False
2015-12-22,73,False
2015-12-23,74,False
2015-12-24,75,False
2015-12-25,87,False
2015-12-26,82,False
2015-12-27,100,False
2015-12-28,67,False
2015-12-29,73,False
2015-12-30,74,False
2015-12-31,74,False
2016-01-01,90,False
2016-01-02,90,False
2016-01-03,84,False
2016-01-04,65,False
2016-01-05,69,False
2016-01-06,73,False
2016-01-07,74,False
2016-01-08,72,False
2016-01-09,84,False
2016-01-10,100,False
2016-01-11,74,False
2016-01-12,77,False
2016-01-13,66,False
2016-01-14,79,False
2016-01-15,78,False
2016-01-16,94,False
2016-01-17,98,False
2016-01-18,78,False
2016-01-19,78,False
2016-01-20,72,False
2016-01-21,74,False
2016-01-22,76,False
2016-01-23,89,False
2016-01-24,90,False
2016-01-25,67,False
2016-01-26,75,False
2016-01-27,69,False
2016-01-28,70,False
2016-01-29,67,False
2016-01-30,69,False
2016-01-31,94,False
2016-02-01,73,False
2016-02-02,65,False
2016-02-03,62,False
2016-02-04,68,False
2016-02-05,67,False
2016-02-06,75,False
2016-02-07,77,False
2016-02-08,61,False
2016-02-09,62,False
2016-02-10,64,False
2016-02-11,66,False
2016-02-12,73,False
2016-02-13,76,False
2016-02-14,69,False
2016-02-15,60,False
2016-02-16,63,False
2016-02-17,61,False
2016-02-18,61,False
2016-02-19,66,False
2016-02-20,72,False
2016-02-21,76,False
2016-02-22,63,False
2016-02-23,68,False
2016-02-24,63,False
2016-02-25,68,False
2016-02-26,67,False
2016-02-27,71,False
2016-02-28,71,False
2016-02-29,64,False
2016-03-01,64,False
2016-03-02,65,False
2016-03-03,66,False
2016-03-04,79,False
2016-03-05,78,False
2016-03-06,74,False
2016-03-07,66,False
2016-03-08,63,False
2016-03-09,69,False
2016-03-10,64,False
2016-03-11,61,False
2016-03-12,78,False
2016-03-13,76,False
2016-03-14,60,False
2016-03-15,65,False
2016-03-16,64,False
2016-03-17,67,False
2016-03-18,65,False
2016-03-19,72,False
2016-03-20,75,False
2016-03-21,70,False
2016-03-22,70,False
2016-03-23,67,False
2016-03-24,74,False
2016-03-25,71,False
2016-03-26,81,False
2016-03-27,86,False
2016-03-28,70,False
2016-03-29,66,False
2016-03-30,70,False
2016-03-31,65,False
2016-04-01,70,False
2016-04-02,81,False
2016-04-03,84,False
2016-04-04,63,False
2016-04-05,64,False
2016-04-06,65,False
2016-04-07,70,False
2016-04-08,72,False
2016-04-09,88,False
2016-04-10,79,False
2016-04-11,68,False
2016-04-12,74,False
2016-04-13,62,False
2016-04-14,67,False
2016-04-15,76,False
2016-04-16,85,False
2016-04-17,83,False
2016-04-18,68,False
2016-04-19,64,False
2016-04-20,68,False
2016-04-21,75,False
2016-04-22,69,False
2016-04-23,74,False
2016-04-24,81,False
2016-04-25,69,False
2016-04-26,64,False
2016-04-27,63,False
2016-04-28,66,False
2016-04-29,67,False
2016-04-30,74,False
2016-05-01,71,False
2016-05-02,64,False
2016-05-03,64,False
2016-05-04,61,False
2016-05-05,66,False
2016-05-06,67,False
2016-05-07,72,False
2016-05-08,73,False
2016-05-09,60,False
2016-05-10,62,False
2016-05-11,62,False
2016-05-12,70,False
2016-05-13,69,False
2016-05-14,69,False
2016-05-15,72,False
2016-05-16,60,False
2016-05-17,60,False
2016-05-18,61,False
2016-05-19,64,False
2016-05-20,66,False
2016-05-21,72,False
2016-05-22,73,False
2016-05-23,59,False
2016-05-24,60,False
2016-05-25,60,False
2016-05-26,62,False
2016-05-27,65,False
2016-05-28,68,False
2016-05-29,69,False
2016-05-30,60,False
2016-05-31,62,False
2016-06-01,61,False
2016-06-02,61,False
2016-06-03,62,False
2016-06-04,71,False
2016-06-05,69,False
2016-06-06,62,False
2016-06-07,62,False
2016-06-08,62,False
2016-06-09,58,False
2016-06-10,64,False
2016-06-11,65,False
2016-06-12,70,False
2016-06-13,61,False
2016-06-14,60,False
2016-06-15,59,False
2016-06-16,62,False
2016-06-17,63,False
2016-06-18,71,False
2016-06-19,74,False
2016-06-20,63,False
2016-06-21,64,False
2016-06-22,64,False
2016-06-23,65,False
2016-06-24,67,False
2016-06-25,70,False
2016-06-26,68,False
2016-06-27,61,False
2016-06-28,64,False
2016-06-29,65,False
2016-06-30,62,False
2016-07-01,87,False
2016-07-02,94,False
2016-07-03,92,False
2016-07-04,83,False
2016-07-05,82,False
2016-07-06,82,False
2016-07-07,77,False
2016-07-08,82,False
2016-07-09,87,False
2016-07-10,83,False
2016-07-11,75,False
2016-07-12,80,False
2016-07-13,82,False
2016-07-14,87,False
2016-07-15,81,False
2016-07-16,83,False
2016-07-17,86,False
2016-07-18,76,False
2016-07-19,75,False
2016-07-20,77,False
2016-07-21,77,False
2016-07-22,80,False
2016-07-23,81,False
2016-07-24,80,False
2016-07-25,70,False
2016-07-26,76,False
2016-07-27,77,False
2016-07-28,76,False
2016-07-29,78,False
2016-07-30,88,False
2016-07-31,88,False
2016-08-01,78,False
2016-08-02,77,False
2016-08-03,87,False
2016-08-04,82,False
2016-08-05,85,False
2016-08-06,91,False
2016-08-07,82,False
2016-08-08,76,False
2016-08-09,77,False
2016-08-10,75,False
2016-08-11,83,False
2016-08-12,78,False
2016-08-13,88,False
2016-08-14,86,False
2016-08-15,80,False
2016-08-16,77,False
2016-08-17,85,False
2016-08-18,81,False
2016-08-19,81,False
2016-08-20,86,False
2016-08-21,79,False
2016-08-22,71,False
2016-08-23,70,False
2016-08-24,77,False
2016-08-25,75,False
2016-08-26,77,False
2016-08-27,85,False
2016-08-28,83,False
2016-08-29,70,False
2016-08-30,66,False
2016-08-31,70,False
2016-09-01,68,False
2016-09-02,78,False
2016-09-03,86,False
2016-09-04,79,False
2016-09-05,72,False
2016-09-06,68,False
2016-09-07,70,False
2016-09-08,74,False
2016-09-09,73,False
2016-09-10,80,False
2016-09-11,88,False
2016-09-12,69,False
2016-09-13,66,False
2016-09-14,65,False
2016-09-15,66,False
2016-09-16,71,False
2016-09-17,81,False
2016-09-18,80,False
2016-09-19,73,False
2016-09-20,75,False
2016-09-21,78,False
2016-09-22,81,False
2016-09-23,77,False
2016-09-24,89,False
2016-09-25,83,False
2016-09-26,76,False
2016-09-27,76,False
2016-09-28,77,False
2016-09-29,78,False
2016-09-30,79,False
2016-10-01,84,False
2016-10-02,84,False
2016-10-03,75,False
2016-10-04,78,False
2016-10-05,77,False
2016-10-06,76,False
2016-10-07,78,False
2016-10-08,85,False
2016-10-09,83,False
2016-10-10,75,False
2016-10-11,83,False
2016-10-12,84,False
2016-10-13,80,False
2016-10-14,79,False
2016-10-15,86,False
2016-10-16,90,False
2016-10-17,78,False
2016-10-18,79,False
2016-10-19,76,False
2016-10-20,83,False
2016-10-21,83,False
2016-10-22,92,False
2016-10-23,100,False
2016-10-24,83,False
2016-10-25,85,False
2016-10-26,83,False
2016-10-27,80,False
2016-10-28,79,False
2016-10-29,86,False
2016-10-30,87,False
2016-10-31,74,False
2016-11-01,79,False
2016-11-02,80,False
2016-11-03,74,False
2016-11-04,75,False
2016-11-05,81,False
2016-11-06,80,False
2016-11-07,69,False
2016-11-08,74,False
2016-11-09,66,False
2016-11-10,73,False
2016-11-11,73,False
2016-11-12,81,False
2016-11-13,78,False
2016-11-14,70,False
2016-11-15,75,False
2016-11-16,76,False
2016-11-17,74,False
2016-11-18,72,False
2016-11-19,76,False
2016-11-20,76,False
2016-11-21,69,False
2016-11-22,71,False
2016-11-23,74,False
2016-11-24,72,False
2016-11-25,71,False
2016-11-26,77,False
2016-11-27,79,False
2016-11-28,65,False
2016-11-29,72,False
2016-11-30,74,False
2016-12-01,71,False
2016-12-02,69,False
2016-12-03,78,False
2016-12-04,79,False
2016-12-05,81,False
2016-12-06,92,False
2016-12-07,79,False
2016-12-08,84,False
2016-12-09,82,False
2016-12-10,84,False
2016-12-11,80,False
2016-12-12,81,False
2016-12-13,79,False
2016-12-14,85,False
2016-12-15,88,False
2016-12-16,79,False
2016-12-17,80,False
2016-12-18,82,False
2016-12-19,74,False
2016-12-20,77,False
2016-12-21,78,False
2016-12-22,73,False
2016-12-23,73,False
2016-12-24,77,False
2016-12-25,88,False
2016-12-26,74,False
2016-12-27,68,False
2016-12-28,67,False
2016-12-29,69,False
2016-12-30,73,False
2016-12-31,78,False
2017-01-01,73,False
2017-01-02,70,False
2017-01-03,64,False
2017-01-04,65,False
2017-01-05,63,False
2017-01-06,65,False
2017-01-07,65,False
2017-01-08,71,False
2017-01-09,63,False
2017-01-10,62,False
2017-01-11,61,False
2017-01-12,62,False
2017-01-13,60,False
2017-01-14,65,False
2017-01-15,68,False
2017-01-16,63,False
2017-01-17,59,False
2017-01-18,59,False
2017-01-19,58,False
2017-01-20,61,False
2017-01-21,67,False
2017-01-22,67,False
2017-01-23,63,False
2017-01-24,65,False
2017-01-25,69,False
2017-01-26,56,False
2017-01-27,54,False
2017-01-28,54,False
2017-01-29,58,False
2017-01-30,57,False
2017-01-31,57,False
2017-02-01,62,False
2017-02-02,62,False
2017-02-03,65,False
2017-02-04,71,False
2017-02-05,73,False
2017-02-06,61,False
2017-02-07,59,False
2017-02-08,62,False
2017-02-09,65,False
2017-02-10,62,False
2017-02-11,75,False
2017-02-12,74,False
2017-02-13,63,False
2017-02-14,62,False
2017-02-15,61,False
2017-02-16,60,False
2017-02-17,63,False
2017-02-18,71,False
2017-02-19,72,False
2017-02-20,61,False
2017-02-21,62,False
2017-02-22,58,False
2017-02-23,59,False
2017-02-24,60,False
2017-02-25,68,False
2017-02-26,69,False
2017-02-27,73,False
2017-02-28,66,False
2017-03-01,63,False
2017-03-02,63,False
2017-03-03,67,False
2017-03-04,71,False
2017-03-05,72,False
2017-03-06,64,False
2017-03-07,70,False
2017-03-08,64,False
2017-03-09,69,False
2017-03-10,73,False
2017-03-11,74,False
2017-03-12,76,False
2017-03-13,78,False
2017-03-14,76,False
2017-03-15,71,False
2017-03-16,73,False
2017-03-17,73,False
2017-03-18,81,False
2017-03-19,79,False
2017-03-20,74,False
2017-03-21,72,False
2017-03-22,72,False
2017-03-23,67,False
2017-03-24,70,False
2017-03-25,75,False
2017-03-26,82,False
2017-03-27,83,False
2017-03-28,77,False
2017-03-29,69,False
2017-03-30,65,False
2017-03-31,71,False
2017-04-01,75,False
2017-04-02,79,False
2017-04-03,66,False
2017-04-04,79,False
2017-04-05,70,False
2017-04-06,72,False
2017-04-07,63,False
2017-04-08,72,False
2017-04-09,78,False
2017-04-10,65,False
2017-04-11,62,False
2017-04-12,68,False
2017-04-13,66,False
2017-04-14,68,False
2017-04-15,66,False
2017-04-16,73,False
2017-04-17,77,False
2017-04-18,67,False
2017-04-19,64,False
2017-04-20,61,False
2017-04-21,64,False
2017-04-22,69,False
2017-04-23,80,False
2017-04-24,66,False
2017-04-25,63,False
2017-04-26,62,False
2017-04-27,63,False
2017-04-28,65,False
2017-04-29,67,False
2017-04-30,100,False
2017-05-01,77,False
2017-05-02,60,False
2017-05-03,65,False
2017-05-04,65,False
2017-05-05,68,False
2017-05-06,73,False
2017-05-07,69,False
2017-05-08,60,False
2017-05-09,60,False
2017-05-10,58,False
2017-05-11,61,False
2017-05-12,59,False
2017-05-13,65,False
2017-05-14,66,False
2017-05-15,56,False
2017-05-16,54,False
2017-05-17,54,False
2017-05-18,53,False
2017-05-19,55,False
2017-05-20,56,False
2017-05-21,60,False
2017-05-22,50,False
2017-05-23,52,False
2017-05-24,52,False
2017-05-25,56,False
2017-05-26,56,False
2017-05-27,60,False
2017-05-28,63,False
2017-05-29,52,False
2017-05-30,50,False
2017-05-31,49,False
2017-06-01,48,False
2017-06-02,52,False
2017-06-03,58,False
2017-06-04,54,False
2017-06-05,51,False
2017-06-06,50,False
2017-06-07,50,False
2017-06-08,51,False
2017-06-09,50,False
2017-06-10,55,False
2017-06-11,58,False
2017-06-12,49,False
2017-06-13,50,False
2017-06-14,48,False
2017-06-15,52,False
2017-06-16,50,False
2017-06-17,61,False
2017-06-18,52,False
2017-06-19,51,False
2017-06-20,50,False
2017-06-21,51,False
2017-06-22,52,False
2017-06-23,50,False
2017-06-24,54,False
2017-06-25,52,False
2017-06-26,46,False
2017-06-27,49,False
2017-06-28,50,False
2017-06-29,49,False
2017-06-30,47,False
2017-07-01,84,False
2017-07-02,86,False
2017-07-03,84,False
2017-07-04,85,False
2017-07-05,83,False
2017-07-06,78,False
2017-07-07,80,False
2017-07-08,91,False
2017-07-09,86,False
2017-07-10,82,False
2017-07-11,83,False
2017-07-12,77,False
2017-07-13,83,False
2017-07-14,84,False
2017-07-15,95,False
2017-07-16,95,False
2017-07-17,85,False
2017-07-18,86,False
2017-07-19,85,False
2017-07-20,81,False
2017-07-21,86,False
2017-07-22,86,False
2017-07-23,96,False
2017-07-24,77,False
2017-07-25,85,False
2017-07-26,81,False
2017-07-27,83,False
2017-07-28,84,False
2017-07-29,90,False
2017-07-30,86,False
2017-07-31,78,False
2017-08-01,75,False
2017-08-02,80,False
2017-08-03,82,False
2017-08-04,80,False
2017-08-05,89,False
2017-08-06,90,False
2017-08-07,83,False
2017-08-08,78,False
2017-08-09,83,False
2017-08-10,81,False
2017-08-11,85,False
2017-08-12,92,False
2017-08-13,92,False
2017-08-14,83,False
2017-08-15,85,False
2017-08-16,94,False
2017-08-17,91,False
2017-08-18,88,False
2017-08-19,100,False
2017-08-20,91,False
2017-08-21,80,False
2017-08-22,92,False
2017-08-23,87,False
2017-08-24,86,False
2017-08-25,85,False
2017-08-26,88,False
2017-08-27,87,False
2017-08-28,75,False
2017-08-29,81,False
2017-08-30,78,False
2017-08-31,79,False
2017-09-01,78,False
2017-09-02,79,False
2017-09-03,88,False
2017-09-04,78,False
2017-09-05,80,False
2017-09-06,79,False
2017-09-07,73,False
2017-09-08,73,False
2017-09-09,81,False
2017-09-10,82,False
2017-09-11,71,False
2017-09-12,69,False
2017-09-13,68,False
2017-09-14,75,False
2017-09-15,73,False
2017-09-16,84,False
2017-09-17,86,False
2017-09-18,74,False
2017-09-19,74,False
2017-09-20,72,False
2017-09-21,82,False
2017-09-22,80,False
2017-09-23,81,False
2017-09-24,85,False
2017-09-25,78,False
2017-09-26,70,False
2017-09-27,68,False
2017-09-28,78,False
2017-09-29,71,False
2017-09-30,84,False
2017-10-01,81,False
2017-10-02,69,False
2017-10-03,68,False
2017-10-04,70,False
2017-10-05,69,False
2017-10-06,72,False
2017-10-07,80,False
2017-10-08,83,False
2017-10-09,75,False
2017-10-10,73,False
2017-10-11,75,False
2017-10-12,79,False
2017-10-13,73,False
2017-10-14,75,False
2017-10-15,80,False
2017-10-16,67,False
2017-10-17,67,False
2017-10-18,67,False
2017-10-19,70,False
2017-10-20,70,False
2017-10-21,76,False
2017-10-22,75,False
2017-10-23,65,False
2017-10-24,70,False
2017-10-25,73,False
2017-10-26,68,False
2017-10-27,69,False
2017-10-28,73,False
2017-10-29,79,False
2017-10-30,64,False
2017-10-31,67,False
2017-11-01,69,False
2017-11-02,67,False
2017-11-03,68,False
2017-11-04,73,False
2017-11-05,74,False
2017-11-06,68,False
2017-11-07,67,False
2017-11-08,69,False
2017-11-09,70,False
2017-11-10,68,False
2017-11-11,72,False
2017-11-12,75,False
2017-11-13,67,False
2017-11-14,69,False
2017-11-15,67,False
2017-11-16,66,False
2017-11-17,62,False
2017-11-18,67,False
2017-11-19,73,False
2017-11-20,63,False
2017-11-21,65,False
2017-11-22,65,False
2017-11-23,64,False
2017-11-24,64,False
2017-11-25,68,False
2017-11-26,72,False
2017-11-27,63,False
2017-11-28,63,False
2017-11-29,68,False
2017-11-30,67,False
2017-12-01,67,False
2017-12-02,72,False
2017-12-03,73,False
2017-12-04,64,False
2017-12-05,64,False
2017-12-06,62,False
2017-12-07,70,False
2017-12-08,65,False
2017-12-09,66,False
2017-12-10,72,False
2017-12-11,65,False
2017-12-12,65,False
2017-12-13,67,False
2017-12-14,66,False
2017-12-15,69,False
2017-12-16,70,False
2017-12-17,70,False
2017-12-18,63,False
2017-12-19,62,False
2017-12-20,63,False
2017-12-21,66,False
2017-12-22,65,False
2017-12-23,72,False
2017-12-24,70,False
2017-12-25,72,False
2017-12-26,65,False
2017-12-27,67,False
2017-12-28,67,False
2017-12-29,66,False
2017-12-30,66,False
2017-12-31,66,False
2018-01-01,94,False
2018-01-02,89,False
2018-01-03,88,False
2018-01-04,87,False
2018-01-05,88,False
2018-01-06,93,False
2018-01-07,95,False
2018-01-08,90,False
2018-01-09,83,False
2018-01-10,85,False
2018-01-11,82,False
2018-01-12,89,False
2018-01-13,88,False
2018-01-14,93,False
2018-01-15,81,False
2018-01-16,82,False
2018-01-17,84,False
2018-01-18,88,False
2018-01-19,100,False
2018-01-20,95,False
2018-01-21,90,False
2018-01-22,84,False
2018-01-23,79,False
2018-01-24,85,False
2018-01-25,83,False
2018-01-26,83,False
2018-01-27,81,False
2018-01-28,79,False
2018-01-29,76,False
2018-01-30,75,False
2018-01-31,84,False
2018-02-01,78,False
2018-02-02,80,False
2018-02-03,77,False
2018-02-04,78,False
2018-02-05,78,False
2018-02-06,74,False
2018-02-07,74,False
2018-02-08,79,False
2018-02-09,83,False
2018-02-10,79,False
2018-02-11,74,False
2018-02-12,75,False
2018-02-13,70,False
2018-02-14,67,False
2018-02-15,64,False
2018-02-16,67,False
2018-02-17,75,False
2018-02-18,77,False
2018-02-19,69,False
2018-02-20,80,False
2018-02-21,80,False
2018-02-22,81,False
2018-02-23,86,False
2018-02-24,86,False
2018-02-25,87,False
2018-02-26,76,False
2018-02-27,83,False
2018-02-28,79,False
2018-03-01,83,False
2018-03-02,88,False
2018-03-03,94,False
2018-03-04,85,False
2018-03-05,79,False
2018-03-06,82,False
2018-03-07,81,False
2018-03-08,81,False
2018-03-09,82,False
2018-03-10,81,False
2018-03-11,87,False
2018-03-12,82,False
2018-03-13,83,False
2018-03-14,82,False
2018-03-15,83,False
2018-03-16,88,False
2018-03-17,92,False
2018-03-18,86,False
2018-03-19,83,False
2018-03-20,80,False
2018-03-21,84,False
2018-03-22,85,False
2018-03-23,86,False
2018-03-24,82,False
2018-03-25,88,False
2018-03-26,79,False
2018-03-27,82,False
2018-03-28,86,False
2018-03-29,94,False
2018-03-30,96,False
2018-03-31,93,False
2018-04-01,97,False
2018-04-02,90,False
2018-04-03,87,False
2018-04-04,85,False
2018-04-05,87,False
2018-04-06,86,False
2018-04-07,88,False
2018-04-08,93,False
2018-04-09,87,False
2018-04-10,81,False
2018-04-11,89,False
2018-04-12,83,False
2018-04-13,86,False
2018-04-14,89,False
2018-04-15,100,False
2018-04-16,90,False
2018-04-17,84,False
2018-04-18,87,False
2018-04-19,86,False
2018-04-20,88,False
2018-04-21,89,False
2018-04-22,90,False
2018-04-23,83,False
2018-04-24,88,False
2018-04-25,89,False
2018-04-26,88,False
2018-04-27,89,False
2018-04-28,79,False
2018-04-29,91,False
2018-04-30,87,False
2018-05-01,91,False
2018-05-02,84,False
2018-05-03,84,False
2018-05-04,85,False
2018-05-05,92,False
2018-05-06,95,False
2018-05-07,84,False
2018-05-08,88,False
2018-05-09,85,False
2018-05-10,86,False
2018-05-11,89,False
2018-05-12,94,False
2018-05-13,95,False
2018-05-14,85,False
2018-05-15,76,False
2018-05-16,82,False
2018-05-17,84,False
2018-05-18,88,False
2018-05-19,93,False
2018-05-20,83,False
2018-05-21,82,False
2018-05-22,85,False
2018-05-23,82,False
2018-05-24,83,False
2018-05-25,82,False
2018-05-26,86,False
2018-05-27,85,False
2018-05-28,74,False
2018-05-29,79,False
2018-05-30,80,False
2018-05-31,84,False
2018-06-01,83,False
2018-06-02,78,False
2018-06-03,79,False
2018-06-04,79,False
2018-06-05,79,False
