date,MRNA,isPartial
2012-01-25,71,False
2012-01-26,60,False
2012-01-27,79,False
2012-01-28,39,False
2012-01-29,37,False
2012-01-30,72,False
2012-01-31,79,False
2012-02-01,77,False
2012-02-02,72,False
2012-02-03,60,False
2012-02-04,24,False
2012-02-05,59,False
2012-02-06,67,False
2012-02-07,86,False
2012-02-08,82,False
2012-02-09,81,False
2012-02-10,71,False
2012-02-11,40,False
2012-02-12,42,False
2012-02-13,92,False
2012-02-14,79,False
2012-02-15,90,False
2012-02-16,86,False
2012-02-17,69,False
2012-02-18,30,False
2012-02-19,50,False
2012-02-20,66,False
2012-02-21,63,False
2012-02-22,81,False
2012-02-23,100,False
2012-02-24,71,False
2012-02-25,46,False
2012-02-26,49,False
2012-02-27,79,False
2012-02-28,85,False
2012-02-29,97,False
2012-03-01,77,False
2012-03-02,72,False
2012-03-03,28,False
2012-03-04,63,False
2012-03-05,81,False
2012-03-06,74,False
2012-03-07,81,False
2012-03-08,77,False
2012-03-09,67,False
2012-03-10,21,False
2012-03-11,49,False
2012-03-12,72,False
2012-03-13,57,False
2012-03-14,77,False
2012-03-15,66,False
2012-03-16,57,False
2012-03-17,38,False
2012-03-18,48,False
2012-03-19,65,False
2012-03-20,76,False
2012-03-21,84,False
2012-03-22,69,False
2012-03-23,63,False
2012-03-24,44,False
2012-03-25,49,False
2012-03-26,67,False
2012-03-27,59,False
2012-03-28,81,False
2012-03-29,67,False
2012-03-30,58,False
2012-03-31,23,False
2012-04-01,38,False
2012-04-02,67,False
2012-04-03,70,False
2012-04-04,63,False
2012-04-05,55,False
2012-04-06,41,False
2012-04-07,30,False
2012-04-08,34,False
2012-04-09,58,False
2012-04-10,59,False
2012-04-11,71,False
2012-04-12,79,False
2012-04-13,58,False
2012-04-14,23,False
2012-04-15,38,False
2012-04-16,72,False
2012-04-17,69,False
2012-04-18,59,False
2012-04-19,75,False
2012-04-20,86,False
2012-04-21,45,False
2012-04-22,63,False
2012-04-23,80,False
2012-04-24,80,False
2012-04-25,80,False
2012-04-26,87,False
2012-04-27,68,False
2012-04-28,38,False
2012-04-29,51,False
2012-04-30,82,False
2012-05-01,78,False
2012-05-02,91,False
2012-05-03,71,False
2012-05-04,45,False
2012-05-05,21,False
2012-05-06,41,False
2012-05-07,69,False
2012-05-08,68,False
2012-05-09,66,False
2012-05-10,71,False
2012-05-11,57,False
2012-05-12,37,False
2012-05-13,31,False
2012-05-14,64,False
2012-05-15,60,False
2012-05-16,60,False
2012-05-17,50,False
2012-05-18,48,False
2012-05-19,28,False
2012-05-20,41,False
2012-05-21,68,False
2012-05-22,58,False
2012-05-23,55,False
2012-05-24,51,False
2012-05-25,47,False
2012-05-26,33,False
2012-05-27,20,False
2012-05-28,53,False
2012-05-29,49,False
2012-05-30,52,False
2012-05-31,54,False
2012-06-01,44,False
2012-06-02,18,False
2012-06-03,33,False
2012-06-04,56,False
2012-06-05,62,False
2012-06-06,42,False
2012-06-07,52,False
2012-06-08,43,False
2012-06-09,27,False
2012-06-10,32,False
2012-06-11,48,False
2012-06-12,51,False
2012-06-13,55,False
2012-06-14,50,False
2012-06-15,37,False
2012-06-16,23,False
2012-06-17,36,False
2012-06-18,51,False
2012-06-19,52,False
2012-06-20,40,False
2012-06-21,36,False
2012-06-22,35,False
2012-06-23,13,False
2012-06-24,33,False
2012-06-25,52,False
2012-06-26,43,False
2012-06-27,42,False
2012-06-28,31,False
2012-06-29,33,False
2012-06-30,28,False
2012-07-01,18,False
2012-07-02,37,False
2012-07-03,33,False
2012-07-04,31,False
2012-07-05,37,False
2012-07-06,33,False
2012-07-07,20,False
2012-07-08,23,False
2012-07-09,34,False
2012-07-10,38,False
2012-07-11,38,False
2012-07-12,32,False
2012-07-13,24,False
2012-07-14,17,False
2012-07-15,28,False
2012-07-16,30,False
2012-07-17,35,False
2012-07-18,26,False
2012-07-19,33,False
2012-07-20,25,False
2012-07-21,15,False
2012-07-22,26,False
2012-07-23,42,False
2012-07-24,26,False
2012-07-25,38,False
2012-07-26,34,False
2012-07-27,21,False
2012-07-28,19,False
2012-07-29,29,False
2012-07-30,29,False
2012-07-31,35,False
2012-08-01,29,False
2012-08-02,24,False
2012-08-03,33,False
2012-08-04,22,False
2012-08-05,19,False
2012-08-06,21,False
2012-08-07,26,False
2012-08-08,23,False
2012-08-09,23,False
2012-08-10,30,False
2012-08-11,0,False
2012-08-12,20,False
2012-08-13,27,False
2012-08-14,34,False
2012-08-15,22,False
2012-08-16,33,False
2012-08-17,23,False
2012-08-18,13,False
2012-08-19,19,False
2012-08-20,26,False
2012-08-21,26,False
2012-08-22,25,False
2012-08-23,37,False
2012-08-24,26,False
2012-08-25,14,False
2012-08-26,20,False
2012-08-27,31,False
2012-08-28,25,False
2012-08-29,30,False
2012-08-30,32,False
2012-08-31,28,False
2012-09-01,23,False
2012-09-02,15,False
2012-09-03,29,False
2012-09-04,27,False
2012-09-05,37,False
2012-09-06,41,False
2012-09-07,30,False
2012-09-08,20,False
2012-09-09,29,False
2012-09-10,60,False
2012-09-11,48,False
2012-09-12,55,False
2012-09-13,50,False
2012-09-14,42,False
2012-09-15,33,False
2012-09-16,36,False
2012-09-17,61,False
2012-09-18,48,False
2012-09-19,55,False
2012-09-20,66,False
2012-09-21,43,False
2012-09-22,24,False
2012-09-23,39,False
2012-09-24,59,False
2012-09-25,52,False
2012-09-26,58,False
2012-09-27,59,False
2012-09-28,48,False
2012-09-29,28,False
2012-09-30,59,False
2012-10-01,62,False
2012-10-02,62,False
2012-10-03,56,False
2012-10-04,58,False
2012-10-05,45,False
2012-10-06,23,False
2012-10-07,45,False
2012-10-08,59,False
2012-10-09,63,False
2012-10-10,62,False
2012-10-11,73,False
2012-10-12,49,False
2012-10-13,31,False
2012-10-14,47,False
2012-10-15,60,False
2012-10-16,49,False
2012-10-17,64,False
2012-10-18,60,False
2012-10-19,55,False
2012-10-20,27,False
2012-10-21,52,False
2012-10-22,69,False
2012-10-23,79,False
2012-10-24,65,False
2012-10-25,68,False
2012-10-26,57,False
2012-10-27,36,False
2012-10-28,40,False
2012-10-29,63,False
2012-10-30,68,False
2012-10-31,64,False
2012-11-01,59,False
2012-11-02,46,False
2012-11-03,23,False
2012-11-04,43,False
2012-11-05,78,False
2012-11-06,66,False
2012-11-07,79,False
2012-11-08,75,False
2012-11-09,69,False
2012-11-10,42,False
2012-11-11,46,False
2012-11-12,79,False
2012-11-13,77,False
2012-11-14,80,False
2012-11-15,84,False
2012-11-16,61,False
2012-11-17,32,False
2012-11-18,48,False
2012-11-19,62,False
2012-11-20,62,False
2012-11-21,57,False
2012-11-22,39,False
2012-11-23,30,False
2012-11-24,27,False
2012-11-25,43,False
2012-11-26,85,False
2012-11-27,88,False
2012-11-28,82,False
2012-11-29,90,False
2012-11-30,57,False
2012-12-01,42,False
2012-12-02,56,False
2012-12-03,87,False
2012-12-04,88,False
2012-12-05,94,False
2012-12-06,93,False
2012-12-07,82,False
2012-12-08,35,False
2012-12-09,51,False
2012-12-10,100,False
2012-12-11,88,False
2012-12-12,94,False
2012-12-13,89,False
2012-12-14,65,False
2012-12-15,27,False
2012-12-16,39,False
2012-12-17,63,False
2012-12-18,61,False
2012-12-19,58,False
2012-12-20,47,False
2012-12-21,32,False
2012-12-22,15,False
2012-12-23,15,False
2012-12-24,24,False
2012-12-25,20,False
2012-12-26,24,False
2012-12-27,18,False
2012-12-28,17,False
2012-12-29,12,False
2012-12-30,17,False
2012-12-31,17,False
2013-01-01,22,False
2013-01-02,29,False
2013-01-03,36,False
2013-01-04,32,False
2013-01-05,19,False
2013-01-06,39,False
2013-01-07,52,False
2013-01-08,62,False
2013-01-09,59,False
2013-01-10,78,False
2013-01-11,53,False
2013-01-12,22,False
2013-01-13,42,False
2013-01-14,67,False
2013-01-15,81,False
2013-01-16,80,False
2013-01-17,78,False
2013-01-18,59,False
2013-01-19,32,False
2013-01-20,40,False
2013-01-21,49,False
2013-01-22,59,False
2013-01-23,68,False
2013-01-24,65,False
2013-01-25,62,False
2013-01-26,25,False
2013-01-27,54,False
2013-01-28,71,False
2013-01-29,77,False
2013-01-30,78,False
2013-01-31,80,False
2013-02-01,63,False
2013-02-02,32,False
2013-02-03,45,False
2013-02-04,68,False
2013-02-05,82,False
2013-02-06,83,False
2013-02-07,88,False
2013-02-08,60,False
2013-02-09,41,False
2013-02-10,62,False
2013-02-11,81,False
2013-02-12,75,False
2013-02-13,83,False
2013-02-14,70,False
2013-02-15,72,False
2013-02-16,30,False
2013-02-17,43,False
2013-02-18,62,False
2013-02-19,77,False
2013-02-20,78,False
2013-02-21,100,False
2013-02-22,67,False
2013-02-23,35,False
2013-02-24,58,False
2013-02-25,76,False
2013-02-26,92,False
2013-02-27,85,False
2013-02-28,70,False
2013-03-01,79,False
2013-03-02,39,False
2013-03-03,59,False
2013-03-04,83,False
2013-03-05,79,False
2013-03-06,77,False
2013-03-07,77,False
2013-03-08,58,False
2013-03-09,37,False
2013-03-10,42,False
2013-03-11,71,False
2013-03-12,72,False
2013-03-13,68,False
2013-03-14,76,False
2013-03-15,66,False
2013-03-16,28,False
2013-03-17,43,False
2013-03-18,72,False
2013-03-19,74,False
2013-03-20,66,False
2013-03-21,73,False
2013-03-22,52,False
2013-03-23,32,False
2013-03-24,47,False
2013-03-25,68,False
2013-03-26,69,False
2013-03-27,55,False
2013-03-28,55,False
2013-03-29,30,False
2013-03-30,38,False
2013-03-31,28,False
2013-04-01,58,False
2013-04-02,67,False
2013-04-03,64,False
2013-04-04,68,False
2013-04-05,63,False
2013-04-06,33,False
2013-04-07,52,False
2013-04-08,79,False
2013-04-09,72,False
2013-04-10,70,False
2013-04-11,76,False
2013-04-12,63,False
2013-04-13,33,False
2013-04-14,45,False
2013-04-15,78,False
2013-04-16,76,False
2013-04-17,81,False
2013-04-18,70,False
2013-04-19,62,False
2013-04-20,26,False
2013-04-21,48,False
2013-04-22,75,False
2013-04-23,77,False
2013-04-24,82,False
2013-04-25,63,False
2013-04-26,52,False
2013-04-27,28,False
2013-04-28,47,False
2013-04-29,74,False
2013-04-30,62,False
2013-05-01,71,False
2013-05-02,59,False
2013-05-03,53,False
2013-05-04,27,False
2013-05-05,38,False
2013-05-06,68,False
2013-05-07,56,False
2013-05-08,67,False
2013-05-09,61,False
2013-05-10,50,False
2013-05-11,33,False
2013-05-12,42,False
2013-05-13,59,False
2013-05-14,58,False
2013-05-15,54,False
2013-05-16,51,False
2013-05-17,44,False
2013-05-18,27,False
2013-05-19,29,False
2013-05-20,51,False
2013-05-21,57,False
2013-05-22,55,False
2013-05-23,54,False
2013-05-24,40,False
2013-05-25,30,False
2013-05-26,27,False
2013-05-27,41,False
2013-05-28,50,False
2013-05-29,39,False
2013-05-30,47,False
2013-05-31,35,False
2013-06-01,27,False
2013-06-02,31,False
2013-06-03,53,False
2013-06-04,45,False
2013-06-05,41,False
2013-06-06,52,False
2013-06-07,34,False
2013-06-08,27,False
2013-06-09,31,False
2013-06-10,46,False
2013-06-11,45,False
2013-06-12,39,False
2013-06-13,39,False
2013-06-14,32,False
2013-06-15,29,False
2013-06-16,35,False
2013-06-17,46,False
2013-06-18,48,False
2013-06-19,36,False
2013-06-20,39,False
2013-06-21,33,False
2013-06-22,19,False
2013-06-23,25,False
2013-06-24,31,False
2013-06-25,34,False
2013-06-26,38,False
2013-06-27,30,False
2013-06-28,25,False
2013-06-29,13,False
2013-06-30,26,False
2013-07-01,31,False
2013-07-02,33,False
2013-07-03,31,False
2013-07-04,22,False
2013-07-05,28,False
2013-07-06,17,False
2013-07-07,22,False
2013-07-08,30,False
2013-07-09,30,False
2013-07-10,32,False
2013-07-11,30,False
2013-07-12,30,False
2013-07-13,12,False
2013-07-14,20,False
2013-07-15,31,False
2013-07-16,42,False
2013-07-17,39,False
2013-07-18,30,False
2013-07-19,21,False
2013-07-20,18,False
2013-07-21,24,False
2013-07-22,31,False
2013-07-23,30,False
2013-07-24,22,False
2013-07-25,30,False
2013-07-26,20,False
2013-07-27,16,False
2013-07-28,18,False
2013-07-29,35,False
2013-07-30,24,False
2013-07-31,36,False
2013-08-01,30,False
2013-08-02,21,False
2013-08-03,13,False
2013-08-04,14,False
2013-08-05,21,False
2013-08-06,24,False
2013-08-07,28,False
2013-08-08,27,False
2013-08-09,26,False
2013-08-10,16,False
2013-08-11,14,False
2013-08-12,17,False
2013-08-13,26,False
2013-08-14,27,False
2013-08-15,28,False
2013-08-16,24,False
2013-08-17,0,False
2013-08-18,17,False
2013-08-19,25,False
2013-08-20,25,False
2013-08-21,34,False
2013-08-22,32,False
2013-08-23,23,False
2013-08-24,16,False
2013-08-25,27,False
2013-08-26,33,False
2013-08-27,27,False
2013-08-28,39,False
2013-08-29,25,False
2013-08-30,30,False
2013-08-31,20,False
2013-09-01,17,False
2013-09-02,30,False
2013-09-03,35,False
2013-09-04,41,False
2013-09-05,33,False
2013-09-06,35,False
2013-09-07,21,False
2013-09-08,36,False
2013-09-09,43,False
2013-09-10,47,False
2013-09-11,55,False
2013-09-12,63,False
2013-09-13,41,False
2013-09-14,28,False
2013-09-15,42,False
2013-09-16,56,False
2013-09-17,51,False
2013-09-18,44,False
2013-09-19,52,False
2013-09-20,40,False
2013-09-21,32,False
2013-09-22,42,False
2013-09-23,61,False
2013-09-24,62,False
2013-09-25,74,False
2013-09-26,52,False
2013-09-27,53,False
2013-09-28,31,False
2013-09-29,45,False
2013-09-30,60,False
2013-10-01,68,False
2013-10-02,57,False
2013-10-03,67,False
2013-10-04,45,False
2013-10-05,30,False
2013-10-06,42,False
2013-10-07,75,False
2013-10-08,67,False
2013-10-09,70,False
2013-10-10,74,False
2013-10-11,53,False
2013-10-12,30,False
2013-10-13,48,False
2013-10-14,68,False
2013-10-15,59,False
2013-10-16,67,False
2013-10-17,65,False
2013-10-18,55,False
2013-10-19,34,False
2013-10-20,55,False
2013-10-21,72,False
2013-10-22,72,False
2013-10-23,75,False
2013-10-24,72,False
2013-10-25,51,False
2013-10-26,30,False
2013-10-27,39,False
2013-10-28,76,False
2013-10-29,63,False
2013-10-30,66,False
2013-10-31,74,False
2013-11-01,53,False
2013-11-02,38,False
2013-11-03,41,False
2013-11-04,68,False
2013-11-05,79,False
2013-11-06,83,False
2013-11-07,83,False
2013-11-08,65,False
2013-11-09,35,False
2013-11-10,57,False
2013-11-11,80,False
2013-11-12,81,False
2013-11-13,95,False
2013-11-14,80,False
2013-11-15,70,False
2013-11-16,31,False
2013-11-17,66,False
2013-11-18,100,False
2013-11-19,80,False
2013-11-20,98,False
2013-11-21,86,False
2013-11-22,76,False
2013-11-23,38,False
2013-11-24,36,False
2013-11-25,81,False
2013-11-26,67,False
2013-11-27,53,False
2013-11-28,45,False
2013-11-29,35,False
2013-11-30,35,False
2013-12-01,56,False
2013-12-02,82,False
2013-12-03,86,False
2013-12-04,96,False
2013-12-05,89,False
2013-12-06,82,False
2013-12-07,47,False
2013-12-08,60,False
2013-12-09,81,False
2013-12-10,90,False
2013-12-11,97,False
2013-12-12,96,False
2013-12-13,68,False
2013-12-14,38,False
2013-12-15,48,False
2013-12-16,75,False
2013-12-17,71,False
2013-12-18,72,False
2013-12-19,55,False
2013-12-20,36,False
2013-12-21,25,False
2013-12-22,11,False
2013-12-23,20,False
2013-12-24,21,False
2013-12-25,18,False
2013-12-26,17,False
2013-12-27,11,False
2013-12-28,15,False
2013-12-29,19,False
2013-12-30,25,False
2013-12-31,22,False
2014-01-01,9,False
2014-01-02,27,False
2014-01-03,20,False
2014-01-04,18,False
2014-01-05,32,False
2014-01-06,34,False
2014-01-07,37,False
2014-01-08,60,False
2014-01-09,61,False
2014-01-10,60,False
2014-01-11,28,False
2014-01-12,33,False
2014-01-13,67,False
2014-01-14,64,False
2014-01-15,82,False
2014-01-16,80,False
2014-01-17,59,False
2014-01-18,27,False
2014-01-19,39,False
2014-01-20,51,False
2014-01-21,65,False
2014-01-22,72,False
2014-01-23,61,False
2014-01-24,64,False
2014-01-25,30,False
2014-01-26,47,False
2014-01-27,69,False
2014-01-28,68,False
2014-01-29,59,False
2014-01-30,74,False
2014-01-31,63,False
2014-02-01,31,False
2014-02-02,45,False
2014-02-03,70,False
2014-02-04,74,False
2014-02-05,72,False
