date,EXC,isPartial
2014-08-23,80,False
2014-08-24,72,False
2014-08-25,80,False
2014-08-26,78,False
2014-08-27,79,False
2014-08-28,92,False
2014-08-29,76,False
2014-08-30,82,False
2014-08-31,81,False
2014-09-01,92,False
2014-09-02,85,False
2014-09-03,85,False
2014-09-04,77,False
2014-09-05,78,False
2014-09-06,80,False
2014-09-07,86,False
2014-09-08,93,False
2014-09-09,85,False
2014-09-10,88,False
2014-09-11,81,False
2014-09-12,69,False
2014-09-13,75,False
2014-09-14,87,False
2014-09-15,89,False
2014-09-16,77,False
2014-09-17,69,False
2014-09-18,67,False
2014-09-19,78,False
2014-09-20,74,False
2014-09-21,100,False
2014-09-22,99,False
2014-09-23,84,False
2014-09-24,91,False
2014-09-25,89,False
2014-09-26,78,False
2014-09-27,74,False
2014-09-28,86,False
2014-09-29,80,False
2014-09-30,88,False
2014-10-01,80,False
2014-10-02,88,False
2014-10-03,76,False
2014-10-04,86,False
2014-10-05,89,False
2014-10-06,81,False
2014-10-07,98,False
2014-10-08,86,False
2014-10-09,83,False
2014-10-10,72,False
2014-10-11,82,False
2014-10-12,89,False
2014-10-13,88,False
2014-10-14,82,False
2014-10-15,79,False
2014-10-16,89,False
2014-10-17,78,False
2014-10-18,92,False
2014-10-19,75,False
2014-10-20,90,False
2014-10-21,92,False
2014-10-22,74,False
2014-10-23,84,False
2014-10-24,80,False
2014-10-25,81,False
2014-10-26,90,False
2014-10-27,82,False
2014-10-28,85,False
2014-10-29,89,False
2014-10-30,72,False
2014-10-31,75,False
2014-11-01,80,False
2014-11-02,87,False
2014-11-03,82,False
2014-11-04,82,False
2014-11-05,83,False
2014-11-06,78,False
2014-11-07,88,False
2014-11-08,85,False
2014-11-09,81,False
2014-11-10,94,False
2014-11-11,92,False
2014-11-12,85,False
2014-11-13,75,False
2014-11-14,76,False
2014-11-15,94,False
2014-11-16,91,False
2014-11-17,88,False
2014-11-18,81,False
2014-11-19,85,False
2014-11-20,82,False
2014-11-21,70,False
2014-11-22,71,False
2014-11-23,84,False
2014-11-24,79,False
2014-11-25,79,False
2014-11-26,69,False
2014-11-27,74,False
2014-11-28,78,False
2014-11-29,78,False
2014-11-30,74,False
2014-12-01,78,False
2014-12-02,76,False
2014-12-03,78,False
2014-12-04,69,False
2014-12-05,71,False
2014-12-06,71,False
2014-12-07,80,False
2014-12-08,88,False
2014-12-09,71,False
2014-12-10,83,False
2014-12-11,77,False
2014-12-12,76,False
2014-12-13,72,False
2014-12-14,88,False
2014-12-15,74,False
2014-12-16,72,False
2014-12-17,82,False
2014-12-18,69,False
2014-12-19,69,False
2014-12-20,69,False
2014-12-21,74,False
2014-12-22,70,False
2014-12-23,75,False
2014-12-24,74,False
2014-12-25,86,False
2014-12-26,67,False
2014-12-27,76,False
2014-12-28,81,False
2014-12-29,64,False
2014-12-30,69,False
2014-12-31,63,False
2015-01-01,60,False
2015-01-02,57,False
2015-01-03,61,False
2015-01-04,61,False
2015-01-05,64,False
2015-01-06,71,False
2015-01-07,69,False
2015-01-08,66,False
2015-01-09,70,False
2015-01-10,71,False
2015-01-11,76,False
2015-01-12,65,False
2015-01-13,59,False
2015-01-14,72,False
2015-01-15,60,False
2015-01-16,63,False
2015-01-17,75,False
2015-01-18,75,False
2015-01-19,78,False
2015-01-20,68,False
2015-01-21,63,False
2015-01-22,67,False
2015-01-23,68,False
2015-01-24,77,False
2015-01-25,83,False
2015-01-26,68,False
2015-01-27,72,False
2015-01-28,63,False
2015-01-29,75,False
2015-01-30,66,False
2015-01-31,67,False
2015-02-01,76,False
2015-02-02,74,False
2015-02-03,69,False
2015-02-04,64,False
2015-02-05,69,False
2015-02-06,74,False
2015-02-07,71,False
2015-02-08,82,False
2015-02-09,66,False
2015-02-10,64,False
2015-02-11,71,False
2015-02-12,62,False
2015-02-13,61,False
2015-02-14,66,False
2015-02-15,90,False
2015-02-16,75,False
2015-02-17,72,False
2015-02-18,65,False
2015-02-19,65,False
2015-02-20,72,False
2015-02-21,73,False
2015-02-22,82,False
2015-02-23,72,False
2015-02-24,74,False
2015-02-25,73,False
2015-02-26,73,False
2015-02-27,63,False
2015-02-28,61,False
2015-03-01,82,False
2015-03-02,84,False
2015-03-03,67,False
2015-03-04,66,False
2015-03-05,72,False
2015-03-06,78,False
2015-03-07,73,False
2015-03-08,74,False
2015-03-09,84,False
2015-03-10,75,False
2015-03-11,77,False
2015-03-12,71,False
2015-03-13,65,False
2015-03-14,73,False
2015-03-15,77,False
2015-03-16,73,False
2015-03-17,76,False
2015-03-18,71,False
2015-03-19,73,False
2015-03-20,72,False
2015-03-21,79,False
2015-03-22,93,False
2015-03-23,82,False
2015-03-24,75,False
2015-03-25,76,False
2015-03-26,75,False
2015-03-27,68,False
2015-03-28,78,False
2015-03-29,81,False
2015-03-30,75,False
2015-03-31,76,False
2015-04-01,78,False
2015-04-02,74,False
2015-04-03,76,False
2015-04-04,69,False
2015-04-05,75,False
2015-04-06,88,False
2015-04-07,65,False
2015-04-08,73,False
2015-04-09,71,False
2015-04-10,71,False
2015-04-11,65,False
2015-04-12,77,False
2015-04-13,79,False
2015-04-14,87,False
2015-04-15,80,False
2015-04-16,77,False
2015-04-17,67,False
2015-04-18,78,False
2015-04-19,88,False
2015-04-20,88,False
2015-04-21,69,False
2015-04-22,73,False
2015-04-23,80,False
2015-04-24,81,False
2015-04-25,77,False
2015-04-26,99,False
2015-04-27,82,False
2015-04-28,80,False
2015-04-29,69,False
2015-04-30,76,False
2015-05-01,79,False
2015-05-02,82,False
2015-05-03,80,False
2015-05-04,79,False
2015-05-05,78,False
2015-05-06,74,False
2015-05-07,75,False
2015-05-08,70,False
2015-05-09,69,False
2015-05-10,84,False
2015-05-11,84,False
2015-05-12,81,False
2015-05-13,68,False
2015-05-14,73,False
2015-05-15,80,False
2015-05-16,80,False
2015-05-17,81,False
2015-05-18,87,False
2015-05-19,74,False
2015-05-20,95,False
2015-05-21,73,False
2015-05-22,80,False
2015-05-23,77,False
2015-05-24,89,False
2015-05-25,73,False
2015-05-26,81,False
2015-05-27,77,False
2015-05-28,81,False
2015-05-29,72,False
2015-05-30,68,False
2015-05-31,81,False
2015-06-01,75,False
2015-06-02,74,False
2015-06-03,66,False
2015-06-04,70,False
2015-06-05,76,False
2015-06-06,72,False
2015-06-07,75,False
2015-06-08,80,False
2015-06-09,67,False
2015-06-10,75,False
2015-06-11,80,False
2015-06-12,70,False
2015-06-13,81,False
2015-06-14,100,False
2015-06-15,74,False
2015-06-16,77,False
2015-06-17,82,False
2015-06-18,74,False
2015-06-19,77,False
2015-06-20,73,False
2015-06-21,85,False
2015-06-22,82,False
2015-06-23,78,False
2015-06-24,75,False
2015-06-25,78,False
2015-06-26,73,False
2015-06-27,84,False
2015-06-28,81,False
2015-06-29,70,False
2015-06-30,79,False
2015-07-01,69,False
2015-07-02,74,False
2015-07-03,59,False
2015-07-04,74,False
2015-07-05,85,False
2015-07-06,79,False
2015-07-07,70,False
2015-07-08,71,False
2015-07-09,76,False
2015-07-10,72,False
2015-07-11,72,False
2015-07-12,81,False
2015-07-13,76,False
2015-07-14,77,False
2015-07-15,75,False
2015-07-16,78,False
2015-07-17,70,False
2015-07-18,73,False
2015-07-19,75,False
2015-07-20,82,False
2015-07-21,74,False
2015-07-22,81,False
2015-07-23,81,False
2015-07-24,79,False
2015-07-25,73,False
2015-07-26,86,False
2015-07-27,85,False
2015-07-28,74,False
2015-07-29,74,False
2015-07-30,76,False
2015-07-31,68,False
2015-08-01,66,False
2015-08-02,76,False
2015-08-03,85,False
2015-08-04,84,False
2015-08-05,75,False
2015-08-06,78,False
2015-08-07,80,False
2015-08-08,80,False
2015-08-09,85,False
2015-08-10,79,False
2015-08-11,76,False
2015-08-12,82,False
2015-08-13,74,False
2015-08-14,66,False
2015-08-15,71,False
2015-08-16,80,False
2015-08-17,79,False
2015-08-18,83,False
2015-08-19,79,False
2015-08-20,85,False
2015-08-21,80,False
2015-08-22,75,False
2015-08-23,81,False
2015-08-24,100,False
2015-08-25,93,False
2015-08-26,75,False
2015-08-27,80,False
2015-08-28,80,False
2015-08-29,76,False
2015-08-30,89,False
2015-08-31,87,False
2015-09-01,85,False
2015-09-02,86,False
2015-09-03,75,False
2015-09-04,80,False
2015-09-05,69,False
2015-09-06,75,False
2015-09-07,91,False
2015-09-08,83,False
2015-09-09,80,False
2015-09-10,79,False
2015-09-11,82,False
2015-09-12,80,False
2015-09-13,80,False
2015-09-14,71,False
2015-09-15,81,False
2015-09-16,73,False
2015-09-17,80,False
2015-09-18,78,False
2015-09-19,89,False
2015-09-20,90,False
2015-09-21,83,False
2015-09-22,79,False
2015-09-23,80,False
2015-09-24,78,False
2015-09-25,83,False
2015-09-26,79,False
2015-09-27,91,False
2015-09-28,84,False
2015-09-29,87,False
2015-09-30,76,False
2015-10-01,83,False
2015-10-02,70,False
2015-10-03,83,False
2015-10-04,84,False
2015-10-05,92,False
2015-10-06,88,False
2015-10-07,83,False
2015-10-08,71,False
2015-10-09,80,False
2015-10-10,68,False
2015-10-11,87,False
2015-10-12,83,False
2015-10-13,86,False
2015-10-14,88,False
2015-10-15,78,False
2015-10-16,76,False
2015-10-17,82,False
2015-10-18,92,False
2015-10-19,85,False
2015-10-20,85,False
2015-10-21,71,False
2015-10-22,82,False
2015-10-23,75,False
2015-10-24,65,False
2015-10-25,76,False
2015-10-26,80,False
2015-10-27,86,False
2015-10-28,81,False
2015-10-29,82,False
2015-10-30,85,False
2015-10-31,77,False
2015-11-01,90,False
2015-11-02,78,False
2015-11-03,88,False
2015-11-04,94,False
2015-11-05,75,False
2015-11-06,77,False
2015-11-07,77,False
2015-11-08,80,False
2015-11-09,89,False
2015-11-10,84,False
2015-11-11,71,False
2015-11-12,83,False
2015-11-13,67,False
2015-11-14,69,False
2015-11-15,83,False
2015-11-16,69,False
2015-11-17,81,False
2015-11-18,86,False
2015-11-19,82,False
2015-11-20,71,False
2015-11-21,74,False
2015-11-22,80,False
2015-11-23,71,False
2015-11-24,69,False
2015-11-25,65,False
2015-11-26,72,False
2015-11-27,69,False
2015-11-28,68,False
2015-11-29,69,False
2015-11-30,79,False
2015-12-01,73,False
2015-12-02,81,False
2015-12-03,79,False
2015-12-04,62,False
2015-12-05,71,False
2015-12-06,83,False
2015-12-07,73,False
2015-12-08,83,False
2015-12-09,72,False
2015-12-10,73,False
2015-12-11,67,False
2015-12-12,74,False
2015-12-13,82,False
2015-12-14,79,False
2015-12-15,73,False
2015-12-16,77,False
2015-12-17,83,False
2015-12-18,75,False
2015-12-19,72,False
2015-12-20,82,False
2015-12-21,79,False
2015-12-22,80,False
2015-12-23,73,False
2015-12-24,78,False
2015-12-25,82,False
2015-12-26,85,False
2015-12-27,78,False
2015-12-28,83,False
2015-12-29,77,False
2015-12-30,79,False
2015-12-31,65,False
2016-01-01,60,False
2016-01-02,62,False
2016-01-03,76,False
2016-01-04,66,False
2016-01-05,62,False
2016-01-06,63,False
2016-01-07,62,False
2016-01-08,65,False
2016-01-09,69,False
2016-01-10,70,False
2016-01-11,65,False
2016-01-12,60,False
2016-01-13,75,False
2016-01-14,62,False
2016-01-15,59,False
2016-01-16,61,False
2016-01-17,67,False
2016-01-18,75,False
2016-01-19,61,False
2016-01-20,63,False
2016-01-21,61,False
2016-01-22,69,False
2016-01-23,69,False
2016-01-24,68,False
2016-01-25,71,False
2016-01-26,71,False
2016-01-27,67,False
2016-01-28,75,False
2016-01-29,68,False
2016-01-30,70,False
2016-01-31,80,False
2016-02-01,73,False
2016-02-02,73,False
2016-02-03,66,False
2016-02-04,75,False
2016-02-05,67,False
2016-02-06,63,False
2016-02-07,85,False
2016-02-08,72,False
2016-02-09,80,False
2016-02-10,70,False
2016-02-11,69,False
2016-02-12,67,False
2016-02-13,68,False
2016-02-14,75,False
2016-02-15,74,False
2016-02-16,74,False
2016-02-17,73,False
2016-02-18,67,False
2016-02-19,66,False
2016-02-20,70,False
2016-02-21,85,False
2016-02-22,73,False
2016-02-23,74,False
2016-02-24,72,False
2016-02-25,70,False
2016-02-26,73,False
2016-02-27,73,False
2016-02-28,79,False
2016-02-29,73,False
2016-03-01,75,False
2016-03-02,68,False
2016-03-03,64,False
2016-03-04,69,False
2016-03-05,66,False
2016-03-06,75,False
2016-03-07,70,False
2016-03-08,65,False
2016-03-09,68,False
2016-03-10,73,False
2016-03-11,71,False
2016-03-12,68,False
2016-03-13,74,False
2016-03-14,78,False
2016-03-15,73,False
2016-03-16,73,False
2016-03-17,77,False
2016-03-18,80,False
2016-03-19,55,False
2016-03-20,79,False
2016-03-21,67,False
2016-03-22,66,False
2016-03-23,77,False
2016-03-24,82,False
2016-03-25,76,False
2016-03-26,79,False
2016-03-27,91,False
2016-03-28,85,False
2016-03-29,78,False
2016-03-30,73,False
2016-03-31,78,False
2016-04-01,66,False
2016-04-02,71,False
2016-04-03,79,False
2016-04-04,85,False
2016-04-05,85,False
2016-04-06,68,False
2016-04-07,76,False
2016-04-08,75,False
2016-04-09,75,False
2016-04-10,77,False
2016-04-11,83,False
2016-04-12,80,False
2016-04-13,79,False
2016-04-14,76,False
2016-04-15,74,False
2016-04-16,73,False
2016-04-17,77,False
2016-04-18,76,False
2016-04-19,75,False
2016-04-20,77,False
2016-04-21,77,False
2016-04-22,69,False
2016-04-23,77,False
2016-04-24,76,False
2016-04-25,71,False
2016-04-26,73,False
2016-04-27,71,False
2016-04-28,74,False
2016-04-29,66,False
2016-04-30,70,False
2016-05-01,80,False
2016-05-02,86,False
2016-05-03,74,False
2016-05-04,79,False
2016-05-05,73,False
2016-05-06,68,False
2016-05-07,62,False
2016-05-08,81,False
2016-05-09,80,False
2016-05-10,83,False
2016-05-11,77,False
2016-05-12,78,False
2016-05-13,73,False
2016-05-14,70,False
2016-05-15,74,False
2016-05-16,97,False
2016-05-17,100,False
2016-05-18,86,False
2016-05-19,81,False
2016-05-20,79,False
2016-05-21,76,False
2016-05-22,79,False
2016-05-23,70,False
2016-05-24,83,False
2016-05-25,75,False
2016-05-26,76,False
2016-05-27,73,False
2016-05-28,67,False
2016-05-29,83,False
2016-05-30,75,False
2016-05-31,82,False
2016-06-01,71,False
2016-06-02,76,False
2016-06-03,71,False
2016-06-04,74,False
2016-06-05,78,False
2016-06-06,81,False
2016-06-07,67,False
2016-06-08,72,False
2016-06-09,74,False
2016-06-10,75,False
2016-06-11,67,False
2016-06-12,71,False
2016-06-13,78,False
2016-06-14,70,False
2016-06-15,69,False
2016-06-16,69,False
2016-06-17,64,False
2016-06-18,79,False
2016-06-19,65,False
2016-06-20,72,False
2016-06-21,67,False
2016-06-22,63,False
2016-06-23,67,False
2016-06-24,64,False
2016-06-25,63,False
2016-06-26,68,False
2016-06-27,65,False
2016-06-28,70,False
2016-06-29,64,False
2016-06-30,61,False
2016-07-01,86,False
2016-07-02,82,False
2016-07-03,92,False
2016-07-04,81,False
2016-07-05,77,False
2016-07-06,79,False
2016-07-07,82,False
2016-07-08,76,False
2016-07-09,84,False
2016-07-10,87,False
2016-07-11,79,False
2016-07-12,84,False
2016-07-13,85,False
2016-07-14,86,False
2016-07-15,70,False
2016-07-16,78,False
2016-07-17,98,False
2016-07-18,84,False
2016-07-19,87,False
2016-07-20,83,False
2016-07-21,83,False
2016-07-22,77,False
2016-07-23,73,False
2016-07-24,85,False
2016-07-25,84,False
2016-07-26,75,False
2016-07-27,88,False
2016-07-28,86,False
2016-07-29,83,False
2016-07-30,74,False
2016-07-31,88,False
2016-08-01,84,False
2016-08-02,89,False
2016-08-03,75,False
2016-08-04,77,False
2016-08-05,75,False
2016-08-06,76,False
2016-08-07,80,False
2016-08-08,78,False
2016-08-09,78,False
2016-08-10,78,False
2016-08-11,72,False
2016-08-12,67,False
2016-08-13,69,False
2016-08-14,78,False
2016-08-15,82,False
2016-08-16,76,False
2016-08-17,82,False
2016-08-18,88,False
2016-08-19,75,False
2016-08-20,81,False
2016-08-21,80,False
2016-08-22,85,False
2016-08-23,87,False
2016-08-24,80,False
2016-08-25,81,False
2016-08-26,81,False
2016-08-27,79,False
2016-08-28,85,False
2016-08-29,89,False
2016-08-30,81,False
2016-08-31,78,False
2016-09-01,82,False
2016-09-02,88,False
2016-09-03,81,False
2016-09-04,81,False
2016-09-05,96,False
2016-09-06,82,False
2016-09-07,88,False
2016-09-08,79,False
2016-09-09,83,False
2016-09-10,88,False
2016-09-11,80,False
2016-09-12,100,False
2016-09-13,77,False
2016-09-14,81,False
2016-09-15,88,False
2016-09-16,75,False
2016-09-17,88,False
2016-09-18,90,False
2016-09-19,84,False
2016-09-20,86,False
2016-09-21,81,False
2016-09-22,87,False
2016-09-23,78,False
2016-09-24,85,False
2016-09-25,94,False
2016-09-26,91,False
2016-09-27,87,False
2016-09-28,83,False
2016-09-29,91,False
2016-09-30,83,False
2016-10-01,77,False
2016-10-02,85,False
2016-10-03,87,False
2016-10-04,90,False
2016-10-05,82,False
2016-10-06,76,False
2016-10-07,82,False
2016-10-08,84,False
2016-10-09,86,False
2016-10-10,84,False
2016-10-11,80,False
2016-10-12,86,False
2016-10-13,87,False
2016-10-14,77,False
2016-10-15,84,False
2016-10-16,96,False
2016-10-17,84,False
2016-10-18,94,False
2016-10-19,84,False
2016-10-20,94,False
2016-10-21,76,False
2016-10-22,87,False
2016-10-23,92,False
2016-10-24,96,False
2016-10-25,78,False
2016-10-26,87,False
2016-10-27,71,False
2016-10-28,74,False
2016-10-29,81,False
2016-10-30,88,False
2016-10-31,83,False
2016-11-01,99,False
2016-11-02,92,False
2016-11-03,77,False
2016-11-04,72,False
2016-11-05,82,False
2016-11-06,90,False
2016-11-07,72,False
2016-11-08,82,False
2016-11-09,73,False
2016-11-10,84,False
2016-11-11,79,False
2016-11-12,76,False
2016-11-13,75,False
2016-11-14,89,False
2016-11-15,89,False
2016-11-16,75,False
2016-11-17,74,False
2016-11-18,81,False
2016-11-19,82,False
2016-11-20,87,False
2016-11-21,91,False
2016-11-22,82,False
2016-11-23,82,False
2016-11-24,68,False
2016-11-25,64,False
2016-11-26,70,False
2016-11-27,91,False
2016-11-28,74,False
2016-11-29,76,False
2016-11-30,61,False
2016-12-01,70,False
2016-12-02,73,False
2016-12-03,73,False
2016-12-04,83,False
2016-12-05,75,False
2016-12-06,77,False
2016-12-07,71,False
2016-12-08,69,False
2016-12-09,73,False
2016-12-10,71,False
2016-12-11,82,False
2016-12-12,85,False
2016-12-13,82,False
2016-12-14,83,False
2016-12-15,70,False
2016-12-16,61,False
2016-12-17,67,False
2016-12-18,82,False
2016-12-19,75,False
2016-12-20,71,False
2016-12-21,73,False
2016-12-22,63,False
2016-12-23,69,False
2016-12-24,66,False
2016-12-25,73,False
2016-12-26,77,False
2016-12-27,75,False
2016-12-28,78,False
2016-12-29,73,False
2016-12-30,68,False
2016-12-31,59,False
2017-01-01,57,False
2017-01-02,62,False
2017-01-03,77,False
2017-01-04,72,False
2017-01-05,73,False
2017-01-06,66,False
2017-01-07,79,False
2017-01-08,73,False
2017-01-09,71,False
2017-01-10,71,False
2017-01-11,66,False
2017-01-12,72,False
2017-01-13,68,False
2017-01-14,73,False
2017-01-15,75,False
2017-01-16,75,False
2017-01-17,68,False
2017-01-18,74,False
2017-01-19,65,False
2017-01-20,63,False
2017-01-21,70,False
2017-01-22,82,False
2017-01-23,76,False
2017-01-24,67,False
2017-01-25,77,False
2017-01-26,74,False
2017-01-27,71,False
2017-01-28,70,False
2017-01-29,80,False
2017-01-30,74,False
2017-01-31,69,False
2017-02-01,73,False
2017-02-02,76,False
2017-02-03,79,False
2017-02-04,62,False
2017-02-05,83,False
2017-02-06,74,False
2017-02-07,78,False
2017-02-08,77,False
2017-02-09,73,False
2017-02-10,73,False
2017-02-11,77,False
2017-02-12,79,False
2017-02-13,75,False
2017-02-14,64,False
2017-02-15,74,False
2017-02-16,73,False
2017-02-17,71,False
2017-02-18,79,False
2017-02-19,78,False
2017-02-20,89,False
2017-02-21,78,False
2017-02-22,69,False
2017-02-23,70,False
2017-02-24,73,False
2017-02-25,84,False
2017-02-26,98,False
2017-02-27,90,False
2017-02-28,84,False
2017-03-01,81,False
2017-03-02,81,False
2017-03-03,74,False
2017-03-04,72,False
2017-03-05,86,False
2017-03-06,79,False
2017-03-07,83,False
2017-03-08,75,False
2017-03-09,74,False
2017-03-10,68,False
2017-03-11,81,False
2017-03-12,91,False
2017-03-13,95,False
2017-03-14,83,False
2017-03-15,80,False
2017-03-16,72,False
2017-03-17,77,False
2017-03-18,85,False
2017-03-19,92,False
2017-03-20,95,False
2017-03-21,96,False
2017-03-22,84,False
2017-03-23,84,False
2017-03-24,71,False
2017-03-25,93,False
2017-03-26,100,False
2017-03-27,93,False
2017-03-28,90,False
2017-03-29,89,False
2017-03-30,73,False
2017-03-31,77,False
2017-04-01,76,False
2017-04-02,96,False
2017-04-03,78,False
2017-04-04,85,False
2017-04-05,78,False
2017-04-06,87,False
2017-04-07,73,False
2017-04-08,72,False
2017-04-09,92,False
2017-04-10,86,False
2017-04-11,84,False
2017-04-12,83,False
2017-04-13,78,False
2017-04-14,79,False
2017-04-15,86,False
2017-04-16,95,False
2017-04-17,100,False
2017-04-18,86,False
2017-04-19,80,False
2017-04-20,79,False
2017-04-21,77,False
2017-04-22,74,False
2017-04-23,85,False
2017-04-24,81,False
2017-04-25,94,False
2017-04-26,82,False
2017-04-27,76,False
2017-04-28,79,False
2017-04-29,79,False
2017-04-30,77,False
2017-05-01,92,False
2017-05-02,90,False
2017-05-03,83,False
2017-05-04,78,False
2017-05-05,77,False
2017-05-06,83,False
2017-05-07,94,False
2017-05-08,89,False
2017-05-09,84,False
2017-05-10,87,False
2017-05-11,84,False
2017-05-12,77,False
2017-05-13,86,False
2017-05-14,80,False
2017-05-15,100,False
2017-05-16,95,False
2017-05-17,93,False
2017-05-18,87,False
2017-05-19,85,False
2017-05-20,75,False
2017-05-21,83,False
2017-05-22,78,False
2017-05-23,81,False
2017-05-24,77,False
2017-05-25,71,False
2017-05-26,71,False
2017-05-27,76,False
2017-05-28,82,False
2017-05-29,82,False
2017-05-30,82,False
2017-05-31,78,False
2017-06-01,85,False
2017-06-02,73,False
2017-06-03,76,False
2017-06-04,78,False
2017-06-05,89,False
2017-06-06,81,False
2017-06-07,88,False
2017-06-08,80,False
2017-06-09,77,False
2017-06-10,79,False
2017-06-11,84,False
2017-06-12,75,False
2017-06-13,79,False
2017-06-14,73,False
2017-06-15,73,False
2017-06-16,76,False
2017-06-17,71,False
2017-06-18,81,False
2017-06-19,84,False
2017-06-20,85,False
2017-06-21,84,False
2017-06-22,76,False
2017-06-23,76,False
2017-06-24,65,False
2017-06-25,83,False
2017-06-26,80,False
2017-06-27,85,False
2017-06-28,77,False
2017-06-29,72,False
2017-06-30,79,False
2017-07-01,80,False
2017-07-02,83,False
2017-07-03,76,False
2017-07-04,87,False
2017-07-05,85,False
2017-07-06,86,False
2017-07-07,81,False
2017-07-08,80,False
2017-07-09,90,False
2017-07-10,89,False
2017-07-11,89,False
2017-07-12,81,False
2017-07-13,82,False
2017-07-14,79,False
2017-07-15,82,False
2017-07-16,95,False
2017-07-17,89,False
2017-07-18,90,False
2017-07-19,81,False
2017-07-20,79,False
2017-07-21,87,False
2017-07-22,74,False
2017-07-23,92,False
2017-07-24,95,False
2017-07-25,77,False
2017-07-26,76,False
2017-07-27,88,False
2017-07-28,78,False
2017-07-29,73,False
2017-07-30,98,False
2017-07-31,84,False
2017-08-01,85,False
2017-08-02,77,False
2017-08-03,79,False
2017-08-04,80,False
2017-08-05,76,False
2017-08-06,80,False
2017-08-07,84,False
2017-08-08,84,False
2017-08-09,90,False
2017-08-10,72,False
2017-08-11,71,False
2017-08-12,78,False
2017-08-13,83,False
2017-08-14,80,False
2017-08-15,81,False
2017-08-16,84,False
2017-08-17,76,False
2017-08-18,84,False
2017-08-19,81,False
2017-08-20,93,False
2017-08-21,78,False
2017-08-22,94,False
2017-08-23,87,False
2017-08-24,73,False
2017-08-25,73,False
2017-08-26,75,False
2017-08-27,86,False
2017-08-28,90,False
2017-08-29,90,False
2017-08-30,92,False
2017-08-31,90,False
2017-09-01,80,False
2017-09-02,91,False
2017-09-03,82,False
2017-09-04,83,False
2017-09-05,86,False
2017-09-06,80,False
2017-09-07,83,False
2017-09-08,83,False
2017-09-09,80,False
2017-09-10,92,False
2017-09-11,83,False
2017-09-12,79,False
2017-09-13,88,False
2017-09-14,80,False
2017-09-15,70,False
2017-09-16,84,False
2017-09-17,93,False
2017-09-18,92,False
2017-09-19,80,False
2017-09-20,90,False
2017-09-21,84,False
2017-09-22,76,False
2017-09-23,78,False
2017-09-24,96,False
2017-09-25,91,False
2017-09-26,91,False
2017-09-27,83,False
2017-09-28,82,False
2017-09-29,79,False
2017-09-30,89,False
2017-10-01,93,False
2017-10-02,92,False
2017-10-03,93,False
2017-10-04,93,False
2017-10-05,84,False
2017-10-06,82,False
2017-10-07,82,False
2017-10-08,84,False
2017-10-09,91,False
2017-10-10,88,False
2017-10-11,80,False
2017-10-12,89,False
2017-10-13,83,False
2017-10-14,81,False
2017-10-15,97,False
2017-10-16,84,False
2017-10-17,85,False
2017-10-18,80,False
2017-10-19,82,False
2017-10-20,75,False
2017-10-21,89,False
2017-10-22,100,False
2017-10-23,86,False
2017-10-24,83,False
2017-10-25,90,False
2017-10-26,79,False
2017-10-27,78,False
2017-10-28,89,False
2017-10-29,87,False
2017-10-30,81,False
2017-10-31,83,False
2017-11-01,83,False
2017-11-02,83,False
2017-11-03,79,False
2017-11-04,82,False
2017-11-05,91,False
2017-11-06,83,False
2017-11-07,80,False
2017-11-08,83,False
2017-11-09,80,False
2017-11-10,75,False
2017-11-11,85,False
2017-11-12,86,False
2017-11-13,82,False
2017-11-14,72,False
2017-11-15,77,False
2017-11-16,68,False
2017-11-17,73,False
2017-11-18,70,False
2017-11-19,92,False
2017-11-20,76,False
2017-11-21,80,False
2017-11-22,79,False
2017-11-23,81,False
2017-11-24,69,False
2017-11-25,74,False
2017-11-26,81,False
2017-11-27,80,False
2017-11-28,76,False
2017-11-29,73,False
2017-11-30,70,False
2017-12-01,69,False
2017-12-02,72,False
2017-12-03,82,False
2017-12-04,77,False
2017-12-05,74,False
2017-12-06,68,False
2017-12-07,68,False
2017-12-08,67,False
2017-12-09,78,False
2017-12-10,75,False
2017-12-11,80,False
2017-12-12,77,False
2017-12-13,66,False
2017-12-14,58,False
2017-12-15,63,False
2017-12-16,66,False
2017-12-17,74,False
2017-12-18,80,False
2017-12-19,75,False
2017-12-20,80,False
2017-12-21,73,False
2017-12-22,66,False
2017-12-23,64,False
2017-12-24,71,False
2017-12-25,72,False
2017-12-26,74,False
2017-12-27,78,False
2017-12-28,79,False
2017-12-29,72,False
2017-12-30,66,False
2017-12-31,72,False
2018-01-01,69,False
2018-01-02,83,False
2018-01-03,77,False
2018-01-04,79,False
2018-01-05,74,False
2018-01-06,74,False
2018-01-07,77,False
2018-01-08,81,False
2018-01-09,75,False
2018-01-10,78,False
2018-01-11,82,False
2018-01-12,79,False
2018-01-13,80,False
2018-01-14,86,False
2018-01-15,78,False
2018-01-16,74,False
2018-01-17,75,False
2018-01-18,74,False
2018-01-19,73,False
2018-01-20,82,False
2018-01-21,77,False
2018-01-22,82,False
2018-01-23,75,False
2018-01-24,82,False
2018-01-25,78,False
2018-01-26,74,False
2018-01-27,73,False
2018-01-28,89,False
2018-01-29,91,False
2018-01-30,83,False
2018-01-31,76,False
2018-02-01,79,False
2018-02-02,74,False
2018-02-03,83,False
2018-02-04,89,False
2018-02-05,85,False
2018-02-06,76,False
2018-02-07,84,False
2018-02-08,84,False
2018-02-09,71,False
2018-02-10,76,False
2018-02-11,83,False
2018-02-12,84,False
2018-02-13,75,False
