date,MELI,isPartial
2011-12-01,46,False
2011-12-02,50,False
2011-12-03,53,False
2011-12-04,44,False
2011-12-05,54,False
2011-12-06,49,False
2011-12-07,44,False
2011-12-08,56,False
2011-12-09,51,False
2011-12-10,45,False
2011-12-11,51,False
2011-12-12,52,False
2011-12-13,46,False
2011-12-14,42,False
2011-12-15,49,False
2011-12-16,46,False
2011-12-17,54,False
2011-12-18,62,False
2011-12-19,54,False
2011-12-20,52,False
2011-12-21,47,False
2011-12-22,48,False
2011-12-23,58,False
2011-12-24,52,False
2011-12-25,52,False
2011-12-26,56,False
2011-12-27,53,False
2011-12-28,52,False
2011-12-29,49,False
2011-12-30,48,False
2011-12-31,48,False
2012-01-01,58,False
2012-01-02,49,False
2012-01-03,47,False
2012-01-04,62,False
2012-01-05,55,False
2012-01-06,56,False
2012-01-07,50,False
2012-01-08,53,False
2012-01-09,60,False
2012-01-10,61,False
2012-01-11,61,False
2012-01-12,58,False
2012-01-13,48,False
2012-01-14,54,False
2012-01-15,54,False
2012-01-16,54,False
2012-01-17,56,False
2012-01-18,57,False
2012-01-19,62,False
2012-01-20,53,False
2012-01-21,64,False
2012-01-22,58,False
2012-01-23,60,False
2012-01-24,54,False
2012-01-25,61,False
2012-01-26,48,False
2012-01-27,44,False
2012-01-28,66,False
2012-01-29,68,False
2012-01-30,57,False
2012-01-31,54,False
2012-02-01,59,False
2012-02-02,71,False
2012-02-03,63,False
2012-02-04,100,False
2012-02-05,78,False
2012-02-06,66,False
2012-02-07,54,False
2012-02-08,52,False
2012-02-09,64,False
2012-02-10,59,False
2012-02-11,61,False
2012-02-12,54,False
2012-02-13,50,False
2012-02-14,61,False
2012-02-15,57,False
2012-02-16,60,False
2012-02-17,58,False
2012-02-18,63,False
2012-02-19,56,False
2012-02-20,65,False
2012-02-21,52,False
2012-02-22,60,False
2012-02-23,62,False
2012-02-24,65,False
2012-02-25,50,False
2012-02-26,61,False
2012-02-27,61,False
2012-02-28,61,False
2012-02-29,56,False
2012-03-01,53,False
2012-03-02,62,False
2012-03-03,59,False
2012-03-04,63,False
2012-03-05,56,False
2012-03-06,59,False
2012-03-07,54,False
2012-03-08,46,False
2012-03-09,55,False
2012-03-10,55,False
2012-03-11,64,False
2012-03-12,52,False
2012-03-13,65,False
2012-03-14,59,False
2012-03-15,63,False
2012-03-16,56,False
2012-03-17,49,False
2012-03-18,53,False
2012-03-19,53,False
2012-03-20,63,False
2012-03-21,54,False
2012-03-22,58,False
2012-03-23,62,False
2012-03-24,59,False
2012-03-25,49,False
2012-03-26,50,False
2012-03-27,61,False
2012-03-28,57,False
2012-03-29,51,False
2012-03-30,51,False
2012-03-31,53,False
2012-04-01,60,False
2012-04-02,61,False
2012-04-03,57,False
2012-04-04,57,False
2012-04-05,57,False
2012-04-06,59,False
2012-04-07,73,False
2012-04-08,54,False
2012-04-09,47,False
2012-04-10,60,False
2012-04-11,54,False
2012-04-12,50,False
2012-04-13,52,False
2012-04-14,49,False
2012-04-15,61,False
2012-04-16,55,False
2012-04-17,55,False
2012-04-18,51,False
2012-04-19,50,False
2012-04-20,57,False
2012-04-21,65,False
2012-04-22,54,False
2012-04-23,46,False
2012-04-24,58,False
2012-04-25,44,False
2012-04-26,55,False
2012-04-27,50,False
2012-04-28,59,False
2012-04-29,46,False
2012-04-30,57,False
2012-05-01,47,False
2012-05-02,54,False
2012-05-03,49,False
2012-05-04,52,False
2012-05-05,59,False
2012-05-06,57,False
2012-05-07,55,False
2012-05-08,54,False
2012-05-09,51,False
2012-05-10,57,False
2012-05-11,44,False
2012-05-12,54,False
2012-05-13,53,False
2012-05-14,57,False
2012-05-15,55,False
2012-05-16,64,False
2012-05-17,53,False
2012-05-18,60,False
2012-05-19,60,False
2012-05-20,59,False
2012-05-21,53,False
2012-05-22,67,False
2012-05-23,64,False
2012-05-24,47,False
2012-05-25,71,False
2012-05-26,61,False
2012-05-27,53,False
2012-05-28,55,False
2012-05-29,50,False
2012-05-30,56,False
2012-05-31,52,False
2012-06-01,44,False
2012-06-02,59,False
2012-06-03,44,False
2012-06-04,48,False
2012-06-05,53,False
2012-06-06,51,False
2012-06-07,53,False
2012-06-08,59,False
2012-06-09,50,False
2012-06-10,44,False
2012-06-11,54,False
2012-06-12,53,False
2012-06-13,55,False
2012-06-14,51,False
2012-06-15,49,False
2012-06-16,47,False
2012-06-17,74,False
2012-06-18,60,False
2012-06-19,77,False
2012-06-20,69,False
2012-06-21,55,False
2012-06-22,46,False
2012-06-23,63,False
2012-06-24,46,False
2012-06-25,62,False
2012-06-26,50,False
2012-06-27,67,False
2012-06-28,53,False
2012-06-29,56,False
2012-06-30,53,False
2012-07-01,35,False
2012-07-02,37,False
2012-07-03,25,False
2012-07-04,31,False
2012-07-05,31,False
2012-07-06,35,False
2012-07-07,30,False
2012-07-08,45,False
2012-07-09,32,False
2012-07-10,32,False
2012-07-11,38,False
2012-07-12,28,False
2012-07-13,30,False
2012-07-14,34,False
2012-07-15,34,False
2012-07-16,31,False
2012-07-17,35,False
2012-07-18,81,False
2012-07-19,89,False
2012-07-20,54,False
2012-07-21,42,False
2012-07-22,39,False
2012-07-23,45,False
2012-07-24,42,False
2012-07-25,39,False
2012-07-26,38,False
2012-07-27,36,False
2012-07-28,39,False
2012-07-29,41,False
2012-07-30,35,False
2012-07-31,39,False
2012-08-01,37,False
2012-08-02,33,False
2012-08-03,50,False
2012-08-04,38,False
2012-08-05,29,False
2012-08-06,35,False
2012-08-07,33,False
2012-08-08,37,False
2012-08-09,28,False
2012-08-10,34,False
2012-08-11,33,False
2012-08-12,39,False
2012-08-13,36,False
2012-08-14,35,False
2012-08-15,37,False
2012-08-16,38,False
2012-08-17,29,False
2012-08-18,32,False
2012-08-19,36,False
2012-08-20,34,False
2012-08-21,35,False
2012-08-22,27,False
2012-08-23,34,False
2012-08-24,33,False
2012-08-25,44,False
2012-08-26,42,False
2012-08-27,40,False
2012-08-28,33,False
2012-08-29,38,False
2012-08-30,32,False
2012-08-31,35,False
2012-09-01,37,False
2012-09-02,38,False
2012-09-03,42,False
2012-09-04,33,False
2012-09-05,45,False
2012-09-06,40,False
2012-09-07,37,False
2012-09-08,37,False
2012-09-09,35,False
2012-09-10,43,False
2012-09-11,36,False
2012-09-12,35,False
2012-09-13,35,False
2012-09-14,32,False
2012-09-15,34,False
2012-09-16,29,False
2012-09-17,44,False
2012-09-18,35,False
2012-09-19,37,False
2012-09-20,44,False
2012-09-21,36,False
2012-09-22,43,False
2012-09-23,35,False
2012-09-24,33,False
2012-09-25,32,False
2012-09-26,38,False
2012-09-27,30,False
2012-09-28,40,False
2012-09-29,37,False
2012-09-30,38,False
2012-10-01,38,False
2012-10-02,40,False
2012-10-03,40,False
2012-10-04,40,False
2012-10-05,37,False
2012-10-06,37,False
2012-10-07,33,False
2012-10-08,35,False
2012-10-09,33,False
2012-10-10,33,False
2012-10-11,33,False
2012-10-12,31,False
2012-10-13,39,False
2012-10-14,44,False
2012-10-15,34,False
2012-10-16,33,False
2012-10-17,42,False
2012-10-18,36,False
2012-10-19,40,False
2012-10-20,39,False
2012-10-21,39,False
2012-10-22,38,False
2012-10-23,31,False
2012-10-24,40,False
2012-10-25,36,False
2012-10-26,37,False
2012-10-27,34,False
2012-10-28,39,False
2012-10-29,33,False
2012-10-30,35,False
2012-10-31,41,False
2012-11-01,37,False
2012-11-02,35,False
2012-11-03,34,False
2012-11-04,46,False
2012-11-05,38,False
2012-11-06,37,False
2012-11-07,34,False
2012-11-08,41,False
2012-11-09,36,False
2012-11-10,32,False
2012-11-11,35,False
2012-11-12,33,False
2012-11-13,36,False
2012-11-14,34,False
2012-11-15,30,False
2012-11-16,33,False
2012-11-17,39,False
2012-11-18,35,False
2012-11-19,32,False
2012-11-20,38,False
2012-11-21,37,False
2012-11-22,38,False
2012-11-23,45,False
2012-11-24,33,False
2012-11-25,38,False
2012-11-26,39,False
2012-11-27,37,False
2012-11-28,39,False
2012-11-29,35,False
2012-11-30,28,False
2012-12-01,40,False
2012-12-02,45,False
2012-12-03,38,False
2012-12-04,38,False
2012-12-05,26,False
2012-12-06,33,False
2012-12-07,39,False
2012-12-08,39,False
2012-12-09,42,False
2012-12-10,44,False
2012-12-11,36,False
2012-12-12,39,False
2012-12-13,36,False
2012-12-14,43,False
2012-12-15,50,False
2012-12-16,99,False
2012-12-17,100,False
2012-12-18,74,False
2012-12-19,57,False
2012-12-20,57,False
2012-12-21,51,False
2012-12-22,49,False
2012-12-23,52,False
2012-12-24,50,False
2012-12-25,40,False
2012-12-26,39,False
2012-12-27,40,False
2012-12-28,44,False
2012-12-29,43,False
2012-12-30,45,False
2012-12-31,35,False
2013-01-01,36,False
2013-01-02,29,False
2013-01-03,32,False
2013-01-04,33,False
2013-01-05,30,False
2013-01-06,29,False
2013-01-07,34,False
2013-01-08,35,False
2013-01-09,30,False
2013-01-10,31,False
2013-01-11,29,False
2013-01-12,33,False
2013-01-13,56,False
2013-01-14,36,False
2013-01-15,32,False
2013-01-16,33,False
2013-01-17,28,False
2013-01-18,31,False
2013-01-19,37,False
2013-01-20,51,False
2013-01-21,36,False
2013-01-22,40,False
2013-01-23,32,False
2013-01-24,32,False
2013-01-25,30,False
2013-01-26,30,False
2013-01-27,34,False
2013-01-28,32,False
2013-01-29,28,False
2013-01-30,36,False
2013-01-31,31,False
2013-02-01,34,False
2013-02-02,36,False
2013-02-03,38,False
2013-02-04,36,False
2013-02-05,32,False
2013-02-06,37,False
2013-02-07,30,False
2013-02-08,32,False
2013-02-09,38,False
2013-02-10,32,False
2013-02-11,34,False
2013-02-12,34,False
2013-02-13,29,False
2013-02-14,38,False
2013-02-15,33,False
2013-02-16,34,False
2013-02-17,40,False
2013-02-18,33,False
2013-02-19,36,False
2013-02-20,35,False
2013-02-21,36,False
2013-02-22,34,False
2013-02-23,35,False
2013-02-24,36,False
2013-02-25,35,False
2013-02-26,37,False
2013-02-27,30,False
2013-02-28,34,False
2013-03-01,32,False
2013-03-02,33,False
2013-03-03,31,False
2013-03-04,32,False
2013-03-05,32,False
2013-03-06,37,False
2013-03-07,27,False
2013-03-08,30,False
2013-03-09,30,False
2013-03-10,36,False
2013-03-11,32,False
2013-03-12,34,False
2013-03-13,35,False
2013-03-14,32,False
2013-03-15,34,False
2013-03-16,34,False
2013-03-17,37,False
2013-03-18,33,False
2013-03-19,31,False
2013-03-20,31,False
2013-03-21,27,False
2013-03-22,33,False
2013-03-23,31,False
2013-03-24,42,False
2013-03-25,36,False
2013-03-26,32,False
2013-03-27,36,False
2013-03-28,33,False
2013-03-29,32,False
2013-03-30,35,False
2013-03-31,36,False
2013-04-01,31,False
2013-04-02,36,False
2013-04-03,31,False
2013-04-04,35,False
2013-04-05,37,False
2013-04-06,39,False
2013-04-07,36,False
2013-04-08,30,False
2013-04-09,34,False
2013-04-10,29,False
2013-04-11,33,False
2013-04-12,25,False
2013-04-13,28,False
2013-04-14,44,False
2013-04-15,37,False
2013-04-16,29,False
2013-04-17,37,False
2013-04-18,30,False
2013-04-19,30,False
2013-04-20,37,False
2013-04-21,29,False
2013-04-22,36,False
2013-04-23,34,False
2013-04-24,33,False
2013-04-25,35,False
2013-04-26,40,False
2013-04-27,46,False
2013-04-28,41,False
2013-04-29,60,False
2013-04-30,35,False
2013-05-01,31,False
2013-05-02,35,False
2013-05-03,33,False
2013-05-04,39,False
2013-05-05,44,False
2013-05-06,54,False
2013-05-07,41,False
2013-05-08,37,False
2013-05-09,44,False
2013-05-10,34,False
2013-05-11,39,False
2013-05-12,41,False
2013-05-13,33,False
2013-05-14,38,False
2013-05-15,29,False
2013-05-16,30,False
2013-05-17,33,False
2013-05-18,32,False
2013-05-19,37,False
2013-05-20,32,False
2013-05-21,37,False
2013-05-22,42,False
2013-05-23,32,False
2013-05-24,33,False
2013-05-25,37,False
2013-05-26,100,False
2013-05-27,58,False
2013-05-28,41,False
2013-05-29,40,False
2013-05-30,38,False
2013-05-31,36,False
2013-06-01,33,False
2013-06-02,55,False
2013-06-03,37,False
2013-06-04,36,False
2013-06-05,35,False
2013-06-06,32,False
2013-06-07,31,False
2013-06-08,34,False
2013-06-09,63,False
2013-06-10,42,False
2013-06-11,39,False
2013-06-12,42,False
2013-06-13,32,False
2013-06-14,30,False
2013-06-15,36,False
2013-06-16,50,False
2013-06-17,32,False
2013-06-18,36,False
2013-06-19,35,False
2013-06-20,37,False
2013-06-21,33,False
2013-06-22,34,False
2013-06-23,27,False
2013-06-24,36,False
2013-06-25,37,False
2013-06-26,33,False
2013-06-27,31,False
2013-06-28,34,False
2013-06-29,36,False
2013-06-30,45,False
2013-07-01,51,False
2013-07-02,44,False
2013-07-03,52,False
2013-07-04,38,False
2013-07-05,35,False
2013-07-06,45,False
2013-07-07,58,False
2013-07-08,44,False
2013-07-09,41,False
2013-07-10,42,False
2013-07-11,46,False
2013-07-12,42,False
2013-07-13,39,False
2013-07-14,43,False
2013-07-15,39,False
2013-07-16,48,False
2013-07-17,42,False
2013-07-18,48,False
2013-07-19,46,False
2013-07-20,42,False
2013-07-21,49,False
2013-07-22,41,False
2013-07-23,42,False
2013-07-24,44,False
2013-07-25,40,False
2013-07-26,45,False
2013-07-27,42,False
2013-07-28,68,False
2013-07-29,42,False
2013-07-30,47,False
2013-07-31,44,False
2013-08-01,41,False
2013-08-02,47,False
2013-08-03,41,False
2013-08-04,44,False
2013-08-05,48,False
2013-08-06,43,False
2013-08-07,44,False
2013-08-08,39,False
2013-08-09,46,False
2013-08-10,100,False
2013-08-11,59,False
2013-08-12,50,False
2013-08-13,49,False
2013-08-14,50,False
2013-08-15,45,False
2013-08-16,39,False
2013-08-17,43,False
2013-08-18,44,False
2013-08-19,44,False
2013-08-20,38,False
2013-08-21,45,False
2013-08-22,41,False
2013-08-23,45,False
2013-08-24,47,False
2013-08-25,78,False
2013-08-26,41,False
2013-08-27,46,False
2013-08-28,47,False
2013-08-29,53,False
2013-08-30,42,False
2013-08-31,47,False
2013-09-01,57,False
2013-09-02,52,False
2013-09-03,43,False
2013-09-04,38,False
2013-09-05,42,False
2013-09-06,37,False
2013-09-07,39,False
2013-09-08,60,False
2013-09-09,49,False
2013-09-10,37,False
2013-09-11,42,False
2013-09-12,43,False
2013-09-13,46,False
2013-09-14,40,False
2013-09-15,49,False
2013-09-16,39,False
2013-09-17,42,False
2013-09-18,44,False
2013-09-19,37,False
2013-09-20,40,False
2013-09-21,42,False
2013-09-22,64,False
2013-09-23,49,False
2013-09-24,45,False
2013-09-25,45,False
2013-09-26,38,False
2013-09-27,40,False
2013-09-28,43,False
2013-09-29,87,False
2013-09-30,44,False
2013-10-01,43,False
2013-10-02,39,False
2013-10-03,41,False
2013-10-04,42,False
2013-10-05,44,False
2013-10-06,46,False
2013-10-07,38,False
2013-10-08,39,False
2013-10-09,42,False
2013-10-10,39,False
2013-10-11,40,False
2013-10-12,44,False
2013-10-13,46,False
2013-10-14,42,False
2013-10-15,41,False
2013-10-16,42,False
2013-10-17,40,False
2013-10-18,57,False
2013-10-19,51,False
2013-10-20,58,False
2013-10-21,47,False
2013-10-22,45,False
2013-10-23,44,False
2013-10-24,40,False
2013-10-25,50,False
2013-10-26,42,False
2013-10-27,60,False
2013-10-28,43,False
2013-10-29,41,False
2013-10-30,46,False
2013-10-31,44,False
2013-11-01,35,False
2013-11-02,36,False
2013-11-03,75,False
2013-11-04,44,False
2013-11-05,45,False
2013-11-06,50,False
2013-11-07,42,False
2013-11-08,38,False
2013-11-09,45,False
2013-11-10,70,False
2013-11-11,49,False
2013-11-12,42,False
2013-11-13,41,False
2013-11-14,40,False
2013-11-15,41,False
2013-11-16,53,False
2013-11-17,46,False
2013-11-18,43,False
2013-11-19,44,False
2013-11-20,49,False
2013-11-21,49,False
2013-11-22,46,False
2013-11-23,44,False
2013-11-24,56,False
2013-11-25,41,False
2013-11-26,48,False
2013-11-27,43,False
2013-11-28,47,False
2013-11-29,45,False
2013-11-30,42,False
2013-12-01,52,False
2013-12-02,41,False
2013-12-03,46,False
2013-12-04,46,False
2013-12-05,43,False
2013-12-06,47,False
2013-12-07,44,False
2013-12-08,64,False
2013-12-09,47,False
2013-12-10,41,False
2013-12-11,41,False
2013-12-12,41,False
2013-12-13,45,False
2013-12-14,41,False
2013-12-15,56,False
2013-12-16,44,False
2013-12-17,42,False
2013-12-18,52,False
2013-12-19,42,False
2013-12-20,46,False
2013-12-21,44,False
2013-12-22,52,False
2013-12-23,46,False
2013-12-24,40,False
2013-12-25,39,False
2013-12-26,43,False
2013-12-27,46,False
2013-12-28,55,False
2013-12-29,44,False
2013-12-30,48,False
2013-12-31,36,False
2014-01-01,43,False
2014-01-02,48,False
2014-01-03,47,False
2014-01-04,46,False
2014-01-05,62,False
2014-01-06,49,False
2014-01-07,61,False
2014-01-08,41,False
2014-01-09,52,False
2014-01-10,48,False
2014-01-11,42,False
2014-01-12,59,False
2014-01-13,51,False
2014-01-14,50,False
2014-01-15,45,False
2014-01-16,48,False
2014-01-17,62,False
2014-01-18,54,False
2014-01-19,100,False
2014-01-20,53,False
2014-01-21,51,False
2014-01-22,47,False
2014-01-23,56,False
2014-01-24,53,False
2014-01-25,49,False
2014-01-26,60,False
2014-01-27,53,False
2014-01-28,51,False
2014-01-29,42,False
2014-01-30,52,False
2014-01-31,47,False
2014-02-01,55,False
2014-02-02,52,False
2014-02-03,57,False
2014-02-04,55,False
2014-02-05,54,False
2014-02-06,51,False
2014-02-07,56,False
2014-02-08,51,False
2014-02-09,60,False
2014-02-10,49,False
2014-02-11,44,False
2014-02-12,52,False
2014-02-13,44,False
2014-02-14,52,False
2014-02-15,46,False
2014-02-16,48,False
2014-02-17,52,False
2014-02-18,52,False
2014-02-19,50,False
2014-02-20,54,False
2014-02-21,48,False
2014-02-22,56,False
2014-02-23,54,False
2014-02-24,45,False
2014-02-25,56,False
2014-02-26,47,False
2014-02-27,48,False
2014-02-28,52,False
2014-03-01,42,False
2014-03-02,47,False
2014-03-03,43,False
2014-03-04,45,False
2014-03-05,51,False
2014-03-06,53,False
2014-03-07,49,False
2014-03-08,47,False
2014-03-09,47,False
2014-03-10,44,False
2014-03-11,52,False
2014-03-12,59,False
2014-03-13,56,False
2014-03-14,51,False
2014-03-15,65,False
2014-03-16,86,False
2014-03-17,56,False
2014-03-18,55,False
2014-03-19,50,False
2014-03-20,44,False
2014-03-21,55,False
2014-03-22,50,False
2014-03-23,53,False
2014-03-24,50,False
2014-03-25,49,False
2014-03-26,56,False
2014-03-27,59,False
2014-03-28,66,False
2014-03-29,52,False
2014-03-30,89,False
2014-03-31,59,False
2014-04-01,49,False
2014-04-02,51,False
2014-04-03,49,False
2014-04-04,74,False
2014-04-05,58,False
2014-04-06,52,False
2014-04-07,68,False
2014-04-08,61,False
2014-04-09,59,False
2014-04-10,49,False
2014-04-11,59,False
2014-04-12,53,False
2014-04-13,47,False
2014-04-14,43,False
2014-04-15,48,False
2014-04-16,56,False
2014-04-17,53,False
2014-04-18,50,False
2014-04-19,51,False
2014-04-20,52,False
2014-04-21,45,False
2014-04-22,48,False
2014-04-23,47,False
2014-04-24,40,False
2014-04-25,47,False
2014-04-26,48,False
2014-04-27,61,False
2014-04-28,50,False
2014-04-29,57,False
2014-04-30,45,False
2014-05-01,47,False
2014-05-02,50,False
2014-05-03,53,False
2014-05-04,55,False
2014-05-05,46,False
2014-05-06,52,False
2014-05-07,43,False
2014-05-08,49,False
2014-05-09,45,False
2014-05-10,42,False
2014-05-11,89,False
2014-05-12,49,False
2014-05-13,46,False
2014-05-14,49,False
2014-05-15,47,False
2014-05-16,44,False
2014-05-17,50,False
2014-05-18,61,False
2014-05-19,50,False
2014-05-20,52,False
2014-05-21,62,False
2014-05-22,50,False
2014-05-23,51,False
2014-05-24,51,False
2014-05-25,67,False
2014-05-26,48,False
2014-05-27,49,False
2014-05-28,46,False
2014-05-29,51,False
2014-05-30,46,False
2014-05-31,46,False
2014-06-01,61,False
2014-06-02,47,False
2014-06-03,46,False
2014-06-04,45,False
2014-06-05,60,False
2014-06-06,48,False
2014-06-07,53,False
2014-06-08,45,False
2014-06-09,42,False
2014-06-10,48,False
2014-06-11,62,False
2014-06-12,52,False
2014-06-13,45,False
2014-06-14,46,False
2014-06-15,71,False
2014-06-16,55,False
2014-06-17,52,False
2014-06-18,43,False
2014-06-19,46,False
2014-06-20,43,False
2014-06-21,57,False
2014-06-22,56,False
2014-06-23,51,False
2014-06-24,50,False
2014-06-25,47,False
2014-06-26,49,False
2014-06-27,47,False
2014-06-28,54,False
2014-06-29,61,False
2014-06-30,46,False
2014-07-01,58,False
2014-07-02,54,False
2014-07-03,66,False
2014-07-04,60,False
2014-07-05,63,False
2014-07-06,68,False
2014-07-07,69,False
2014-07-08,54,False
2014-07-09,49,False
2014-07-10,57,False
2014-07-11,58,False
2014-07-12,62,False
2014-07-13,55,False
2014-07-14,51,False
2014-07-15,54,False
2014-07-16,63,False
2014-07-17,55,False
2014-07-18,64,False
2014-07-19,62,False
2014-07-20,100,False
2014-07-21,53,False
2014-07-22,60,False
2014-07-23,65,False
2014-07-24,61,False
2014-07-25,55,False
2014-07-26,52,False
2014-07-27,82,False
2014-07-28,50,False
2014-07-29,54,False
2014-07-30,56,False
2014-07-31,49,False
2014-08-01,49,False
2014-08-02,55,False
2014-08-03,85,False
2014-08-04,54,False
2014-08-05,44,False
2014-08-06,53,False
2014-08-07,53,False
2014-08-08,50,False
2014-08-09,59,False
2014-08-10,71,False
2014-08-11,56,False
2014-08-12,54,False
2014-08-13,52,False
2014-08-14,53,False
2014-08-15,60,False
2014-08-16,57,False
2014-08-17,60,False
2014-08-18,52,False
2014-08-19,48,False
2014-08-20,56,False
2014-08-21,60,False
2014-08-22,51,False
2014-08-23,55,False
2014-08-24,75,False
2014-08-25,52,False
2014-08-26,54,False
2014-08-27,48,False
2014-08-28,46,False
2014-08-29,49,False
2014-08-30,51,False
2014-08-31,61,False
2014-09-01,70,False
2014-09-02,59,False
2014-09-03,56,False
2014-09-04,53,False
2014-09-05,74,False
2014-09-06,65,False
2014-09-07,67,False
2014-09-08,62,False
2014-09-09,51,False
2014-09-10,54,False
2014-09-11,53,False
2014-09-12,55,False
2014-09-13,57,False
2014-09-14,91,False
2014-09-15,62,False
2014-09-16,49,False
2014-09-17,50,False
2014-09-18,51,False
2014-09-19,67,False
2014-09-20,56,False
2014-09-21,88,False
2014-09-22,57,False
2014-09-23,48,False
2014-09-24,50,False
2014-09-25,52,False
2014-09-26,49,False
2014-09-27,55,False
2014-09-28,69,False
2014-09-29,55,False
2014-09-30,47,False
2014-10-01,47,False
2014-10-02,47,False
2014-10-03,54,False
2014-10-04,44,False
2014-10-05,60,False
2014-10-06,52,False
2014-10-07,50,False
2014-10-08,54,False
2014-10-09,50,False
2014-10-10,49,False
2014-10-11,56,False
2014-10-12,59,False
2014-10-13,52,False
2014-10-14,44,False
2014-10-15,46,False
2014-10-16,60,False
2014-10-17,48,False
2014-10-18,52,False
2014-10-19,54,False
2014-10-20,49,False
2014-10-21,52,False
2014-10-22,50,False
2014-10-23,52,False
2014-10-24,57,False
2014-10-25,57,False
2014-10-26,73,False
2014-10-27,58,False
2014-10-28,51,False
2014-10-29,45,False
2014-10-30,54,False
2014-10-31,58,False
2014-11-01,48,False
2014-11-02,65,False
2014-11-03,47,False
2014-11-04,55,False
2014-11-05,55,False
2014-11-06,50,False
2014-11-07,56,False
2014-11-08,58,False
2014-11-09,79,False
2014-11-10,59,False
2014-11-11,51,False
2014-11-12,54,False
2014-11-13,54,False
2014-11-14,62,False
2014-11-15,53,False
2014-11-16,62,False
2014-11-17,59,False
2014-11-18,48,False
2014-11-19,47,False
2014-11-20,57,False
2014-11-21,55,False
2014-11-22,45,False
2014-11-23,75,False
2014-11-24,45,False
2014-11-25,60,False
2014-11-26,54,False
2014-11-27,54,False
2014-11-28,53,False
2014-11-29,59,False
2014-11-30,71,False
2014-12-01,55,False
2014-12-02,50,False
2014-12-03,59,False
2014-12-04,47,False
2014-12-05,49,False
2014-12-06,60,False
2014-12-07,68,False
2014-12-08,54,False
2014-12-09,60,False
2014-12-10,55,False
2014-12-11,77,False
2014-12-12,60,False
2014-12-13,56,False
2014-12-14,78,False
2014-12-15,59,False
2014-12-16,50,False
2014-12-17,50,False
2014-12-18,49,False
2014-12-19,78,False
2014-12-20,65,False
2014-12-21,58,False
2014-12-22,57,False
2014-12-23,48,False
2014-12-24,57,False
2014-12-25,47,False
2014-12-26,51,False
2014-12-27,51,False
2014-12-28,52,False
2014-12-29,53,False
2014-12-30,53,False
2014-12-31,46,False
2015-01-01,54,False
2015-01-02,55,False
2015-01-03,61,False
2015-01-04,53,False
2015-01-05,46,False
2015-01-06,53,False
2015-01-07,49,False
2015-01-08,51,False
2015-01-09,46,False
2015-01-10,54,False
2015-01-11,56,False
2015-01-12,51,False
2015-01-13,54,False
2015-01-14,57,False
2015-01-15,53,False
2015-01-16,53,False
2015-01-17,55,False
2015-01-18,84,False
2015-01-19,60,False
2015-01-20,78,False
2015-01-21,62,False
2015-01-22,57,False
2015-01-23,54,False
2015-01-24,53,False
2015-01-25,54,False
2015-01-26,54,False
2015-01-27,52,False
2015-01-28,54,False
2015-01-29,61,False
2015-01-30,52,False
2015-01-31,55,False
2015-02-01,68,False
2015-02-02,54,False
2015-02-03,50,False
2015-02-04,45,False
2015-02-05,47,False
2015-02-06,55,False
2015-02-07,93,False
2015-02-08,59,False
2015-02-09,57,False
2015-02-10,54,False
2015-02-11,48,False
2015-02-12,48,False
2015-02-13,54,False
2015-02-14,51,False
2015-02-15,58,False
2015-02-16,53,False
2015-02-17,85,False
2015-02-18,60,False
2015-02-19,51,False
2015-02-20,57,False
2015-02-21,54,False
2015-02-22,100,False
2015-02-23,64,False
2015-02-24,56,False
2015-02-25,54,False
2015-02-26,61,False
2015-02-27,61,False
2015-02-28,63,False
2015-03-01,55,False
2015-03-02,51,False
2015-03-03,54,False
2015-03-04,60,False
2015-03-05,55,False
2015-03-06,53,False
2015-03-07,57,False
2015-03-08,55,False
2015-03-09,46,False
2015-03-10,49,False
2015-03-11,51,False
2015-03-12,56,False
2015-03-13,50,False
2015-03-14,57,False
2015-03-15,61,False
2015-03-16,57,False
2015-03-17,56,False
2015-03-18,56,False
2015-03-19,54,False
2015-03-20,59,False
2015-03-21,55,False
2015-03-22,55,False
2015-03-23,48,False
2015-03-24,54,False
2015-03-25,48,False
2015-03-26,51,False
2015-03-27,47,False
2015-03-28,54,False
2015-03-29,61,False
2015-03-30,45,False
2015-03-31,49,False
2015-04-01,47,False
2015-04-02,50,False
2015-04-03,54,False
2015-04-04,53,False
2015-04-05,70,False
2015-04-06,66,False
2015-04-07,59,False
2015-04-08,55,False
2015-04-09,51,False
2015-04-10,47,False
2015-04-11,50,False
2015-04-12,57,False
2015-04-13,54,False
2015-04-14,55,False
2015-04-15,45,False
2015-04-16,56,False
2015-04-17,58,False
2015-04-18,52,False
2015-04-19,56,False
2015-04-20,50,False
2015-04-21,49,False
2015-04-22,43,False
2015-04-23,49,False
2015-04-24,41,False
2015-04-25,56,False
2015-04-26,61,False
2015-04-27,53,False
2015-04-28,52,False
2015-04-29,53,False
2015-04-30,55,False
2015-05-01,53,False
2015-05-02,50,False
2015-05-03,54,False
2015-05-04,49,False
2015-05-05,45,False
2015-05-06,52,False
2015-05-07,46,False
2015-05-08,51,False
2015-05-09,51,False
2015-05-10,49,False
2015-05-11,54,False
2015-05-12,49,False
2015-05-13,54,False
2015-05-14,47,False
2015-05-15,59,False
2015-05-16,51,False
2015-05-17,49,False
2015-05-18,56,False
2015-05-19,43,False
2015-05-20,51,False
2015-05-21,54,False
2015-05-22,56,False
2015-05-23,56,False
2015-05-24,66,False
