date,FANG,isPartial
2011-12-13,68,False
2011-12-14,72,False
2011-12-15,76,False
2011-12-16,76,False
2011-12-17,88,False
2011-12-18,88,False
2011-12-19,73,False
2011-12-20,72,False
2011-12-21,69,False
2011-12-22,78,False
2011-12-23,72,False
2011-12-24,78,False
2011-12-25,95,False
2011-12-26,86,False
2011-12-27,76,False
2011-12-28,83,False
2011-12-29,84,False
2011-12-30,83,False
2011-12-31,82,False
2012-01-01,68,False
2012-01-02,67,False
2012-01-03,61,False
2012-01-04,64,False
2012-01-05,57,False
2012-01-06,64,False
2012-01-07,70,False
2012-01-08,66,False
2012-01-09,49,False
2012-01-10,60,False
2012-01-11,54,False
2012-01-12,60,False
2012-01-13,60,False
2012-01-14,67,False
2012-01-15,65,False
2012-01-16,61,False
2012-01-17,60,False
2012-01-18,54,False
2012-01-19,59,False
2012-01-20,57,False
2012-01-21,72,False
2012-01-22,69,False
2012-01-23,48,False
2012-01-24,58,False
2012-01-25,57,False
2012-01-26,61,False
2012-01-27,69,False
2012-01-28,74,False
2012-01-29,83,False
2012-01-30,58,False
2012-01-31,89,False
2012-02-01,69,False
2012-02-02,70,False
2012-02-03,65,False
2012-02-04,74,False
2012-02-05,72,False
2012-02-06,62,False
2012-02-07,64,False
2012-02-08,67,False
2012-02-09,64,False
2012-02-10,59,False
2012-02-11,63,False
2012-02-12,62,False
2012-02-13,63,False
2012-02-14,54,False
2012-02-15,58,False
2012-02-16,60,False
2012-02-17,59,False
2012-02-18,68,False
2012-02-19,71,False
2012-02-20,67,False
2012-02-21,57,False
2012-02-22,59,False
2012-02-23,57,False
2012-02-24,66,False
2012-02-25,71,False
2012-02-26,74,False
2012-02-27,57,False
2012-02-28,58,False
2012-02-29,73,False
2012-03-01,80,False
2012-03-02,65,False
2012-03-03,70,False
2012-03-04,76,False
2012-03-05,66,False
2012-03-06,57,False
2012-03-07,62,False
2012-03-08,58,False
2012-03-09,63,False
2012-03-10,66,False
2012-03-11,72,False
2012-03-12,64,False
2012-03-13,59,False
2012-03-14,62,False
2012-03-15,63,False
2012-03-16,55,False
2012-03-17,55,False
2012-03-18,63,False
2012-03-19,60,False
2012-03-20,59,False
2012-03-21,57,False
2012-03-22,58,False
2012-03-23,54,False
2012-03-24,59,False
2012-03-25,72,False
2012-03-26,60,False
2012-03-27,50,False
2012-03-28,57,False
2012-03-29,57,False
2012-03-30,59,False
2012-03-31,64,False
2012-04-01,67,False
2012-04-02,55,False
2012-04-03,62,False
2012-04-04,60,False
2012-04-05,58,False
2012-04-06,70,False
2012-04-07,88,False
2012-04-08,100,False
2012-04-09,67,False
2012-04-10,62,False
2012-04-11,60,False
2012-04-12,61,False
2012-04-13,71,False
2012-04-14,66,False
2012-04-15,72,False
2012-04-16,61,False
2012-04-17,62,False
2012-04-18,59,False
2012-04-19,57,False
2012-04-20,58,False
2012-04-21,71,False
2012-04-22,71,False
2012-04-23,62,False
2012-04-24,58,False
2012-04-25,56,False
2012-04-26,62,False
2012-04-27,60,False
2012-04-28,72,False
2012-04-29,72,False
2012-04-30,65,False
2012-05-01,70,False
2012-05-02,58,False
2012-05-03,60,False
2012-05-04,58,False
2012-05-05,61,False
2012-05-06,66,False
2012-05-07,61,False
2012-05-08,65,False
2012-05-09,70,False
2012-05-10,63,False
2012-05-11,60,False
2012-05-12,60,False
2012-05-13,64,False
2012-05-14,62,False
2012-05-15,56,False
2012-05-16,65,False
2012-05-17,56,False
2012-05-18,65,False
2012-05-19,55,False
2012-05-20,69,False
2012-05-21,59,False
2012-05-22,55,False
2012-05-23,61,False
2012-05-24,62,False
2012-05-25,64,False
2012-05-26,64,False
2012-05-27,65,False
2012-05-28,67,False
2012-05-29,57,False
2012-05-30,61,False
2012-05-31,54,False
2012-06-01,60,False
2012-06-02,62,False
2012-06-03,61,False
2012-06-04,64,False
2012-06-05,61,False
2012-06-06,61,False
2012-06-07,62,False
2012-06-08,53,False
2012-06-09,62,False
2012-06-10,57,False
2012-06-11,59,False
2012-06-12,64,False
2012-06-13,68,False
2012-06-14,64,False
2012-06-15,59,False
2012-06-16,67,False
2012-06-17,72,False
2012-06-18,60,False
2012-06-19,58,False
2012-06-20,58,False
2012-06-21,55,False
2012-06-22,62,False
2012-06-23,68,False
2012-06-24,67,False
2012-06-25,56,False
2012-06-26,65,False
2012-06-27,60,False
2012-06-28,60,False
2012-06-29,60,False
2012-06-30,66,False
2012-07-01,49,False
2012-07-02,46,False
2012-07-03,50,False
2012-07-04,55,False
2012-07-05,45,False
2012-07-06,50,False
2012-07-07,49,False
2012-07-08,52,False
2012-07-09,57,False
2012-07-10,47,False
2012-07-11,49,False
2012-07-12,45,False
2012-07-13,54,False
2012-07-14,54,False
2012-07-15,57,False
2012-07-16,48,False
2012-07-17,57,False
2012-07-18,62,False
2012-07-19,62,False
2012-07-20,59,False
2012-07-21,66,False
2012-07-22,60,False
2012-07-23,49,False
2012-07-24,51,False
2012-07-25,57,False
2012-07-26,53,False
2012-07-27,55,False
2012-07-28,53,False
2012-07-29,58,False
2012-07-30,56,False
2012-07-31,49,False
2012-08-01,60,False
2012-08-02,73,False
2012-08-03,73,False
2012-08-04,86,False
2012-08-05,83,False
2012-08-06,84,False
2012-08-07,87,False
2012-08-08,90,False
2012-08-09,84,False
2012-08-10,79,False
2012-08-11,100,False
2012-08-12,91,False
2012-08-13,78,False
2012-08-14,75,False
2012-08-15,70,False
2012-08-16,61,False
2012-08-17,53,False
2012-08-18,65,False
2012-08-19,61,False
2012-08-20,64,False
2012-08-21,61,False
2012-08-22,54,False
2012-08-23,56,False
2012-08-24,56,False
2012-08-25,66,False
2012-08-26,67,False
2012-08-27,47,False
2012-08-28,52,False
2012-08-29,56,False
2012-08-30,47,False
2012-08-31,55,False
2012-09-01,57,False
2012-09-02,62,False
2012-09-03,59,False
2012-09-04,54,False
2012-09-05,57,False
2012-09-06,53,False
2012-09-07,58,False
2012-09-08,57,False
2012-09-09,57,False
2012-09-10,51,False
2012-09-11,50,False
2012-09-12,47,False
2012-09-13,49,False
2012-09-14,48,False
2012-09-15,50,False
2012-09-16,50,False
2012-09-17,52,False
2012-09-18,49,False
2012-09-19,44,False
2012-09-20,41,False
2012-09-21,50,False
2012-09-22,52,False
2012-09-23,50,False
2012-09-24,42,False
2012-09-25,46,False
2012-09-26,45,False
2012-09-27,50,False
2012-09-28,45,False
2012-09-29,58,False
2012-09-30,52,False
2012-10-01,46,False
2012-10-02,47,False
2012-10-03,47,False
2012-10-04,46,False
2012-10-05,50,False
2012-10-06,50,False
2012-10-07,51,False
2012-10-08,42,False
2012-10-09,47,False
2012-10-10,43,False
2012-10-11,45,False
2012-10-12,45,False
2012-10-13,47,False
2012-10-14,56,False
2012-10-15,46,False
2012-10-16,50,False
2012-10-17,46,False
2012-10-18,50,False
2012-10-19,49,False
2012-10-20,52,False
2012-10-21,53,False
2012-10-22,44,False
2012-10-23,51,False
2012-10-24,55,False
2012-10-25,50,False
2012-10-26,52,False
2012-10-27,62,False
2012-10-28,57,False
2012-10-29,48,False
2012-10-30,47,False
2012-10-31,48,False
2012-11-01,45,False
2012-11-02,46,False
2012-11-03,55,False
2012-11-04,50,False
2012-11-05,49,False
2012-11-06,46,False
2012-11-07,43,False
2012-11-08,45,False
2012-11-09,42,False
2012-11-10,51,False
2012-11-11,52,False
2012-11-12,44,False
2012-11-13,44,False
2012-11-14,39,False
2012-11-15,44,False
2012-11-16,42,False
2012-11-17,48,False
2012-11-18,46,False
2012-11-19,43,False
2012-11-20,47,False
2012-11-21,44,False
2012-11-22,41,False
2012-11-23,42,False
2012-11-24,45,False
2012-11-25,46,False
2012-11-26,44,False
2012-11-27,40,False
2012-11-28,45,False
2012-11-29,42,False
2012-11-30,48,False
2012-12-01,47,False
2012-12-02,52,False
2012-12-03,50,False
2012-12-04,45,False
2012-12-05,45,False
2012-12-06,52,False
2012-12-07,48,False
2012-12-08,58,False
2012-12-09,52,False
2012-12-10,60,False
2012-12-11,50,False
2012-12-12,50,False
2012-12-13,43,False
2012-12-14,42,False
2012-12-15,47,False
2012-12-16,52,False
2012-12-17,44,False
2012-12-18,40,False
2012-12-19,44,False
2012-12-20,44,False
2012-12-21,43,False
2012-12-22,54,False
2012-12-23,49,False
2012-12-24,51,False
2012-12-25,43,False
2012-12-26,53,False
2012-12-27,45,False
2012-12-28,50,False
2012-12-29,57,False
2012-12-30,48,False
2012-12-31,50,False
2013-01-01,83,False
2013-01-02,59,False
2013-01-03,63,False
2013-01-04,67,False
2013-01-05,70,False
2013-01-06,100,False
2013-01-07,66,False
2013-01-08,58,False
2013-01-09,73,False
2013-01-10,68,False
2013-01-11,64,False
2013-01-12,72,False
2013-01-13,63,False
2013-01-14,61,False
2013-01-15,61,False
2013-01-16,64,False
2013-01-17,61,False
2013-01-18,69,False
2013-01-19,68,False
2013-01-20,74,False
2013-01-21,66,False
2013-01-22,67,False
2013-01-23,68,False
2013-01-24,69,False
2013-01-25,70,False
2013-01-26,70,False
2013-01-27,76,False
2013-01-28,66,False
2013-01-29,60,False
2013-01-30,65,False
2013-01-31,63,False
2013-02-01,64,False
2013-02-02,72,False
2013-02-03,70,False
2013-02-04,65,False
2013-02-05,65,False
2013-02-06,65,False
2013-02-07,64,False
2013-02-08,65,False
2013-02-09,74,False
2013-02-10,76,False
2013-02-11,66,False
2013-02-12,64,False
2013-02-13,59,False
2013-02-14,62,False
2013-02-15,64,False
2013-02-16,71,False
2013-02-17,72,False
2013-02-18,65,False
2013-02-19,61,False
2013-02-20,65,False
2013-02-21,58,False
2013-02-22,64,False
2013-02-23,69,False
2013-02-24,76,False
2013-02-25,59,False
2013-02-26,58,False
2013-02-27,66,False
2013-02-28,67,False
2013-03-01,59,False
2013-03-02,65,False
2013-03-03,69,False
2013-03-04,62,False
2013-03-05,56,False
2013-03-06,64,False
2013-03-07,65,False
2013-03-08,66,False
2013-03-09,74,False
2013-03-10,66,False
2013-03-11,59,False
2013-03-12,64,False
2013-03-13,56,False
2013-03-14,56,False
2013-03-15,60,False
2013-03-16,79,False
2013-03-17,65,False
2013-03-18,62,False
2013-03-19,59,False
2013-03-20,65,False
2013-03-21,70,False
2013-03-22,60,False
2013-03-23,66,False
2013-03-24,68,False
2013-03-25,64,False
2013-03-26,64,False
2013-03-27,61,False
2013-03-28,62,False
2013-03-29,72,False
2013-03-30,71,False
2013-03-31,81,False
2013-04-01,58,False
2013-04-02,60,False
2013-04-03,62,False
2013-04-04,63,False
2013-04-05,69,False
2013-04-06,67,False
2013-04-07,73,False
2013-04-08,59,False
2013-04-09,63,False
2013-04-10,65,False
2013-04-11,61,False
2013-04-12,65,False
2013-04-13,65,False
2013-04-14,60,False
2013-04-15,61,False
2013-04-16,64,False
2013-04-17,61,False
2013-04-18,65,False
2013-04-19,64,False
2013-04-20,66,False
2013-04-21,71,False
2013-04-22,65,False
2013-04-23,61,False
2013-04-24,64,False
2013-04-25,71,False
2013-04-26,64,False
2013-04-27,64,False
2013-04-28,76,False
2013-04-29,64,False
2013-04-30,63,False
2013-05-01,68,False
2013-05-02,64,False
2013-05-03,73,False
2013-05-04,76,False
2013-05-05,78,False
2013-05-06,79,False
2013-05-07,81,False
2013-05-08,84,False
2013-05-09,81,False
2013-05-10,68,False
2013-05-11,75,False
2013-05-12,79,False
2013-05-13,66,False
2013-05-14,87,False
2013-05-15,67,False
2013-05-16,66,False
2013-05-17,69,False
2013-05-18,64,False
2013-05-19,76,False
2013-05-20,66,False
2013-05-21,67,False
2013-05-22,66,False
2013-05-23,66,False
2013-05-24,71,False
2013-05-25,69,False
2013-05-26,72,False
2013-05-27,62,False
2013-05-28,66,False
2013-05-29,61,False
2013-05-30,65,False
2013-05-31,69,False
2013-06-01,72,False
2013-06-02,64,False
2013-06-03,58,False
2013-06-04,64,False
2013-06-05,64,False
2013-06-06,62,False
2013-06-07,62,False
2013-06-08,63,False
2013-06-09,74,False
2013-06-10,65,False
2013-06-11,65,False
2013-06-12,60,False
2013-06-13,59,False
2013-06-14,60,False
2013-06-15,72,False
2013-06-16,66,False
2013-06-17,62,False
2013-06-18,58,False
2013-06-19,59,False
2013-06-20,64,False
2013-06-21,57,False
2013-06-22,60,False
2013-06-23,63,False
2013-06-24,61,False
2013-06-25,64,False
2013-06-26,59,False
2013-06-27,64,False
2013-06-28,58,False
2013-06-29,66,False
2013-06-30,67,False
2013-07-01,64,False
2013-07-02,68,False
2013-07-03,62,False
2013-07-04,74,False
2013-07-05,66,False
2013-07-06,71,False
2013-07-07,77,False
2013-07-08,66,False
2013-07-09,70,False
2013-07-10,63,False
2013-07-11,72,False
2013-07-12,71,False
2013-07-13,73,False
2013-07-14,76,False
2013-07-15,64,False
2013-07-16,61,False
2013-07-17,77,False
2013-07-18,58,False
2013-07-19,64,False
2013-07-20,66,False
2013-07-21,72,False
2013-07-22,64,False
2013-07-23,70,False
2013-07-24,70,False
2013-07-25,71,False
2013-07-26,72,False
2013-07-27,79,False
2013-07-28,78,False
2013-07-29,67,False
2013-07-30,74,False
2013-07-31,69,False
2013-08-01,67,False
2013-08-02,67,False
2013-08-03,76,False
2013-08-04,70,False
2013-08-05,64,False
2013-08-06,75,False
2013-08-07,63,False
2013-08-08,66,False
2013-08-09,65,False
2013-08-10,72,False
2013-08-11,79,False
2013-08-12,66,False
2013-08-13,65,False
2013-08-14,72,False
2013-08-15,73,False
2013-08-16,76,False
2013-08-17,83,False
2013-08-18,78,False
2013-08-19,70,False
2013-08-20,68,False
2013-08-21,60,False
2013-08-22,75,False
2013-08-23,64,False
2013-08-24,72,False
2013-08-25,70,False
2013-08-26,65,False
2013-08-27,67,False
2013-08-28,69,False
2013-08-29,62,False
2013-08-30,74,False
2013-08-31,59,False
2013-09-01,77,False
2013-09-02,74,False
2013-09-03,64,False
2013-09-04,63,False
2013-09-05,73,False
2013-09-06,62,False
2013-09-07,66,False
2013-09-08,100,False
2013-09-09,62,False
2013-09-10,63,False
2013-09-11,68,False
2013-09-12,58,False
2013-09-13,68,False
2013-09-14,63,False
2013-09-15,73,False
2013-09-16,59,False
2013-09-17,61,False
2013-09-18,67,False
2013-09-19,68,False
2013-09-20,62,False
2013-09-21,65,False
2013-09-22,71,False
2013-09-23,66,False
2013-09-24,66,False
2013-09-25,66,False
2013-09-26,71,False
2013-09-27,72,False
2013-09-28,77,False
2013-09-29,72,False
2013-09-30,63,False
2013-10-01,65,False
2013-10-02,67,False
2013-10-03,62,False
2013-10-04,69,False
2013-10-05,72,False
2013-10-06,75,False
2013-10-07,67,False
2013-10-08,76,False
2013-10-09,76,False
2013-10-10,73,False
2013-10-11,71,False
2013-10-12,75,False
2013-10-13,83,False
2013-10-14,74,False
2013-10-15,72,False
2013-10-16,78,False
2013-10-17,72,False
2013-10-18,70,False
2013-10-19,72,False
2013-10-20,80,False
2013-10-21,65,False
2013-10-22,65,False
2013-10-23,74,False
2013-10-24,65,False
2013-10-25,73,False
2013-10-26,76,False
2013-10-27,82,False
2013-10-28,70,False
2013-10-29,75,False
2013-10-30,67,False
2013-10-31,72,False
2013-11-01,69,False
2013-11-02,81,False
2013-11-03,73,False
2013-11-04,70,False
2013-11-05,72,False
2013-11-06,67,False
2013-11-07,63,False
2013-11-08,68,False
2013-11-09,66,False
2013-11-10,92,False
2013-11-11,69,False
2013-11-12,71,False
2013-11-13,68,False
2013-11-14,72,False
2013-11-15,72,False
2013-11-16,77,False
2013-11-17,76,False
2013-11-18,67,False
2013-11-19,66,False
2013-11-20,67,False
2013-11-21,69,False
2013-11-22,69,False
2013-11-23,72,False
2013-11-24,67,False
2013-11-25,64,False
2013-11-26,66,False
2013-11-27,61,False
2013-11-28,69,False
2013-11-29,67,False
2013-11-30,73,False
2013-12-01,68,False
2013-12-02,66,False
2013-12-03,64,False
2013-12-04,62,False
2013-12-05,65,False
2013-12-06,67,False
2013-12-07,70,False
2013-12-08,67,False
2013-12-09,67,False
2013-12-10,66,False
2013-12-11,65,False
2013-12-12,76,False
2013-12-13,83,False
2013-12-14,74,False
2013-12-15,73,False
2013-12-16,73,False
2013-12-17,65,False
2013-12-18,72,False
2013-12-19,61,False
2013-12-20,66,False
2013-12-21,68,False
2013-12-22,72,False
2013-12-23,71,False
2013-12-24,65,False
2013-12-25,72,False
2013-12-26,71,False
2013-12-27,70,False
2013-12-28,74,False
2013-12-29,75,False
2013-12-30,66,False
2013-12-31,83,False
2014-01-01,86,False
2014-01-02,76,False
2014-01-03,77,False
2014-01-04,81,False
2014-01-05,89,False
2014-01-06,79,False
2014-01-07,77,False
2014-01-08,75,False
2014-01-09,72,False
2014-01-10,79,False
2014-01-11,89,False
2014-01-12,92,False
2014-01-13,80,False
2014-01-14,84,False
2014-01-15,75,False
2014-01-16,75,False
2014-01-17,76,False
2014-01-18,85,False
2014-01-19,94,False
2014-01-20,79,False
2014-01-21,77,False
2014-01-22,90,False
2014-01-23,78,False
2014-01-24,79,False
2014-01-25,88,False
2014-01-26,82,False
2014-01-27,82,False
2014-01-28,77,False
2014-01-29,81,False
2014-01-30,76,False
2014-01-31,77,False
2014-02-01,82,False
2014-02-02,87,False
2014-02-03,73,False
2014-02-04,73,False
2014-02-05,72,False
2014-02-06,76,False
2014-02-07,75,False
2014-02-08,77,False
2014-02-09,93,False
2014-02-10,73,False
2014-02-11,76,False
2014-02-12,84,False
2014-02-13,76,False
2014-02-14,75,False
2014-02-15,78,False
2014-02-16,86,False
2014-02-17,83,False
2014-02-18,82,False
2014-02-19,83,False
2014-02-20,82,False
2014-02-21,80,False
2014-02-22,84,False
2014-02-23,90,False
2014-02-24,82,False
2014-02-25,73,False
2014-02-26,77,False
2014-02-27,81,False
2014-02-28,83,False
2014-03-01,81,False
2014-03-02,94,False
2014-03-03,83,False
2014-03-04,84,False
2014-03-05,83,False
2014-03-06,78,False
2014-03-07,82,False
2014-03-08,97,False
2014-03-09,89,False
2014-03-10,83,False
2014-03-11,79,False
2014-03-12,84,False
2014-03-13,89,False
2014-03-14,85,False
2014-03-15,92,False
2014-03-16,100,False
2014-03-17,80,False
2014-03-18,84,False
2014-03-19,89,False
2014-03-20,80,False
2014-03-21,82,False
2014-03-22,89,False
2014-03-23,95,False
2014-03-24,87,False
2014-03-25,81,False
2014-03-26,73,False
2014-03-27,83,False
2014-03-28,82,False
2014-03-29,82,False
2014-03-30,94,False
2014-03-31,86,False
2014-04-01,84,False
2014-04-02,89,False
2014-04-03,77,False
2014-04-04,77,False
2014-04-05,85,False
2014-04-06,88,False
2014-04-07,80,False
2014-04-08,76,False
2014-04-09,81,False
2014-04-10,80,False
2014-04-11,75,False
2014-04-12,92,False
2014-04-13,80,False
2014-04-14,76,False
2014-04-15,73,False
2014-04-16,86,False
2014-04-17,87,False
2014-04-18,90,False
2014-04-19,81,False
2014-04-20,92,False
2014-04-21,90,False
2014-04-22,75,False
2014-04-23,82,False
2014-04-24,79,False
2014-04-25,77,False
2014-04-26,84,False
2014-04-27,93,False
2014-04-28,83,False
2014-04-29,82,False
2014-04-30,80,False
2014-05-01,81,False
2014-05-02,82,False
2014-05-03,83,False
2014-05-04,91,False
2014-05-05,85,False
2014-05-06,79,False
2014-05-07,83,False
2014-05-08,86,False
2014-05-09,82,False
2014-05-10,81,False
2014-05-11,89,False
2014-05-12,80,False
2014-05-13,75,False
2014-05-14,80,False
2014-05-15,79,False
2014-05-16,95,False
2014-05-17,94,False
2014-05-18,89,False
2014-05-19,78,False
2014-05-20,75,False
2014-05-21,77,False
2014-05-22,75,False
2014-05-23,83,False
2014-05-24,89,False
2014-05-25,83,False
2014-05-26,76,False
2014-05-27,78,False
2014-05-28,85,False
2014-05-29,83,False
2014-05-30,70,False
2014-05-31,85,False
2014-06-01,83,False
2014-06-02,79,False
2014-06-03,74,False
2014-06-04,74,False
2014-06-05,70,False
2014-06-06,73,False
2014-06-07,84,False
2014-06-08,81,False
2014-06-09,67,False
2014-06-10,81,False
2014-06-11,75,False
2014-06-12,72,False
2014-06-13,71,False
2014-06-14,65,False
2014-06-15,84,False
2014-06-16,72,False
2014-06-17,71,False
2014-06-18,68,False
2014-06-19,69,False
2014-06-20,64,False
2014-06-21,82,False
2014-06-22,82,False
2014-06-23,77,False
2014-06-24,74,False
2014-06-25,71,False
2014-06-26,69,False
2014-06-27,70,False
2014-06-28,80,False
2014-06-29,78,False
2014-06-30,69,False
2014-07-01,66,False
2014-07-02,64,False
2014-07-03,64,False
2014-07-04,64,False
2014-07-05,64,False
2014-07-06,76,False
2014-07-07,65,False
2014-07-08,69,False
2014-07-09,65,False
2014-07-10,65,False
2014-07-11,69,False
2014-07-12,81,False
2014-07-13,78,False
2014-07-14,68,False
2014-07-15,78,False
2014-07-16,70,False
2014-07-17,71,False
2014-07-18,69,False
2014-07-19,76,False
2014-07-20,75,False
2014-07-21,71,False
2014-07-22,68,False
2014-07-23,71,False
2014-07-24,74,False
2014-07-25,71,False
2014-07-26,75,False
2014-07-27,75,False
2014-07-28,69,False
2014-07-29,69,False
2014-07-30,77,False
2014-07-31,73,False
2014-08-01,67,False
2014-08-02,75,False
2014-08-03,82,False
2014-08-04,75,False
2014-08-05,70,False
2014-08-06,73,False
2014-08-07,79,False
2014-08-08,72,False
2014-08-09,76,False
2014-08-10,78,False
2014-08-11,69,False
2014-08-12,66,False
2014-08-13,66,False
2014-08-14,69,False
2014-08-15,78,False
2014-08-16,85,False
2014-08-17,93,False
2014-08-18,79,False
2014-08-19,86,False
2014-08-20,73,False
2014-08-21,76,False
2014-08-22,80,False
2014-08-23,83,False
2014-08-24,83,False
2014-08-25,72,False
2014-08-26,70,False
2014-08-27,69,False
2014-08-28,63,False
2014-08-29,64,False
2014-08-30,72,False
2014-08-31,77,False
2014-09-01,65,False
2014-09-02,59,False
2014-09-03,60,False
2014-09-04,67,False
2014-09-05,66,False
2014-09-06,76,False
2014-09-07,71,False
2014-09-08,73,False
2014-09-09,66,False
2014-09-10,72,False
2014-09-11,66,False
2014-09-12,70,False
2014-09-13,67,False
2014-09-14,82,False
2014-09-15,65,False
2014-09-16,61,False
2014-09-17,73,False
2014-09-18,62,False
2014-09-19,68,False
2014-09-20,82,False
2014-09-21,71,False
2014-09-22,67,False
2014-09-23,62,False
2014-09-24,72,False
2014-09-25,59,False
2014-09-26,70,False
2014-09-27,64,False
2014-09-28,70,False
2014-09-29,65,False
2014-09-30,59,False
2014-10-01,66,False
2014-10-02,59,False
2014-10-03,67,False
2014-10-04,75,False
2014-10-05,76,False
2014-10-06,64,False
2014-10-07,69,False
2014-10-08,61,False
2014-10-09,67,False
2014-10-10,74,False
2014-10-11,73,False
2014-10-12,84,False
2014-10-13,69,False
2014-10-14,66,False
2014-10-15,71,False
2014-10-16,83,False
2014-10-17,73,False
2014-10-18,89,False
2014-10-19,86,False
2014-10-20,70,False
2014-10-21,74,False
2014-10-22,69,False
2014-10-23,74,False
2014-10-24,81,False
2014-10-25,72,False
2014-10-26,83,False
2014-10-27,69,False
2014-10-28,72,False
2014-10-29,78,False
2014-10-30,74,False
2014-10-31,83,False
2014-11-01,76,False
2014-11-02,85,False
2014-11-03,77,False
2014-11-04,81,False
2014-11-05,74,False
2014-11-06,77,False
2014-11-07,77,False
2014-11-08,75,False
2014-11-09,83,False
2014-11-10,79,False
2014-11-11,78,False
2014-11-12,82,False
2014-11-13,86,False
2014-11-14,81,False
2014-11-15,84,False
2014-11-16,100,False
2014-11-17,83,False
2014-11-18,87,False
2014-11-19,75,False
2014-11-20,87,False
2014-11-21,85,False
2014-11-22,81,False
2014-11-23,89,False
2014-11-24,82,False
2014-11-25,85,False
2014-11-26,76,False
2014-11-27,72,False
2014-11-28,81,False
2014-11-29,90,False
2014-11-30,95,False
2014-12-01,77,False
2014-12-02,83,False
2014-12-03,84,False
2014-12-04,81,False
2014-12-05,87,False
2014-12-06,87,False
2014-12-07,89,False
2014-12-08,90,False
2014-12-09,81,False
2014-12-10,83,False
2014-12-11,81,False
2014-12-12,83,False
2014-12-13,91,False
2014-12-14,95,False
2014-12-15,83,False
2014-12-16,76,False
2014-12-17,85,False
2014-12-18,86,False
2014-12-19,87,False
2014-12-20,93,False
2014-12-21,94,False
2014-12-22,85,False
2014-12-23,87,False
2014-12-24,88,False
2014-12-25,91,False
2014-12-26,91,False
2014-12-27,90,False
2014-12-28,84,False
2014-12-29,84,False
2014-12-30,88,False
2014-12-31,88,False
2015-01-01,77,False
2015-01-02,70,False
2015-01-03,78,False
2015-01-04,78,False
2015-01-05,66,False
2015-01-06,72,False
2015-01-07,67,False
2015-01-08,70,False
2015-01-09,76,False
2015-01-10,73,False
2015-01-11,78,False
2015-01-12,70,False
2015-01-13,68,False
2015-01-14,67,False
2015-01-15,64,False
2015-01-16,74,False
2015-01-17,77,False
2015-01-18,78,False
2015-01-19,66,False
2015-01-20,66,False
2015-01-21,72,False
2015-01-22,73,False
2015-01-23,80,False
2015-01-24,77,False
2015-01-25,85,False
2015-01-26,66,False
2015-01-27,63,False
2015-01-28,66,False
2015-01-29,63,False
2015-01-30,66,False
2015-01-31,67,False
2015-02-01,73,False
2015-02-02,60,False
2015-02-03,68,False
2015-02-04,63,False
2015-02-05,64,False
2015-02-06,69,False
2015-02-07,81,False
2015-02-08,82,False
2015-02-09,66,False
2015-02-10,65,False
2015-02-11,64,False
2015-02-12,66,False
2015-02-13,87,False
2015-02-14,100,False
2015-02-15,98,False
2015-02-16,77,False
2015-02-17,74,False
2015-02-18,75,False
2015-02-19,77,False
2015-02-20,77,False
2015-02-21,80,False
2015-02-22,78,False
2015-02-23,69,False
2015-02-24,65,False
2015-02-25,65,False
2015-02-26,68,False
2015-02-27,65,False
2015-02-28,80,False
2015-03-01,74,False
2015-03-02,68,False
2015-03-03,67,False
2015-03-04,71,False
2015-03-05,68,False
2015-03-06,71,False
2015-03-07,69,False
2015-03-08,74,False
2015-03-09,68,False
2015-03-10,62,False
2015-03-11,68,False
2015-03-12,71,False
2015-03-13,67,False
2015-03-14,76,False
2015-03-15,73,False
2015-03-16,66,False
2015-03-17,66,False
2015-03-18,65,False
2015-03-19,61,False
2015-03-20,62,False
2015-03-21,69,False
2015-03-22,70,False
2015-03-23,68,False
2015-03-24,64,False
2015-03-25,68,False
2015-03-26,64,False
2015-03-27,67,False
2015-03-28,66,False
2015-03-29,69,False
2015-03-30,65,False
2015-03-31,64,False
2015-04-01,62,False
2015-04-02,66,False
2015-04-03,67,False
2015-04-04,68,False
2015-04-05,68,False
2015-04-06,63,False
2015-04-07,59,False
2015-04-08,65,False
2015-04-09,67,False
2015-04-10,73,False
2015-04-11,67,False
2015-04-12,69,False
2015-04-13,59,False
2015-04-14,56,False
2015-04-15,64,False
2015-04-16,65,False
2015-04-17,67,False
2015-04-18,71,False
2015-04-19,68,False
2015-04-20,63,False
2015-04-21,62,False
2015-04-22,61,False
2015-04-23,66,False
2015-04-24,70,False
2015-04-25,70,False
2015-04-26,74,False
2015-04-27,64,False
2015-04-28,66,False
2015-04-29,66,False
2015-04-30,59,False
2015-05-01,70,False
2015-05-02,67,False
2015-05-03,80,False
2015-05-04,64,False
2015-05-05,58,False
2015-05-06,54,False
2015-05-07,57,False
2015-05-08,60,False
2015-05-09,67,False
2015-05-10,69,False
2015-05-11,64,False
2015-05-12,62,False
2015-05-13,59,False
2015-05-14,62,False
2015-05-15,61,False
2015-05-16,64,False
2015-05-17,70,False
2015-05-18,64,False
2015-05-19,57,False
2015-05-20,61,False
2015-05-21,62,False
2015-05-22,63,False
2015-05-23,61,False
2015-05-24,62,False
2015-05-25,61,False
2015-05-26,61,False
2015-05-27,60,False
2015-05-28,61,False
2015-05-29,63,False
2015-05-30,72,False
2015-05-31,76,False
2015-06-01,60,False
2015-06-02,63,False
2015-06-03,61,False
2015-06-04,65,False
2015-06-05,57,False
