date,MAR,isPartial
2008-01-01,62,False
2008-01-02,82,False
2008-01-03,78,False
2008-01-04,86,False
2008-01-05,81,False
2008-01-06,82,False
2008-01-07,83,False
2008-01-08,90,False
2008-01-09,93,False
2008-01-10,85,False
2008-01-11,86,False
2008-01-12,80,False
2008-01-13,78,False
2008-01-14,92,False
2008-01-15,90,False
2008-01-16,83,False
2008-01-17,80,False
2008-01-18,85,False
2008-01-19,79,False
2008-01-20,78,False
2008-01-21,86,False
2008-01-22,86,False
2008-01-23,88,False
2008-01-24,86,False
2008-01-25,86,False
2008-01-26,83,False
2008-01-27,77,False
2008-01-28,91,False
2008-01-29,100,False
2008-01-30,85,False
2008-01-31,88,False
2008-02-01,77,False
2008-02-02,78,False
2008-02-03,78,False
2008-02-04,77,False
2008-02-05,77,False
2008-02-06,78,False
2008-02-07,78,False
2008-02-08,80,False
2008-02-09,78,False
2008-02-10,77,False
2008-02-11,82,False
2008-02-12,81,False
2008-02-13,77,False
2008-02-14,77,False
2008-02-15,83,False
2008-02-16,79,False
2008-02-17,73,False
2008-02-18,81,False
2008-02-19,80,False
2008-02-20,80,False
2008-02-21,82,False
2008-02-22,83,False
2008-02-23,83,False
2008-02-24,84,False
2008-02-25,84,False
2008-02-26,77,False
2008-02-27,80,False
2008-02-28,72,False
2008-02-29,75,False
2008-03-01,74,False
2008-03-02,80,False
2008-03-03,80,False
2008-03-04,82,False
2008-03-05,76,False
2008-03-06,80,False
2008-03-07,74,False
2008-03-08,77,False
2008-03-09,77,False
2008-03-10,74,False
2008-03-11,80,False
2008-03-12,83,False
2008-03-13,78,False
2008-03-14,72,False
2008-03-15,74,False
2008-03-16,76,False
2008-03-17,85,False
2008-03-18,78,False
2008-03-19,79,False
2008-03-20,76,False
2008-03-21,73,False
2008-03-22,78,False
2008-03-23,75,False
2008-03-24,88,False
2008-03-25,82,False
2008-03-26,80,False
2008-03-27,86,False
2008-03-28,76,False
2008-03-29,71,False
2008-03-30,74,False
2008-03-31,72,False
2008-04-01,71,False
2008-04-02,72,False
2008-04-03,71,False
2008-04-04,73,False
2008-04-05,70,False
2008-04-06,71,False
2008-04-07,74,False
2008-04-08,77,False
2008-04-09,79,False
2008-04-10,73,False
2008-04-11,71,False
2008-04-12,71,False
2008-04-13,70,False
2008-04-14,67,False
2008-04-15,70,False
2008-04-16,73,False
2008-04-17,72,False
2008-04-18,73,False
2008-04-19,70,False
2008-04-20,72,False
2008-04-21,72,False
2008-04-22,73,False
2008-04-23,76,False
2008-04-24,80,False
2008-04-25,73,False
2008-04-26,71,False
2008-04-27,72,False
2008-04-28,83,False
2008-04-29,86,False
2008-04-30,77,False
2008-05-01,66,False
2008-05-02,70,False
2008-05-03,71,False
2008-05-04,72,False
2008-05-05,76,False
2008-05-06,77,False
2008-05-07,71,False
2008-05-08,76,False
2008-05-09,75,False
2008-05-10,74,False
2008-05-11,77,False
2008-05-12,76,False
2008-05-13,75,False
2008-05-14,76,False
2008-05-15,78,False
2008-05-16,71,False
2008-05-17,75,False
2008-05-18,76,False
2008-05-19,73,False
2008-05-20,82,False
2008-05-21,76,False
2008-05-22,74,False
2008-05-23,73,False
2008-05-24,77,False
2008-05-25,80,False
2008-05-26,89,False
2008-05-27,79,False
2008-05-28,81,False
2008-05-29,79,False
2008-05-30,76,False
2008-05-31,73,False
2008-06-01,80,False
2008-06-02,78,False
2008-06-03,79,False
2008-06-04,79,False
2008-06-05,74,False
2008-06-06,74,False
2008-06-07,76,False
2008-06-08,76,False
2008-06-09,74,False
2008-06-10,76,False
2008-06-11,78,False
2008-06-12,67,False
2008-06-13,77,False
2008-06-14,75,False
2008-06-15,79,False
2008-06-16,75,False
2008-06-17,78,False
2008-06-18,77,False
2008-06-19,79,False
2008-06-20,84,False
2008-06-21,78,False
2008-06-22,77,False
2008-06-23,78,False
2008-06-24,80,False
2008-06-25,79,False
2008-06-26,80,False
2008-06-27,81,False
2008-06-28,79,False
2008-06-29,81,False
2008-06-30,77,False
2008-07-01,85,False
2008-07-02,100,False
2008-07-03,83,False
2008-07-04,87,False
2008-07-05,86,False
2008-07-06,87,False
2008-07-07,91,False
2008-07-08,86,False
2008-07-09,87,False
2008-07-10,95,False
2008-07-11,89,False
2008-07-12,82,False
2008-07-13,89,False
2008-07-14,94,False
2008-07-15,99,False
2008-07-16,85,False
2008-07-17,86,False
2008-07-18,88,False
2008-07-19,84,False
2008-07-20,87,False
2008-07-21,89,False
2008-07-22,88,False
2008-07-23,86,False
2008-07-24,84,False
2008-07-25,86,False
2008-07-26,88,False
2008-07-27,83,False
2008-07-28,89,False
2008-07-29,77,False
2008-07-30,80,False
2008-07-31,86,False
2008-08-01,86,False
2008-08-02,92,False
2008-08-03,88,False
2008-08-04,94,False
2008-08-05,87,False
2008-08-06,86,False
2008-08-07,88,False
2008-08-08,84,False
2008-08-09,83,False
2008-08-10,88,False
2008-08-11,84,False
2008-08-12,83,False
2008-08-13,91,False
2008-08-14,76,False
2008-08-15,79,False
2008-08-16,81,False
2008-08-17,77,False
2008-08-18,78,False
2008-08-19,80,False
2008-08-20,78,False
2008-08-21,73,False
2008-08-22,80,False
2008-08-23,75,False
2008-08-24,79,False
2008-08-25,82,False
2008-08-26,83,False
2008-08-27,79,False
2008-08-28,78,False
2008-08-29,75,False
2008-08-30,79,False
2008-08-31,78,False
2008-09-01,88,False
2008-09-02,92,False
2008-09-03,76,False
2008-09-04,73,False
2008-09-05,72,False
2008-09-06,73,False
2008-09-07,72,False
2008-09-08,72,False
2008-09-09,71,False
2008-09-10,69,False
2008-09-11,59,False
2008-09-12,68,False
2008-09-13,68,False
2008-09-14,65,False
2008-09-15,68,False
2008-09-16,72,False
2008-09-17,77,False
2008-09-18,70,False
2008-09-19,70,False
2008-09-20,70,False
2008-09-21,64,False
2008-09-22,70,False
2008-09-23,71,False
2008-09-24,69,False
2008-09-25,67,False
2008-09-26,72,False
2008-09-27,66,False
2008-09-28,67,False
2008-09-29,66,False
2008-09-30,69,False
2008-10-01,68,False
2008-10-02,75,False
2008-10-03,69,False
2008-10-04,65,False
2008-10-05,64,False
2008-10-06,67,False
2008-10-07,71,False
2008-10-08,71,False
2008-10-09,72,False
2008-10-10,80,False
2008-10-11,66,False
2008-10-12,64,False
2008-10-13,65,False
2008-10-14,69,False
2008-10-15,71,False
2008-10-16,69,False
2008-10-17,81,False
2008-10-18,66,False
2008-10-19,65,False
2008-10-20,72,False
2008-10-21,74,False
2008-10-22,64,False
2008-10-23,69,False
2008-10-24,68,False
2008-10-25,70,False
2008-10-26,70,False
2008-10-27,74,False
2008-10-28,67,False
2008-10-29,67,False
2008-10-30,67,False
2008-10-31,67,False
2008-11-01,64,False
2008-11-02,65,False
2008-11-03,63,False
2008-11-04,73,False
2008-11-05,68,False
2008-11-06,69,False
2008-11-07,70,False
2008-11-08,68,False
2008-11-09,70,False
2008-11-10,68,False
2008-11-11,68,False
2008-11-12,68,False
2008-11-13,83,False
2008-11-14,70,False
2008-11-15,67,False
2008-11-16,69,False
2008-11-17,73,False
2008-11-18,69,False
2008-11-19,75,False
2008-11-20,67,False
2008-11-21,66,False
2008-11-22,68,False
2008-11-23,68,False
2008-11-24,74,False
2008-11-25,72,False
2008-11-26,74,False
2008-11-27,70,False
2008-11-28,74,False
2008-11-29,65,False
2008-11-30,68,False
2008-12-01,70,False
2008-12-02,71,False
2008-12-03,71,False
2008-12-04,70,False
2008-12-05,73,False
2008-12-06,70,False
2008-12-07,60,False
2008-12-08,65,False
2008-12-09,69,False
2008-12-10,72,False
2008-12-11,69,False
2008-12-12,67,False
2008-12-13,66,False
2008-12-14,62,False
2008-12-15,68,False
2008-12-16,68,False
2008-12-17,70,False
2008-12-18,73,False
2008-12-19,65,False
2008-12-20,63,False
2008-12-21,68,False
2008-12-22,70,False
2008-12-23,66,False
2008-12-24,59,False
2008-12-25,60,False
2008-12-26,83,False
2008-12-27,80,False
2008-12-28,80,False
2008-12-29,85,False
2008-12-30,88,False
2008-12-31,73,False
2009-01-01,82,False
2009-01-02,97,False
2009-01-03,95,False
2009-01-04,83,False
2009-01-05,84,False
2009-01-06,86,False
2009-01-07,88,False
2009-01-08,92,False
2009-01-09,86,False
2009-01-10,87,False
2009-01-11,90,False
2009-01-12,92,False
2009-01-13,95,False
2009-01-14,91,False
2009-01-15,83,False
2009-01-16,90,False
2009-01-17,88,False
2009-01-18,86,False
2009-01-19,92,False
2009-01-20,85,False
2009-01-21,90,False
2009-01-22,91,False
2009-01-23,86,False
2009-01-24,92,False
2009-01-25,94,False
2009-01-26,95,False
2009-01-27,86,False
2009-01-28,82,False
2009-01-29,82,False
2009-01-30,85,False
2009-01-31,85,False
2009-02-01,85,False
2009-02-02,81,False
2009-02-03,88,False
2009-02-04,85,False
2009-02-05,80,False
2009-02-06,82,False
2009-02-07,88,False
2009-02-08,82,False
2009-02-09,84,False
2009-02-10,84,False
2009-02-11,86,False
2009-02-12,80,False
2009-02-13,76,False
2009-02-14,80,False
2009-02-15,81,False
2009-02-16,87,False
2009-02-17,84,False
2009-02-18,80,False
2009-02-19,83,False
2009-02-20,83,False
2009-02-21,90,False
2009-02-22,88,False
2009-02-23,86,False
2009-02-24,84,False
2009-02-25,86,False
2009-02-26,90,False
2009-02-27,91,False
2009-02-28,96,False
2009-03-01,96,False
2009-03-02,84,False
2009-03-03,85,False
2009-03-04,87,False
2009-03-05,85,False
2009-03-06,86,False
2009-03-07,90,False
2009-03-08,87,False
2009-03-09,80,False
2009-03-10,79,False
2009-03-11,85,False
2009-03-12,82,False
2009-03-13,82,False
2009-03-14,78,False
2009-03-15,87,False
2009-03-16,84,False
2009-03-17,91,False
2009-03-18,83,False
2009-03-19,84,False
2009-03-20,85,False
2009-03-21,89,False
2009-03-22,93,False
2009-03-23,86,False
2009-03-24,86,False
2009-03-25,85,False
2009-03-26,91,False
2009-03-27,87,False
2009-03-28,81,False
2009-03-29,85,False
2009-03-30,86,False
2009-03-31,92,False
2009-04-01,79,False
2009-04-02,80,False
2009-04-03,81,False
2009-04-04,84,False
2009-04-05,92,False
2009-04-06,83,False
2009-04-07,92,False
2009-04-08,86,False
2009-04-09,76,False
2009-04-10,80,False
2009-04-11,82,False
2009-04-12,85,False
2009-04-13,95,False
2009-04-14,79,False
2009-04-15,84,False
2009-04-16,78,False
2009-04-17,75,False
2009-04-18,81,False
2009-04-19,86,False
2009-04-20,79,False
2009-04-21,85,False
2009-04-22,83,False
2009-04-23,82,False
2009-04-24,77,False
2009-04-25,92,False
2009-04-26,87,False
2009-04-27,83,False
2009-04-28,81,False
2009-04-29,81,False
2009-04-30,77,False
2009-05-01,78,False
2009-05-02,82,False
2009-05-03,81,False
2009-05-04,85,False
2009-05-05,82,False
2009-05-06,80,False
2009-05-07,80,False
2009-05-08,86,False
2009-05-09,83,False
2009-05-10,78,False
2009-05-11,84,False
2009-05-12,79,False
2009-05-13,83,False
2009-05-14,88,False
2009-05-15,80,False
2009-05-16,77,False
2009-05-17,84,False
2009-05-18,82,False
2009-05-19,82,False
2009-05-20,85,False
2009-05-21,86,False
2009-05-22,90,False
2009-05-23,84,False
2009-05-24,85,False
2009-05-25,95,False
2009-05-26,83,False
2009-05-27,80,False
2009-05-28,86,False
2009-05-29,79,False
2009-05-30,85,False
2009-05-31,87,False
2009-06-01,93,False
2009-06-02,96,False
2009-06-03,94,False
2009-06-04,93,False
2009-06-05,78,False
2009-06-06,84,False
2009-06-07,88,False
2009-06-08,100,False
2009-06-09,93,False
2009-06-10,92,False
2009-06-11,94,False
2009-06-12,91,False
2009-06-13,92,False
2009-06-14,90,False
2009-06-15,91,False
2009-06-16,87,False
2009-06-17,88,False
2009-06-18,92,False
2009-06-19,90,False
2009-06-20,92,False
2009-06-21,97,False
2009-06-22,91,False
2009-06-23,94,False
2009-06-24,90,False
2009-06-25,86,False
2009-06-26,83,False
2009-06-27,100,False
2009-06-28,92,False
2009-06-29,93,False
2009-06-30,93,False
2009-07-01,86,False
2009-07-02,79,False
2009-07-03,86,False
2009-07-04,78,False
2009-07-05,85,False
2009-07-06,78,False
2009-07-07,82,False
2009-07-08,79,False
2009-07-09,84,False
2009-07-10,80,False
2009-07-11,79,False
2009-07-12,87,False
2009-07-13,86,False
2009-07-14,86,False
2009-07-15,87,False
2009-07-16,85,False
2009-07-17,79,False
2009-07-18,84,False
2009-07-19,88,False
2009-07-20,85,False
2009-07-21,89,False
2009-07-22,91,False
2009-07-23,88,False
2009-07-24,85,False
2009-07-25,92,False
2009-07-26,100,False
2009-07-27,92,False
2009-07-28,85,False
2009-07-29,79,False
2009-07-30,87,False
2009-07-31,87,False
2009-08-01,88,False
2009-08-02,83,False
2009-08-03,89,False
2009-08-04,83,False
2009-08-05,86,False
2009-08-06,86,False
2009-08-07,86,False
2009-08-08,92,False
2009-08-09,84,False
2009-08-10,78,False
2009-08-11,87,False
2009-08-12,86,False
2009-08-13,85,False
2009-08-14,86,False
2009-08-15,86,False
2009-08-16,81,False
2009-08-17,82,False
2009-08-18,80,False
2009-08-19,86,False
2009-08-20,82,False
2009-08-21,80,False
2009-08-22,83,False
2009-08-23,84,False
2009-08-24,75,False
2009-08-25,84,False
2009-08-26,81,False
2009-08-27,76,False
2009-08-28,74,False
2009-08-29,74,False
2009-08-30,80,False
2009-08-31,79,False
2009-09-01,75,False
2009-09-02,74,False
2009-09-03,80,False
2009-09-04,76,False
2009-09-05,74,False
2009-09-06,75,False
2009-09-07,73,False
2009-09-08,72,False
2009-09-09,64,False
2009-09-10,75,False
2009-09-11,73,False
2009-09-12,73,False
2009-09-13,73,False
2009-09-14,74,False
2009-09-15,63,False
2009-09-16,70,False
2009-09-17,69,False
2009-09-18,65,False
2009-09-19,73,False
2009-09-20,68,False
2009-09-21,70,False
2009-09-22,74,False
2009-09-23,72,False
2009-09-24,74,False
2009-09-25,71,False
2009-09-26,75,False
2009-09-27,68,False
2009-09-28,72,False
2009-09-29,69,False
2009-09-30,77,False
2009-10-01,71,False
2009-10-02,76,False
2009-10-03,72,False
2009-10-04,71,False
2009-10-05,73,False
2009-10-06,73,False
2009-10-07,75,False
2009-10-08,70,False
2009-10-09,75,False
2009-10-10,72,False
2009-10-11,69,False
2009-10-12,63,False
2009-10-13,67,False
2009-10-14,70,False
2009-10-15,71,False
2009-10-16,70,False
2009-10-17,69,False
2009-10-18,68,False
2009-10-19,73,False
2009-10-20,69,False
2009-10-21,74,False
2009-10-22,69,False
2009-10-23,69,False
2009-10-24,69,False
2009-10-25,72,False
2009-10-26,69,False
2009-10-27,74,False
2009-10-28,75,False
2009-10-29,68,False
2009-10-30,68,False
2009-10-31,92,False
2009-11-01,79,False
2009-11-02,68,False
2009-11-03,73,False
2009-11-04,72,False
2009-11-05,69,False
2009-11-06,74,False
2009-11-07,70,False
2009-11-08,72,False
2009-11-09,75,False
2009-11-10,69,False
2009-11-11,72,False
2009-11-12,71,False
2009-11-13,74,False
2009-11-14,72,False
2009-11-15,74,False
2009-11-16,70,False
2009-11-17,77,False
2009-11-18,71,False
2009-11-19,79,False
2009-11-20,69,False
2009-11-21,76,False
2009-11-22,78,False
2009-11-23,71,False
2009-11-24,71,False
2009-11-25,76,False
2009-11-26,72,False
2009-11-27,73,False
2009-11-28,74,False
2009-11-29,68,False
2009-11-30,70,False
2009-12-01,71,False
2009-12-02,78,False
2009-12-03,72,False
2009-12-04,70,False
2009-12-05,68,False
2009-12-06,68,False
2009-12-07,69,False
2009-12-08,65,False
2009-12-09,72,False
2009-12-10,67,False
2009-12-11,71,False
2009-12-12,68,False
2009-12-13,67,False
2009-12-14,75,False
2009-12-15,68,False
2009-12-16,72,False
2009-12-17,71,False
2009-12-18,67,False
2009-12-19,70,False
2009-12-20,73,False
2009-12-21,72,False
2009-12-22,69,False
2009-12-23,71,False
2009-12-24,66,False
2009-12-25,66,False
2009-12-26,84,False
2009-12-27,81,False
2009-12-28,96,False
2009-12-29,89,False
2009-12-30,80,False
2009-12-31,75,False
2010-01-01,64,False
2010-01-02,73,False
2010-01-03,71,False
2010-01-04,82,False
2010-01-05,77,False
2010-01-06,77,False
2010-01-07,83,False
2010-01-08,76,False
2010-01-09,70,False
2010-01-10,72,False
2010-01-11,82,False
2010-01-12,84,False
2010-01-13,84,False
2010-01-14,84,False
2010-01-15,82,False
2010-01-16,100,False
2010-01-17,75,False
2010-01-18,83,False
2010-01-19,89,False
2010-01-20,82,False
2010-01-21,81,False
2010-01-22,75,False
2010-01-23,71,False
2010-01-24,71,False
2010-01-25,85,False
2010-01-26,79,False
2010-01-27,74,False
2010-01-28,77,False
2010-01-29,75,False
2010-01-30,70,False
2010-01-31,73,False
2010-02-01,80,False
2010-02-02,80,False
2010-02-03,77,False
2010-02-04,78,False
2010-02-05,74,False
2010-02-06,68,False
2010-02-07,70,False
2010-02-08,74,False
2010-02-09,78,False
2010-02-10,81,False
2010-02-11,74,False
2010-02-12,76,False
2010-02-13,72,False
2010-02-14,69,False
2010-02-15,71,False
2010-02-16,72,False
2010-02-17,76,False
2010-02-18,76,False
2010-02-19,82,False
2010-02-20,64,False
2010-02-21,73,False
2010-02-22,85,False
2010-02-23,79,False
2010-02-24,89,False
2010-02-25,88,False
2010-02-26,89,False
2010-02-27,93,False
2010-02-28,76,False
2010-03-01,92,False
2010-03-02,86,False
2010-03-03,85,False
2010-03-04,85,False
2010-03-05,84,False
2010-03-06,78,False
2010-03-07,73,False
2010-03-08,83,False
2010-03-09,94,False
2010-03-10,87,False
2010-03-11,84,False
2010-03-12,86,False
2010-03-13,70,False
2010-03-14,73,False
2010-03-15,81,False
2010-03-16,85,False
2010-03-17,80,False
2010-03-18,82,False
2010-03-19,77,False
2010-03-20,74,False
2010-03-21,74,False
2010-03-22,86,False
2010-03-23,83,False
2010-03-24,81,False
2010-03-25,82,False
2010-03-26,81,False
2010-03-27,74,False
2010-03-28,77,False
2010-03-29,79,False
2010-03-30,81,False
2010-03-31,79,False
2010-04-01,71,False
2010-04-02,73,False
2010-04-03,64,False
2010-04-04,69,False
2010-04-05,78,False
2010-04-06,70,False
2010-04-07,73,False
2010-04-08,73,False
2010-04-09,74,False
2010-04-10,67,False
2010-04-11,69,False
2010-04-12,74,False
2010-04-13,76,False
2010-04-14,79,False
2010-04-15,79,False
2010-04-16,73,False
2010-04-17,70,False
2010-04-18,67,False
2010-04-19,67,False
2010-04-20,68,False
2010-04-21,67,False
2010-04-22,69,False
2010-04-23,69,False
2010-04-24,68,False
2010-04-25,69,False
2010-04-26,74,False
2010-04-27,69,False
2010-04-28,75,False
2010-04-29,77,False
2010-04-30,71,False
2010-05-01,69,False
2010-05-02,69,False
2010-05-03,80,False
2010-05-04,77,False
2010-05-05,79,False
2010-05-06,75,False
2010-05-07,70,False
2010-05-08,70,False
2010-05-09,68,False
2010-05-10,71,False
2010-05-11,78,False
2010-05-12,76,False
2010-05-13,80,False
2010-05-14,76,False
2010-05-15,69,False
2010-05-16,69,False
2010-05-17,82,False
2010-05-18,79,False
2010-05-19,86,False
2010-05-20,79,False
2010-05-21,72,False
2010-05-22,73,False
2010-05-23,71,False
2010-05-24,79,False
2010-05-25,78,False
2010-05-26,77,False
2010-05-27,80,False
2010-05-28,77,False
2010-05-29,72,False
2010-05-30,62,False
2010-05-31,78,False
2010-06-01,75,False
2010-06-02,81,False
2010-06-03,81,False
2010-06-04,76,False
2010-06-05,74,False
2010-06-06,88,False
2010-06-07,82,False
2010-06-08,82,False
2010-06-09,79,False
2010-06-10,76,False
2010-06-11,73,False
2010-06-12,72,False
2010-06-13,67,False
2010-06-14,76,False
2010-06-15,75,False
2010-06-16,84,False
2010-06-17,74,False
2010-06-18,74,False
2010-06-19,71,False
2010-06-20,71,False
2010-06-21,71,False
2010-06-22,76,False
2010-06-23,80,False
2010-06-24,78,False
2010-06-25,77,False
2010-06-26,74,False
2010-06-27,77,False
2010-06-28,75,False
2010-06-29,78,False
2010-06-30,85,False
2010-07-01,84,False
2010-07-02,83,False
2010-07-03,73,False
2010-07-04,84,False
2010-07-05,93,False
2010-07-06,89,False
2010-07-07,82,False
2010-07-08,86,False
2010-07-09,86,False
2010-07-10,80,False
2010-07-11,75,False
2010-07-12,89,False
2010-07-13,93,False
2010-07-14,94,False
2010-07-15,95,False
2010-07-16,90,False
2010-07-17,84,False
2010-07-18,88,False
2010-07-19,96,False
2010-07-20,92,False
2010-07-21,99,False
2010-07-22,100,False
2010-07-23,92,False
2010-07-24,86,False
2010-07-25,88,False
2010-07-26,94,False
2010-07-27,96,False
2010-07-28,93,False
2010-07-29,95,False
2010-07-30,94,False
2010-07-31,88,False
2010-08-01,83,False
2010-08-02,96,False
2010-08-03,94,False
2010-08-04,98,False
2010-08-05,90,False
2010-08-06,97,False
2010-08-07,94,False
2010-08-08,90,False
2010-08-09,93,False
2010-08-10,93,False
2010-08-11,94,False
2010-08-12,100,False
2010-08-13,93,False
2010-08-14,89,False
2010-08-15,81,False
2010-08-16,82,False
2010-08-17,90,False
2010-08-18,88,False
2010-08-19,90,False
2010-08-20,90,False
2010-08-21,84,False
2010-08-22,83,False
2010-08-23,90,False
2010-08-24,89,False
2010-08-25,80,False
2010-08-26,82,False
2010-08-27,83,False
2010-08-28,71,False
2010-08-29,81,False
2010-08-30,85,False
2010-08-31,85,False
2010-09-01,89,False
2010-09-02,87,False
2010-09-03,82,False
2010-09-04,76,False
2010-09-05,71,False
2010-09-06,87,False
2010-09-07,82,False
2010-09-08,82,False
2010-09-09,82,False
2010-09-10,84,False
2010-09-11,72,False
2010-09-12,74,False
2010-09-13,80,False
2010-09-14,80,False
2010-09-15,79,False
2010-09-16,78,False
2010-09-17,77,False
2010-09-18,70,False
2010-09-19,69,False
2010-09-20,75,False
2010-09-21,77,False
2010-09-22,83,False
2010-09-23,82,False
2010-09-24,76,False
2010-09-25,69,False
2010-09-26,66,False
2010-09-27,83,False
2010-09-28,81,False
2010-09-29,79,False
2010-09-30,76,False
2010-10-01,79,False
2010-10-02,67,False
2010-10-03,68,False
2010-10-04,79,False
2010-10-05,85,False
2010-10-06,82,False
2010-10-07,81,False
2010-10-08,81,False
2010-10-09,68,False
2010-10-10,66,False
2010-10-11,68,False
2010-10-12,76,False
2010-10-13,78,False
2010-10-14,81,False
2010-10-15,75,False
2010-10-16,72,False
2010-10-17,64,False
2010-10-18,81,False
2010-10-19,78,False
2010-10-20,82,False
2010-10-21,83,False
2010-10-22,76,False
2010-10-23,70,False
2010-10-24,66,False
2010-10-25,77,False
2010-10-26,81,False
2010-10-27,80,False
2010-10-28,85,False
2010-10-29,77,False
2010-10-30,67,False
2010-10-31,60,False
2010-11-01,79,False
2010-11-02,79,False
2010-11-03,80,False
2010-11-04,81,False
2010-11-05,81,False
2010-11-06,71,False
2010-11-07,72,False
2010-11-08,80,False
2010-11-09,81,False
2010-11-10,82,False
2010-11-11,80,False
2010-11-12,75,False
2010-11-13,71,False
2010-11-14,69,False
2010-11-15,81,False
2010-11-16,85,False
2010-11-17,87,False
2010-11-18,84,False
2010-11-19,84,False
2010-11-20,74,False
2010-11-21,72,False
2010-11-22,80,False
2010-11-23,82,False
2010-11-24,81,False
2010-11-25,89,False
2010-11-26,79,False
2010-11-27,63,False
2010-11-28,76,False
2010-11-29,80,False
2010-11-30,81,False
2010-12-01,76,False
2010-12-02,75,False
2010-12-03,82,False
2010-12-04,67,False
2010-12-05,71,False
2010-12-06,78,False
2010-12-07,78,False
2010-12-08,70,False
2010-12-09,75,False
2010-12-10,75,False
2010-12-11,71,False
2010-12-12,66,False
2010-12-13,77,False
2010-12-14,78,False
2010-12-15,73,False
2010-12-16,73,False
2010-12-17,72,False
2010-12-18,68,False
2010-12-19,69,False
2010-12-20,74,False
2010-12-21,71,False
2010-12-22,74,False
2010-12-23,69,False
2010-12-24,67,False
2010-12-25,73,False
2010-12-26,85,False
2010-12-27,95,False
2010-12-28,98,False
2010-12-29,94,False
2010-12-30,87,False
2010-12-31,74,False
2011-01-01,63,False
2011-01-02,77,False
2011-01-03,84,False
2011-01-04,83,False
2011-01-05,86,False
2011-01-06,81,False
2011-01-07,81,False
2011-01-08,81,False
2011-01-09,80,False
2011-01-10,84,False
2011-01-11,86,False
2011-01-12,79,False
2011-01-13,82,False
2011-01-14,82,False
2011-01-15,82,False
2011-01-16,77,False
2011-01-17,83,False
2011-01-18,83,False
2011-01-19,89,False
2011-01-20,74,False
2011-01-21,79,False
2011-01-22,77,False
2011-01-23,77,False
2011-01-24,83,False
2011-01-25,81,False
2011-01-26,78,False
2011-01-27,76,False
2011-01-28,78,False
2011-01-29,78,False
2011-01-30,75,False
2011-01-31,81,False
2011-02-01,77,False
2011-02-02,77,False
2011-02-03,74,False
2011-02-04,76,False
2011-02-05,71,False
2011-02-06,69,False
2011-02-07,78,False
2011-02-08,79,False
2011-02-09,77,False
2011-02-10,75,False
2011-02-11,77,False
2011-02-12,71,False
2011-02-13,69,False
2011-02-14,76,False
2011-02-15,78,False
2011-02-16,79,False
2011-02-17,74,False
2011-02-18,79,False
2011-02-19,76,False
2011-02-20,71,False
2011-02-21,81,False
2011-02-22,96,False
2011-02-23,93,False
2011-02-24,93,False
2011-02-25,91,False
2011-02-26,85,False
2011-02-27,81,False
2011-02-28,75,False
2011-03-01,82,False
2011-03-02,82,False
2011-03-03,79,False
2011-03-04,82,False
2011-03-05,78,False
2011-03-06,73,False
2011-03-07,74,False
2011-03-08,75,False
2011-03-09,81,False
2011-03-10,76,False
2011-03-11,88,False
2011-03-12,87,False
2011-03-13,78,False
2011-03-14,81,False
2011-03-15,80,False
2011-03-16,81,False
2011-03-17,81,False
2011-03-18,80,False
2011-03-19,76,False
2011-03-20,77,False
2011-03-21,85,False
2011-03-22,87,False
2011-03-23,86,False
2011-03-24,78,False
2011-03-25,73,False
2011-03-26,79,False
2011-03-27,76,False
2011-03-28,100,False
2011-03-29,86,False
2011-03-30,86,False
2011-03-31,77,False
2011-04-01,78,False
2011-04-02,69,False
2011-04-03,70,False
2011-04-04,75,False
2011-04-05,76,False
2011-04-06,69,False
2011-04-07,69,False
2011-04-08,68,False
2011-04-09,60,False
2011-04-10,65,False
2011-04-11,76,False
2011-04-12,71,False
2011-04-13,72,False
2011-04-14,73,False
2011-04-15,71,False
2011-04-16,71,False
2011-04-17,70,False
2011-04-18,75,False
2011-04-19,73,False
2011-04-20,71,False
2011-04-21,67,False
2011-04-22,68,False
2011-04-23,63,False
2011-04-24,65,False
2011-04-25,74,False
2011-04-26,69,False
2011-04-27,69,False
2011-04-28,70,False
2011-04-29,67,False
2011-04-30,59,False
2011-05-01,66,False
2011-05-02,75,False
2011-05-03,74,False
2011-05-04,71,False
2011-05-05,70,False
2011-05-06,69,False
2011-05-07,65,False
2011-05-08,63,False
2011-05-09,68,False
2011-05-10,70,False
2011-05-11,73,False
2011-05-12,71,False
2011-05-13,65,False
2011-05-14,68,False
2011-05-15,66,False
2011-05-16,71,False
2011-05-17,72,False
2011-05-18,72,False
2011-05-19,71,False
2011-05-20,67,False
2011-05-21,63,False
2011-05-22,73,False
2011-05-23,75,False
2011-05-24,74,False
2011-05-25,73,False
2011-05-26,72,False
2011-05-27,72,False
2011-05-28,64,False
2011-05-29,67,False
2011-05-30,78,False
2011-05-31,74,False
2011-06-01,73,False
2011-06-02,76,False
2011-06-03,75,False
2011-06-04,67,False
2011-06-05,69,False
2011-06-06,73,False
2011-06-07,76,False
2011-06-08,71,False
2011-06-09,79,False
2011-06-10,79,False
2011-06-11,69,False
2011-06-12,71,False
2011-06-13,79,False
2011-06-14,76,False
2011-06-15,76,False
2011-06-16,73,False
2011-06-17,69,False
2011-06-18,76,False
2011-06-19,70,False
2011-06-20,74,False
2011-06-21,81,False
2011-06-22,78,False
2011-06-23,78,False
2011-06-24,76,False
